time (s)	magX	magY	magZ
1405.134735	-374.880188	-154.496796	-378.362946
1405.137643	-371.957947	-154.263016	-362.115143
1405.140969	-365.821167	-153.737000	-346.860901
1405.144302	-362.080688	-152.684982	-333.184692
1405.147642	-357.171265	-151.340744	-319.040894
1405.150970	-352.320312	-149.821152	-305.598511
1405.154333	-347.820007	-148.126251	-291.746918
1405.157630	-343.027466	-145.905319	-279.648743
1405.160973	-337.299805	-144.853317	-267.725891
1405.164304	-331.455261	-142.924606	-255.978378
1405.167641	-326.838135	-141.755707	-245.282867
1405.170968	-320.993591	-139.359451	-234.061371
1405.174303	-315.265930	-137.722977	-224.125656
1405.177631	-309.596741	-135.151382	-214.365295
1405.180969	-304.453552	-133.398010	-204.604904
1405.184298	-299.135010	-130.884872	-195.312103
1405.188563	-287.095276	-127.261246	-177.953827
1405.191833	-281.192261	-125.741684	-169.771484
1405.195149	-275.698425	-123.111633	-161.530685
1405.198098	-270.321411	-121.533615	-154.751022
1405.201391	-264.126282	-119.488022	-147.737579
1405.204729	-259.158386	-117.033325	-140.607254
1405.207636	-253.080093	-115.279953	-133.593811
1405.210966	-248.112228	-113.818817	-127.573929
1405.214299	-242.559921	-112.123917	-121.028061
1405.217631	-238.059616	-110.370544	-115.943314
1405.220966	-233.559311	-109.318542	-110.391006
1405.224301	-228.299240	-108.266510	-105.014030
1405.227658	-224.383408	-107.740509	-99.753952
1405.231024	-220.116898	-107.156052	-95.545883
1405.234299	-216.259506	-107.389832	-92.740509
1405.237623	-212.168320	-107.156052	-88.941559
1405.240994	-208.018723	-107.682053	-85.376389
1405.244298	-204.161301	-106.922272	-81.635887
1405.247629	-200.303909	-107.915833	-79.648743
1405.250961	-196.972549	-107.623627	-76.375809
1405.254311	-193.699600	-108.091187	-73.570427
1405.257625	-190.426651	-108.441849	-71.349503
1405.261809	-183.997650	-110.078323	-66.498543
1405.265163	-181.893631	-110.195221	-64.043839
1405.268498	-178.620697	-110.662781	-62.465813
1405.271441	-176.691986	-111.305679	-60.946232
1405.274734	-173.828171	-111.597900	-59.894218
1405.278072	-171.782593	-112.474579	-58.491528
1405.280966	-169.561676	-113.059036	-57.790184
1405.284319	-167.866760	-112.942139	-57.497955
1405.287621	-165.412048	-113.701935	-56.971947
1405.290958	-163.366455	-113.643478	-56.036823
1405.294296	-161.846878	-113.292816	-55.101700
1405.297645	-159.684402	-113.935715	-54.341908
1405.300953	-157.580353	-113.935715	-54.283463
1405.304294	-156.294556	-113.760376	-54.517242
1405.307621	-154.891876	-113.643478	-52.880775
1405.310955	-153.080078	-113.059036	-51.887203
1405.314286	-151.443604	-112.591476	-51.302750
1405.317623	-149.456451	-111.597900	-49.783173
1405.320952	-148.053772	-110.662781	-49.315605
1405.324285	-146.066620	-110.019882	-47.679138
1405.327635	-143.728806	-109.084763	-45.750443
1405.330952	-140.046768	-108.909409	-42.769730
1405.335206	-133.559326	-107.623627	-37.509647
1405.338552	-130.637054	-106.746933	-34.470486
1405.341891	-127.130325	-105.519592	-32.015781
1405.344708	-124.149628	-103.883118	-29.210407
1405.348051	-121.052017	-102.421982	-27.106373
1405.351381	-117.662186	-101.019287	-25.294567
1405.354285	-115.032150	-99.324371	-23.015198
1405.357616	-112.460556	-97.629456	-20.677383
1405.360945	-109.888962	-96.109879	-19.216251
1405.364285	-108.369370	-94.064285	-18.047344
1405.367610	-106.499130	-93.012283	-16.060200
1405.370955	-105.914673	-90.791351	-14.482178
1405.374274	-105.154877	-89.154877	-14.599072
1405.377616	-104.336639	-87.576859	-13.663944
1405.380945	-104.219757	-86.583282	-14.014618
1405.384283	-104.453537	-85.122147	-13.430164
1405.387610	-105.213333	-83.836349	-13.254826
1405.390943	-105.213333	-82.433670	-13.488605
1405.394323	-104.804199	-81.381653	-13.663944
1405.397618	-104.687317	-80.914078	-13.956169
1405.400964	-105.213333	-79.452942	-13.079491
1405.404281	-105.271774	-79.803619	-13.663944
1405.408460	-105.096436	-78.868500	-14.131508
1405.411796	-104.687317	-78.517822	-13.313274
1405.415160	-104.219757	-77.758041	-13.956169
1405.418035	-103.167740	-77.758041	-13.605495
1405.421364	-102.933960	-77.173584	-13.430164
1405.424723	-102.758621	-77.524261	-13.079491
1405.427606	-101.706604	-76.939804	-12.962601
1405.430945	-101.414383	-76.764465	-11.969028
1405.434280	-100.187027	-76.355347	-11.735245
1405.437649	-99.368790	-75.887787	-12.261250
1405.440941	-99.018127	-75.595566	-11.910580
1405.444292	-98.433655	-75.186447	-12.202808
1405.447607	-97.498535	-74.660431	-11.910580
1405.450940	-97.440094	-74.134430	-11.969028
1405.454269	-96.621857	-74.251328	-11.676796
1405.457615	-95.745178	-73.491531	-11.969028
1405.460937	-95.686737	-73.433075	-11.209236
1405.464275	-95.277618	-72.790192	-11.209236
1405.467607	-94.985397	-72.848633	-11.618355
1405.470939	-94.634705	-71.855057	-11.209236
1405.474267	-94.576279	-71.738159	-11.443016
1405.477611	-93.816483	-71.504379	-10.858562
1405.481811	-93.056686	-71.445938	-10.741673
1405.485224	-93.348923	-70.627701	-11.092342
