crossing time (s)	slope (V/s)	crossing number
7594.052768	-9.807153	7207
7595.101663	-9.455830	7208
7596.132275	-8.577324	7209
7597.193518	-7.528853	7210
7598.218458	-7.431659	7211
7599.286375	-6.890987	7212
7600.330830	-6.409315	7213
7601.375372	-6.338709	7214
7602.429803	-5.513608	7215
7603.484318	-5.217249	7216
7604.516528	-4.929021	7217
7605.566096	-4.531565	7218
7606.605611	-3.865855	7219
7607.657743	-4.663878	7220
7608.683261	-4.141802	7221
7609.765951	-3.972254	7222
7610.804091	-3.805117	7223
7611.865804	-1.866003	7224
7612.876882	-2.430410	7225
7613.952498	-2.565340	7226
7614.962475	-1.992850	7227
7616.043104	-2.251606	7228
7617.064934	-2.640119	7229
7618.152319	-1.932923	7230
7619.185758	-1.680787	7231
7620.268965	-1.663579	7232
7621.278864	-1.311273	7233
7622.353348	-1.764524	7234
7623.358190	-1.365026	7235
7624.437015	-1.097835	7236
7625.475138	-1.159092	7237
7627.556895	-0.908459	7238
7629.682314	-0.536211	7239
