time (s)	det(V)
4068.601874	-0.238039	
4068.603389	-0.242027	
4068.605132	-0.252363	
4068.606655	-0.260259	
4068.608353	-0.260549	
4068.609904	-0.275893	
4068.611605	-0.270475	
4068.613165	-0.277294	
4068.614858	-0.279023	
4068.616426	-0.313727	
4068.618083	-0.300570	
4068.619679	-0.321296	
4068.621332	-0.321997	
4068.622944	-0.334867	
4068.624469	-0.333981	
4068.626129	-0.336096	
4068.627631	-0.358203	
4068.629274	-0.385817	
4068.630744	-0.382542	
4068.632479	-0.392102	
4068.633962	-0.404674	
4068.635676	-0.414153	
4068.637158	-0.412582	
4068.638851	-0.428558	
4068.640349	-0.445537	
4068.642050	-0.454263	
4068.643541	-0.473361	
4068.645316	-0.481937	
4068.646814	-0.484483	
4068.648547	-0.511759	
4068.650055	-0.518095	
4068.651781	-0.540316	
4068.653314	-0.546813	
4068.655022	-0.563942	
4068.656573	-0.587987	
4068.658255	-0.591963	
4068.659830	-0.621172	
4068.661529	-0.625579	
4068.663103	-0.656943	
4068.664772	-0.677673	
4068.666356	-0.692594	
4068.667996	-0.710387	
4068.669583	-0.730190	
4068.671205	-0.743709	
4068.672844	-0.789576	
4068.674455	-0.788162	
4068.676127	-0.820078	
4068.677731	-0.837517	
4068.679373	-0.892661	
4068.680973	-0.881671	
4068.682655	-0.917765	
4068.684229	-0.927054	
4068.685941	-0.966786	
4068.687499	-0.986589	
4068.689201	-1.016056	
4068.690763	-1.029491	
4068.692439	-1.063695	
4068.694004	-1.068054	
4068.695723	-1.097658	
4068.697209	-1.137575	
4068.698848	-1.155396	
4068.700327	-1.187038	
4068.701948	-1.183864	
4068.703457	-1.212066	
4068.705026	-1.238564	
4068.706580	-1.262223	
4068.708223	-1.267653	
4068.709808	-1.297680	
4068.711391	-1.297503	
4068.712999	-1.328835	
4068.714551	-1.331905	
4068.716194	-1.344545	
4068.717814	-1.338946	
4068.719461	-1.364586	
4068.721058	-1.359777	
4068.722711	-1.386750	
4068.724306	-1.364151	
4068.725993	-1.389707	
4068.727565	-1.369755	
4068.729271	-1.389284	
4068.730831	-1.374166	
4068.732523	-1.384925	
4068.734080	-1.361255	
4068.735769	-1.365211	
4068.737342	-1.342302	
4068.739071	-1.319655	
4068.740595	-1.316786	
4068.742324	-1.306192	
4068.743807	-1.288508	
4068.745599	-1.270384	
4068.747079	-1.248337	
4068.748834	-1.232135	
4068.750318	-1.208654	
4068.752103	-1.187377	
4068.753583	-1.151806	
4068.755359	-1.126742	
4068.756851	-1.102770	
4068.758583	-1.068453	
4068.760094	-1.025946	
4068.761813	-1.000700	
4068.763341	-0.952437	
4068.765071	-0.910828	
4068.766623	-0.907018	
4068.768326	-0.849533	
4068.769889	-0.814415	
4068.771384	-0.790784	
4068.773049	-0.761527	
4068.774546	-0.701859	
4068.776180	-0.689327	
4068.777712	-0.637213	
4068.779354	-0.610368	
4068.780840	-0.556054	
4068.782501	-0.530233	
4068.783976	-0.495936	
4068.785699	-0.458146	
4068.787180	-0.421992	
4068.788891	-0.385535	
4068.790373	-0.341401	
4068.792089	-0.311668	
4068.793572	-0.260637	
4068.795345	-0.232894	
4068.796848	-0.180409	
4068.798601	-0.135473	
4068.800115	-0.112516	
4068.801845	-0.064237	
4068.803363	-0.038403	
4068.805086	0.012785	
4068.806619	0.038191	
4068.808330	0.093416	
4068.809892	0.122468	
4068.811598	0.168044	
4068.813155	0.199171	
4068.814840	0.245408	
4068.816404	0.246713	
4068.818070	0.315070	
4068.819658	0.338334	
4068.821289	0.379914	
4068.822898	0.408044	
4068.824537	0.460786	
4068.826166	0.494673	
4068.827790	0.538775	
4068.829428	0.570522	
4068.831040	0.601504	
4068.832710	0.624437	
4068.834288	0.663858	
4068.835966	0.703444	
4068.837538	0.735470	
4068.839226	0.737367	
4068.840793	0.796805	
4068.842459	0.822582	
4068.844022	0.857721	
4068.845746	0.878016	
4068.847235	0.925884	
4068.848886	0.937155	
4068.850371	0.945828	
4068.852025	0.983397	
4068.853513	1.005681	
4068.855102	1.025122	
4068.856636	1.052639	
4068.858262	1.057038	
4068.859816	1.064273	
4068.861417	1.101016	
4068.863021	1.089499	
4068.864589	1.121068	
4068.866201	1.113769	
4068.867832	1.138124	
4068.869461	1.106804	
4068.871077	1.141440	
4068.872717	1.132730	
4068.874323	1.147059	
4068.875995	1.139059	
4068.877567	1.142406	
4068.879264	1.124996	
4068.880843	1.132432	
4068.882545	1.117781	
4068.884127	1.103090	
4068.885794	1.102510	
4068.887353	1.082654	
4068.889059	1.053775	
4068.890589	1.058984	
4068.892328	1.049119	
4068.893824	1.012831	
4068.895604	1.003607	
4068.897086	0.976879	
4068.898854	0.959513	
4068.900335	0.925687	
4068.902111	0.912873	
4068.903601	0.893988	
4068.905392	0.852460	
4068.906882	0.847392	
4068.908652	0.824657	
4068.910151	0.783447	
4068.911885	0.764598	
4068.913399	0.737774	
4068.915136	0.712105	
4068.916668	0.690232	
4068.918400	0.655495	
4068.919929	0.638097	
4068.921450	0.627797	
4068.923078	0.595655	
4068.924569	0.583014	
4068.926204	0.547569	
