time (s)	det(V)
6978.584108	0.031212	
6978.585590	0.092967	
6978.587253	0.046758	
6978.588748	0.077695	
6978.590430	0.055596	
6978.591908	0.066569	
6978.593621	0.061183	
6978.595101	0.064877	
6978.596817	0.081425	
6978.598315	0.039885	
6978.600040	0.086433	
6978.601516	0.092423	
6978.603296	0.090316	
6978.604776	0.091480	
6978.606552	0.070654	
6978.608036	0.072748	
6978.609830	0.085607	
6978.611320	0.085031	
6978.613112	0.067032	
6978.614600	0.057811	
6978.616358	0.075049	
6978.617861	0.095452	
6978.619607	0.084028	
6978.621127	0.081526	
6978.622866	0.085514	
6978.624384	0.042141	
6978.626081	0.079879	
6978.627639	0.044264	
6978.629334	0.080358	
6978.630884	0.037827	
6978.632564	0.087875	
6978.634142	0.063354	
6978.635808	0.081808	
6978.637402	0.071254	
6978.639032	0.086606	
6978.640632	0.088237	
6978.642266	0.084527	
6978.643873	0.052224	
6978.645486	0.081244	
6978.647147	0.028248	
6978.648755	0.089684	
6978.650437	0.072015	
6978.652000	0.074509	
6978.653690	0.056414	
6978.655162	0.101567	
6978.656801	0.070186	
6978.658283	0.063318	
6978.659927	0.060744	
6978.661416	0.065876	
6978.663026	0.072567	
6978.664548	0.059169	
6978.666186	0.084632	
6978.667724	0.074267	
6978.669348	0.059286	
6978.670914	0.078968	
6978.672510	0.085011	
6978.674087	0.061183	
6978.675744	0.089015	
6978.677337	0.060736	
6978.678982	0.087544	
6978.680601	0.081417	
6978.682218	0.089369	
6978.683857	0.067145	
6978.685449	0.080044	
6978.687126	0.080559	
6978.688725	0.085224	
6978.690393	0.050673	
6978.691976	0.063193	
6978.693683	0.053831	
6978.695226	0.101495	
6978.696925	0.073409	
6978.698472	0.081381	
6978.700183	0.065526	
6978.701730	0.073550	
6978.703443	0.079069	
6978.704957	0.081095	
6978.706720	0.087585	
6978.708198	0.076765	
6978.709975	0.083339	
6978.711458	0.067403	
6978.713239	0.069038	
6978.714719	0.076406	
6978.716504	0.102163	
6978.717986	0.079701	
6978.719728	0.097309	
6978.721236	0.091218	
6978.722981	0.078380	
6978.724489	0.071149	
6978.726209	0.082940	
6978.727736	0.068893	
6978.729271	0.088495	
6978.730884	0.040631	
6978.732366	0.096439	
6978.734008	0.033972	
6978.735519	0.062871	
6978.737157	0.042673	
6978.738631	0.068648	
6978.740359	0.069554	
6978.741831	0.079713	
6978.743542	0.075061	
6978.745021	0.058859	
6978.746725	0.069240	
6978.748209	0.083452	
6978.749980	0.080032	
6978.751470	0.071766	
6978.753247	0.084076	
6978.754730	0.069530	
6978.756509	0.088157	
6978.757989	0.056780	
6978.759752	0.092781	
6978.761246	0.073900	
6978.763001	0.080841	
6978.764518	0.058706	
6978.766264	0.068462	
6978.767779	0.066545	
6978.769498	0.073216	
6978.771028	0.055612	
6978.772733	0.076886	
6978.774285	0.075625	
6978.775988	0.078924	
6978.777538	0.070295	
6978.779225	0.086727	
6978.780812	0.075967	
6978.782477	0.089152	
6978.784072	0.058625	
6978.785733	0.076672	
6978.787325	0.079109	
6978.788952	0.094642	
6978.790571	0.075850	
6978.792176	0.082819	
6978.793838	0.068430	
6978.795435	0.066650	
6978.797089	0.069916	
6978.798567	0.077655	
