time (s)	det(V)
10337.434203	-0.099934	
10337.435702	0.183402	
10337.437479	-0.046131	
10337.438963	-0.006323	
10337.440742	-0.074221	
10337.442236	0.006450	
10337.444045	-0.076042	
10337.445520	-0.092791	
10337.447304	-0.102024	
10337.448781	0.008634	
10337.450548	-0.130255	
10337.452034	-0.174075	
10337.453773	-0.053793	
10337.455279	-0.080578	
10337.457009	-0.055525	
10337.458532	0.016058	
10337.460086	-0.006992	
10337.461681	-0.027110	
10337.463174	-0.104192	
10337.464817	-0.145236	
10337.466358	-0.001071	
10337.467975	-0.011504	
10337.469479	-0.068678	
10337.471175	-0.216223	
10337.472651	0.028473	
10337.474394	-0.001361	
10337.475869	-0.177471	
10337.477592	-0.019758	
10337.479128	0.118893	
10337.480853	-0.085238	
10337.482364	0.028671	
10337.484135	-0.190958	
10337.485629	-0.169346	
10337.487413	-0.134843	
10337.488895	-0.054647	
10337.490680	-0.173422	
10337.492156	0.017278	
10337.493942	-0.102737	
10337.495426	-0.143097	
10337.497175	-0.068352	
10337.498680	0.029098	
10337.500444	-0.119350	
10337.501951	0.034971	
10337.503701	0.001266	
10337.505223	-0.094652	
10337.506947	-0.090950	
10337.508478	-0.061636	
10337.510189	-0.076614	
10337.511726	-0.069210	
10337.513416	-0.092308	
10337.514981	-0.072267	
10337.516672	-0.007737	
10337.518241	-0.034006	
10337.519904	-0.052790	
10337.521477	-0.128249	
10337.523129	-0.098423	
10337.524728	-0.209182	
10337.526347	-0.010070	
10337.527975	-0.255451	
10337.529496	-0.199562	
10337.531132	0.011083	
10337.532606	-0.137095	
10337.534242	-0.067578	
10337.535730	-0.131516	
10337.537358	-0.144507	
10337.538850	-0.187284	
10337.540572	0.029875	
10337.542068	-0.217097	
10337.543764	-0.153414	
10337.545258	-0.114097	
10337.546895	-0.179791	
10337.548434	-0.147689	
10337.550135	-0.127632	
10337.551682	-0.166864	
10337.553358	-0.068388	
10337.554926	-0.221762	
10337.556595	-0.152012	
10337.558187	-0.096771	
10337.559820	-0.116035	
10337.561412	-0.297881	
10337.563045	-0.140164	
10337.564641	-0.158469	
10337.566277	-0.183787	
10337.567948	-0.343458	
10337.569533	-0.236220	
10337.571191	-0.370584	
10337.572755	-0.069165	
10337.574451	-0.116405	
10337.576026	-0.264370	
10337.577702	-0.206358	
10337.579253	-0.286683	
10337.580935	-0.359643	
10337.582480	-0.264756	
10337.584210	-0.284056	
10337.585716	-0.300927	
10337.587478	-0.302208	
10337.588955	-0.179227	
10337.590740	-0.382762	
10337.592220	-0.200186	
10337.593985	-0.384679	
10337.595477	-0.054832	
10337.597248	-0.378605	
10337.598728	-0.415504	
10337.600487	-0.297781	
10337.601984	-0.467260	
10337.603555	-0.418493	
10337.605109	-0.410827	
10337.606608	-0.435025	
10337.608237	-0.395649	
10337.609796	-0.386883	
10337.611412	-0.456666	
10337.612951	-0.288266	
10337.614610	-0.478205	
10337.616099	-0.443573	
10337.617817	-0.434671	
10337.619288	-0.399878	
10337.621003	-0.396664	
10337.622547	-0.333999	
10337.624242	-0.534013	
10337.625780	-0.317403	
10337.627508	-0.385779	
10337.628999	-0.441088	
10337.630757	-0.541236	
