time (s)	magX	magY	magZ
10337.434332	149.743423	81.292229	77.341904
10337.437654	150.035645	82.052017	77.517242
10337.440990	149.801880	82.870255	78.335480
10337.444316	149.743423	83.630043	78.744598
10337.447653	151.029221	83.454704	79.504395
10337.450980	151.146118	84.097610	79.971954
10337.454318	151.613678	84.915840	80.147278
10337.458520	152.431915	85.208069	81.842209
10337.461898	152.431915	85.675629	82.835770
10337.464805	152.724136	86.552307	82.192871
10337.468094	153.191696	86.610748	83.244888
10337.471402	154.185272	86.143188	84.180023
10337.474746	154.185272	87.019867	85.933365
10337.477652	155.003510	87.019867	85.524261
10337.480986	156.055511	86.552307	86.693161
10337.484313	157.049088	86.552307	88.154297
10337.487646	157.516663	86.727646	87.803619
10337.490979	158.276443	86.902985	88.972534
10337.494316	159.386902	86.786087	90.784348
10337.497646	160.029816	87.019867	91.485687
10337.500983	160.848038	86.844528	92.011688
10337.504313	161.315613	86.376968	92.946808
10337.507639	162.133835	86.493866	94.174164
10337.510974	163.536530	86.435425	94.291061
10337.514311	164.237869	86.610748	95.752197
10337.517642	164.997665	86.084747	96.336639
10337.520977	166.341904	85.558731	98.440674
10337.524306	166.809464	85.617187	98.966690
10337.528629	169.673279	86.026299	101.246048
10337.531828	169.848633	85.617187	101.538284
10337.535156	170.842194	86.318527	103.583862
10337.538101	171.835770	85.850967	104.752777
10337.541413	172.244873	86.727646	106.447693
10337.544739	173.764465	87.195206	108.259491
10337.547637	175.167145	87.779663	108.902405
10337.551003	175.810059	87.838104	110.597305
10337.554305	176.978958	88.188782	112.584457
10337.557637	177.738754	89.182343	113.987137
10337.560968	178.381653	89.942139	116.208069
10337.564315	180.193451	90.234375	118.721222
10337.567695	180.894791	91.111038	120.942139
10337.570976	182.122147	92.338394	122.111053
10337.574306	183.115723	92.513733	124.098190
10337.577642	185.044418	93.916428	126.669785
10337.580970	185.453537	94.793106	129.416718
10337.584309	186.505554	95.903564	131.170074
10337.587633	187.616013	96.020447	134.209229
10337.590971	188.726471	97.189362	136.722382
