time (s)	magX	magY	magZ
3068.153418	64.756287	-401.846283	455.804810
3068.156303	66.451202	-404.300995	475.617737
3068.159657	67.912338	-405.586792	496.424316
3068.162545	70.542374	-406.989471	518.633545
3068.165881	72.120399	-408.275299	539.440125
3068.169213	74.282883	-408.158386	562.000000
3068.172602	75.919350	-407.866180	583.566345
3068.175877	77.438927	-406.463470	605.950867
3068.179214	79.250732	-405.060791	629.329102
3068.182578	80.887207	-402.255432	651.187622
3068.185882	82.523674	-398.865570	674.741089
3068.189217	83.984802	-394.365295	697.242554
3068.192547	85.504387	-388.579193	721.088257
3068.195873	87.725311	-381.974854	743.881958
3068.199209	89.420227	-373.967865	766.149597
3068.202540	90.647583	-366.253082	787.832886
3068.205880	93.277618	-356.083588	809.749878
3068.209206	94.037407	-345.621857	831.199341
3068.212541	95.790771	-333.582123	850.077087
3068.216736	98.187027	-305.995911	887.073120
3068.220137	99.531273	-291.150787	905.015808
3068.223493	100.641739	-275.428986	919.685608
3068.226411	101.752197	-257.778503	933.887817
3068.229633	102.745766	-240.244904	946.278259
3068.232995	103.388664	-220.957916	957.850403
3068.235877	104.849792	-201.320267	967.026245
3068.239208	105.726479	-181.799530	974.857910
3068.242540	106.603157	-160.466980	981.637573
3068.245882	107.012283	-139.017532	987.131470
3068.249206	108.356522	-116.399185	989.644653
3068.252537	108.473404	-93.956161	990.579712
3068.255872	108.531860	-70.753365	990.112183
3068.259201	108.940971	-48.018120	987.891235
3068.262542	109.174751	-25.282875	984.326172
3068.265872	109.291641	-1.670952	978.773804
3068.269206	108.765640	20.713617	971.818848
3068.272539	108.707184	44.559322	964.279297
3068.275882	108.414963	67.353012	954.343689
3068.279207	107.421387	89.503799	944.524841
3068.282532	106.836937	111.245468	932.134399
3068.285868	105.551140	133.045593	919.860901
3068.290132	103.037994	174.600235	889.936890
3068.293417	101.576859	193.945648	872.695496
3068.296721	99.823502	212.648163	855.454102
3068.299626	98.479256	230.766220	839.147888
