crossing time (s)	slope (V/s)	crossing number
2685.430113	123.048029	1494
2686.465349	122.563824	1495
2687.518965	122.715046	1496
2688.556828	120.622620	1497
2689.621947	122.182090	1498
2690.648898	122.710983	1499
2691.712354	116.780078	1500
2692.748123	115.077786	1501
2693.795540	118.541919	1502
2694.837924	114.742843	1503
2695.896978	113.667191	1504
2696.929423	115.320102	1505
2697.973720	111.700850	1506
2699.022286	110.336190	1507
2700.075999	109.923584	1508
2701.116190	110.946478	1509
2702.177688	106.677610	1510
2703.210261	108.354146	1511
2704.250377	103.963532	1512
2705.314024	106.507099	1513
2706.349685	106.507113	1514
2707.399191	101.255342	1515
2708.435228	105.629789	1516
2709.480670	98.864871	1517
2710.548819	101.235285	1518
2711.576011	100.904751	1519
2712.623466	96.773733	1520
2713.673523	98.687007	1521
2714.706014	96.857856	1522
2715.754904	93.811306	1523
2716.795564	95.464340	1524
2717.843765	92.057628	1525
2718.893911	92.167289	1526
2719.956205	91.731161	1527
