time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2686.491038	263.411255	3.480686	0.100000	215
2688.579771	264.294983	3.442892	0.100000	217
2690.670024	264.906555	3.406819	0.100000	219
2692.761012	265.216583	3.353830	0.100000	221
2694.851322	265.914429	3.314455	0.100000	223
2696.942473	266.193054	3.286468	0.100000	225
2699.033643	266.476654	3.232857	0.100000	227
2701.125751	266.286011	3.187145	0.100000	229
2703.218743	264.792419	3.142348	0.100000	231
2705.311909	263.640167	3.121181	0.100000	233
2707.402404	264.671722	3.098863	0.100000	235
2709.490030	267.460022	3.068749	0.100000	237
2711.579956	268.615082	3.022893	0.100000	239
2713.674404	266.419067	2.961974	0.100000	241
2715.767558	264.600403	2.946845	0.100000	243
2717.856110	266.679718	2.924947	0.100000	245
2719.943745	269.275116	2.883541	0.100000	247
