time (s)	magX	magY	magZ
2686.554043	122.792526	350.929840	287.540619
2686.557375	115.369965	341.637054	261.181763
2686.560711	108.414963	332.402679	236.167145
2686.564048	101.752197	321.531830	213.198120
2686.567378	95.264755	309.784332	192.391602
2686.570709	89.537117	298.036804	172.520172
2686.574042	83.809471	286.230835	155.571014
2686.577410	78.374054	274.600220	123.835182
2686.581576	68.263008	249.702515	110.509636
2686.584917	64.113388	238.247223	98.762123
2686.588299	60.197548	227.434830	87.423714
2686.591152	55.814148	216.037979	78.014015
2686.594467	51.839863	206.394501	68.662758
2686.597811	48.508476	196.634140	61.824654
2686.600708	45.410873	186.932205	52.940964
2686.604037	43.014614	177.756287	46.161308
2686.607376	40.209236	169.398590	40.024544
2686.610698	37.637642	160.807129	34.180008
2686.614040	35.066048	152.624786	29.738159
2686.617373	33.254242	145.085327	24.068962
2686.620742	30.565754	138.130341	19.510223
2686.624039	29.338402	131.292236	16.471069
2686.627371	26.649916	124.921684	11.561661
2686.630698	25.364119	119.427818	9.632957
2686.634037	23.143192	112.881935	5.775566
2686.637371	21.857395	107.329636	3.729980
2686.640706	20.805378	102.361778	1.392166
2686.644039	19.636475	97.335472	-0.185856
2686.647370	18.000004	92.718292	-2.173004
2686.650702	16.831097	88.218002	-3.634136
2686.655012	14.902397	79.626534	-6.848633
2686.658240	13.558155	76.119812	-7.257744
2686.661555	12.564583	72.320862	-8.894215
2686.664504	12.038578	69.223259	-9.654007
2686.667783	11.278786	65.891876	-10.472240
2686.671128	10.752781	62.735825	-10.881363
2686.674030	10.343662	59.813560	-11.056694
2686.677362	9.642319	57.008183	-11.232033
2686.680702	8.999420	54.144360	-12.050270
2686.684031	8.414967	51.748100	-12.751614
2686.687363	8.298077	49.644066	-12.517830
2686.690696	7.713623	47.364700	-12.751614
2686.694031	7.421394	45.669785	-13.745182
2686.697363	7.012280	42.630627	-13.862072
2686.700725	6.077152	41.520164	-14.095856
2686.704027	6.077152	39.416130	-13.569847
2686.707403	5.960262	37.428989	-14.621864
2686.710694	5.726479	35.675629	-14.271191
2686.714044	5.317360	33.922268	-14.154301
2686.717367	4.674465	32.519577	-15.089428
2686.720698	4.323792	31.175335	-14.037411
2686.724026	4.616016	29.597311	-14.037411
2686.728217	3.271778	27.142607	-14.446529
2686.731587	3.447109	26.441261	-14.037411
2686.734896	3.447109	24.921682	-14.271191
2686.737815	2.921104	23.986557	-13.803631
2686.741141	2.804214	22.934542	-15.089428
2686.744478	2.395092	22.174751	-13.803631
2686.747362	2.219761	20.304501	-14.329636
2686.750727	2.161312	19.836937	-13.978962
2686.754030	1.985973	19.369375	-14.037411
2686.757381	1.752193	18.551140	-13.920521
2686.760694	1.869083	17.557568	-13.978962
2686.764022	2.044422	16.914669	-13.452957
2686.767352	1.635300	16.447105	-14.446529
2686.770695	0.700176	15.921099	-14.154301
2686.774019	0.992405	15.862652	-13.978962
2686.777360	0.875515	14.576855	-13.336067
2686.780690	0.466393	14.109293	-14.037411
2686.784023	0.174171	13.291058	-14.388084
2686.787351	0.232613	12.765051	-13.745182
2686.790686	0.524841	12.297487	-13.569847
2686.794020	-0.410282	11.713034	-13.277618
2686.797347	-0.234951	11.420807	-13.686737
2686.801627	-0.059612	10.076561	-12.868504
2686.804928	0.057281	9.667446	-12.985394
2686.808200	-0.351841	9.550552	-13.745182
2686.811108	-1.053185	8.615429	-13.394508
2686.814452	-0.118061	8.264755	-13.862072
2686.817768	-0.410282	7.972530	-13.511398
2686.820680	-0.351841	7.797195	-13.336067
2686.824018	-0.468731	7.563412	-14.212746
2686.827345	-0.585621	7.037403	-13.803631
2686.830686	-1.228519	6.628288	-13.803631
2686.834020	-0.702511	6.569843	-14.154301
2686.837369	-0.644066	6.394505	-13.511398
2686.840680	-0.410282	6.219170	-13.686737
2686.844014	-0.702511	5.284042	-13.394508
2686.847350	-0.994736	5.108707	-13.277618
2686.850711	-0.702511	5.050262	-12.868504
2686.854014	-0.819405	4.991817	-12.926945
2686.857349	-1.111626	4.758038	-13.043839
2686.860683	-0.644066	4.641144	-12.926945
2686.864015	-0.936295	4.115139	-13.277618
2686.867351	-1.111626	4.056694	-13.043839
2686.870677	-1.403858	4.115139	-12.342491
2686.874882	-1.286964	4.173584	-12.868504
2686.878220	-1.228519	3.530685	-12.576275
2686.881587	-1.403858	3.530685	-12.985394
2686.884463	-1.228519	2.829342	-12.284050
2686.887823	-0.994736	3.296902	-11.991821
2686.891132	-1.228519	2.887787	-12.225601
2686.894020	-1.111626	3.063122	-11.699596
2686.897348	-0.760956	3.296902	-12.108711
2686.900682	-1.637638	2.946232	-12.693165
2686.904015	-1.462299	2.887787	-12.050270
2686.907343	-1.228519	3.121567	-11.641148
2686.910674	-1.228519	3.063122	-12.225601
2686.914003	-1.053185	3.063122	-12.167160
2686.917337	-1.286964	2.361778	-11.407368
2686.920675	-1.462299	2.595558	-11.699596
2686.924042	-1.111626	2.887787	-11.582706
2686.927336	-1.345409	3.238457	-11.699596
2686.930677	-1.286964	3.063122	-11.816486
2686.934010	-1.462299	3.004677	-11.407368
2686.937338	-1.462299	2.946232	-11.056694
2686.940668	-1.170074	2.654003	-11.290478
2686.943999	-1.228519	2.595558	-11.874931
2686.947338	-1.754528	2.829342	-11.933380
2686.951612	-1.345409	2.770893	-11.290478
2686.954937	-1.403858	2.829342	-11.407368
2686.958190	-1.403858	2.069550	-11.758041
2686.961128	-1.579189	2.420223	-11.699596
2686.964429	-2.105202	2.127995	-11.232033
2686.967767	-1.637638	2.244888	-11.056694
2686.970667	-1.637638	2.186443	-11.173588
2686.974010	-1.579189	2.478668	-11.582706
2686.977333	-1.579189	2.244888	-11.173588
2686.980664	-1.871418	2.420223	-11.290478
2686.983996	-1.403858	2.127995	-11.115143
2686.987338	-1.345409	2.127995	-11.816486
2686.990661	-1.754528	1.777321	-11.699596
