time (s)	magX	magY	magZ
3070.034893	-106.908234	-77.699585	-32.424900
3070.037804	-105.739334	-76.589127	-30.613094
3070.041131	-104.453537	-76.063126	-30.203976
3070.044467	-103.459961	-75.303329	-28.509064
3070.047793	-101.940384	-74.601990	-27.749275
3070.051129	-100.362366	-74.251328	-26.989483
3070.054468	-99.777908	-73.608414	-26.405029
3070.057795	-98.316772	-72.497955	-26.171246
3070.061133	-97.206314	-72.322617	-25.294567
3070.064479	-96.563416	-72.030396	-25.353012
3070.067797	-95.452957	-71.679718	-24.768559
3070.071166	-94.108719	-70.978378	-24.242550
3070.074460	-93.115143	-70.218582	-23.833431
3070.077794	-92.355347	-69.575684	-22.606079
3070.081128	-91.244888	-68.932785	-21.554066
3070.084460	-90.485092	-69.166565	-22.196964
3070.087794	-89.433090	-67.880768	-21.495621
3070.091976	-87.095276	-67.120987	-20.209824
3070.095317	-86.393936	-67.413208	-18.982471
3070.098652	-85.225006	-66.244293	-19.040916
3070.101567	-85.751022	-66.127411	-17.930454
3070.104910	-84.289886	-65.484512	-18.222679
3070.107836	-83.588547	-65.250732	-18.164234
3070.111127	-82.828766	-64.958496	-16.995327
3070.114461	-82.010513	-64.724716	-16.878433
3070.117822	-82.419632	-64.140274	-16.001759
3070.121122	-80.841614	-63.848042	-15.943310
3070.124452	-80.432495	-63.380482	-15.943310
3070.127789	-79.205139	-63.088253	-15.241966
3070.131120	-78.971359	-62.503796	-15.475746
3070.134459	-78.620697	-61.685566	-15.592636
3070.137795	-78.211563	-61.802456	-14.715961
3070.141121	-77.451782	-61.217999	-14.657513
3070.144450	-76.984207	-61.510227	-13.780834
3070.147789	-77.042664	-60.984219	-13.371716
3070.151124	-76.282867	-60.750439	-13.780834
3070.154452	-75.873764	-60.808880	-14.073059
3070.157803	-75.113968	-60.399769	-13.137932
3070.161990	-74.471069	-59.815311	-13.021042
3070.165325	-74.880188	-59.990650	-13.196381
3070.168719	-74.120407	-59.581532	-12.085918
3070.171575	-73.243713	-59.406193	-11.793690
3070.174883	-73.769730	-59.698421	-12.144360
3070.178206	-72.834595	-59.172413	-11.735245
3070.181541	-72.834595	-59.230862	-12.261250
3070.184459	-72.308594	-59.464642	-13.021042
3070.187786	-72.367035	-59.406193	-12.436588
3070.191122	-72.483932	-59.172413	-12.728821
3070.194448	-71.490356	-59.873753	-12.144360
3070.197783	-71.548813	-59.289303	-12.728821
3070.201116	-71.782593	-59.932201	-12.378143
