time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3069.702737	218.812500	1.424826	0.100000	207
3071.787747	217.636719	1.411089	0.100000	209
3073.880351	218.351181	1.382380	0.100000	211
3075.975887	219.097488	1.367264	0.100000	213
3078.067864	219.452286	1.386826	0.100000	215
3080.153145	219.083542	1.397744	0.081727	217
3082.237386	218.654907	1.379386	0.080972	219
3084.331035	219.788849	1.352597	0.089129	221
3086.425000	220.449722	1.265990	0.100000	223
3088.497011	217.079605	1.274607	0.100000	225
3090.597056	218.900223	1.232390	0.100000	227
3092.690332	218.008163	1.229794	0.100000	229
3094.772006	218.550079	1.227461	0.100000	231
3096.849819	221.510315	1.183043	0.100000	233
3098.953661	216.423996	1.194069	0.100000	235
3101.034569	219.389359	1.120330	0.097386	237
3103.117120	221.877792	1.142803	0.100000	239
3105.211092	219.838013	1.155111	0.100000	241
3107.309357	217.009979	1.113650	0.100000	243
3109.393407	218.304855	1.046452	0.100000	245
3111.471101	222.502075	1.060288	0.100000	247
3113.573776	217.062042	1.052675	0.100000	249
3115.647441	222.375305	1.021462	0.100000	251
3117.748285	219.405991	0.991472	0.100000	253
3119.841720	218.748093	0.987188	0.100000	255
3121.930595	219.526398	0.977331	0.100000	1
3124.002347	219.199936	0.963039	0.100000	3
3126.099840	219.750748	0.906150	0.100000	5
3128.190959	220.487411	0.945378	0.100000	7
3130.276162	219.554413	0.864427	0.100000	9
3132.363726	219.615036	0.917670	0.100000	11
3134.464461	220.971680	0.837418	0.100000	13
3136.535156	218.789352	0.875969	0.100000	15
3138.636212	220.720551	0.809173	0.100000	17
3140.724953	220.762650	0.838285	0.100000	19
3142.798128	220.051682	0.810013	0.100000	21
3144.884253	220.829346	0.786013	0.100000	23
3146.977051	221.465256	0.775175	0.100000	25
3149.063411	222.382507	0.760638	0.100000	27
3151.158916	221.818985	0.733305	0.100000	29
3153.262319	217.905869	0.728062	0.100000	31
3155.342636	220.821793	0.739875	0.100000	33
3157.425154	222.130249	0.686482	0.100000	35
3159.532813	217.748383	0.700857	0.100000	37
3161.594464	223.527618	0.686175	0.100000	39
3163.702499	220.091919	0.647213	0.100000	41
3165.796466	218.485092	0.659620	0.100000	43
3167.871872	221.545914	0.649151	0.100000	45
3169.951745	222.685638	0.629213	0.100000	47
3172.033992	222.505600	0.610711	0.100000	49
3174.120295	221.952744	0.598293	0.100000	51
3176.230877	221.105515	0.584244	0.100000	53
3178.333358	221.206589	0.577409	0.100000	55
