time (s)	magX	magY	magZ
1309.884256	-17.779076	-10.545879	5.272346
1309.887167	-17.253075	-10.428989	5.272346
1309.890504	-17.720634	-11.071888	4.804787
1309.893834	-17.545296	-10.604324	5.038567
1309.897162	-17.545296	-10.370544	5.213905
1309.900499	-17.662186	-10.312099	4.804787
1309.903824	-17.603745	-10.370544	4.980125
1309.907159	-17.486855	-10.721214	5.330795
1309.910497	-17.428406	-11.130333	5.155457
1309.913864	-17.779076	-11.071888	4.980125
1309.917161	-17.720634	-11.305668	5.623024
1309.920511	-17.603745	-10.896549	5.447685
1309.923830	-17.311516	-10.312099	5.564583
1309.927156	-17.837524	-10.662769	6.032143
1309.930494	-17.662186	-10.954998	5.739922
1309.933829	-18.012856	-10.370544	6.265923
1309.937157	-17.779076	-11.130333	6.149033
1309.941419	-18.129745	-10.954998	5.447685
1309.944683	-19.006432	-11.247223	6.207481
1309.948003	-18.714203	-11.714787	6.090591
1309.950923	-19.123322	-11.656342	5.623024
1309.954258	-19.181763	-11.656342	5.681473
1309.957623	-19.064873	-11.831676	5.623024
1309.960486	-19.240211	-11.773232	5.389236
1309.963825	-19.532433	-11.948566	6.265923
1309.967154	-19.766220	-11.890121	5.798363
1309.970487	-20.000000	-12.825249	5.623024
1309.973826	-20.350670	-12.942142	5.506134
1309.977156	-20.759789	-13.175922	5.447685
1309.980488	-20.409119	-12.766800	5.798363
1309.983824	-21.227356	-12.825249	5.447685
1309.987158	-20.993576	-13.175922	5.915253
1309.990488	-21.928696	-13.468147	5.564583
1309.993823	-22.162476	-13.818821	5.506134
1309.997158	-21.870247	-13.585041	5.623024
1310.000524	-22.396263	-14.169491	5.506134
1310.003821	-22.630043	-14.227940	5.506134
1310.007163	-22.396263	-14.578609	5.330795
1310.010485	-22.688492	-14.403275	5.447685
1310.014664	-23.974289	-15.396843	6.032143
1310.018032	-24.149620	-15.046173	5.915253
1310.021368	-23.740509	-15.805962	5.681473
1310.024282	-24.324959	-15.805962	5.915253
1310.027594	-24.441849	-16.156635	5.447685
1310.030934	-25.669197	-16.682644	5.564583
1310.033853	-25.669197	-16.273525	5.681473
1310.037148	-26.078323	-16.624195	6.324371
1310.040484	-26.019875	-17.091759	6.908829
1310.043855	-26.428993	-17.617767	6.558151
1310.047151	-26.954994	-18.026886	6.382812
1310.050494	-27.597900	-17.734657	5.564583
1310.053810	-27.714790	-18.202221	5.856812
1310.057144	-28.357681	-18.202221	6.791931
1310.060480	-28.942139	-18.611340	6.908829
1310.063815	-29.234367	-19.429573	6.791931
1310.067148	-30.052605	-19.721798	5.915253
1310.070483	-31.046173	-20.130917	6.499702
