time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1733.593774	266.020447	3.394257	0.100000	117
1735.686711	266.721283	3.341894	0.100000	119
1737.779334	267.259399	3.261197	0.100000	121
1739.871594	267.858490	3.200306	0.100000	123
1741.964862	268.271362	3.134414	0.100000	125
1744.057630	274.781219	3.046584	0.100000	127
1746.150875	268.517975	2.980793	0.100000	129
1748.244210	268.318542	2.897407	0.100000	131
1750.336685	270.164429	2.802667	0.100000	133
1752.429175	267.617371	2.730438	0.100000	135
1754.521299	283.242706	2.633961	0.100000	137
1756.612385	90.503067	1.776124	-0.100000	139
1758.703448	293.813843	2.491732	0.100000	141
1760.793912	265.086975	2.402174	0.100000	143
1762.883618	286.381317	2.293558	0.100000	145
1764.973369	268.619812	2.280645	0.089537	147
1767.062109	268.885834	2.194540	0.100000	149
1769.150948	283.301910	2.029708	0.100000	151
1771.239901	264.801483	2.026709	0.100000	153
1773.328446	269.516205	1.983482	0.083193	155
1775.417501	269.047211	1.894972	0.100000	157
1777.506326	269.450684	1.831741	0.080473	159
1779.595476	273.146301	1.673015	0.100000	161
1781.684785	269.371429	1.672531	0.100000	163
1783.773939	269.467224	1.606140	0.076626	165
1785.862961	269.754486	1.527071	0.100000	167
1787.952148	285.691406	1.326940	0.100000	169
1790.040807	269.618073	1.399571	0.071725	171
1792.128931	269.683746	1.332180	0.069668	173
1794.216439	281.534088	1.197005	0.100000	175
1796.303950	270.147827	1.201548	0.100000	177
1798.391525	270.070587	1.146919	0.062523	179
1800.478136	270.205109	1.088348	0.060093	181
1802.564972	90.341415	-1.029633	-0.057900	183
1804.652969	90.435104	-0.973134	-0.055668	185
1806.741052	90.491104	-0.917112	-0.053537	187
1808.829326	90.411163	-0.863925	-0.051432	189
1810.918386	90.244865	-0.812158	-0.049328	191
1813.008270	90.010132	-0.762001	-0.046962	193
1815.095993	89.807320	-0.715346	-0.044730	195
1817.184145	89.687241	-0.670911	-0.041976	197
1819.273774	89.554405	-0.629780	-0.039640	199
1821.361999	89.391106	-0.590142	-0.037321	201
1823.448203	89.284370	-0.551269	-0.035039	203
1825.535287	89.170357	-0.514823	-0.032992	205
1827.617192	89.153488	-0.481694	-0.030962	207
1829.703381	89.087730	-0.449790	-0.028842	209
1831.775907	89.107826	-0.421087	-0.027167	211
1833.855384	89.014206	-0.393575	-0.025510	213
1835.930931	88.977562	-0.369499	-0.023732	215
