time (s)	det(V)
7229.535129	1.188730	
7229.536679	1.214197	
7229.538391	1.234879	
7229.539914	1.262440	
7229.541671	1.278425	
7229.543160	1.306010	
7229.544922	1.307038	
7229.546397	1.323336	
7229.548162	1.340594	
7229.549648	1.355261	
7229.551422	1.364957	
7229.552915	1.361465	
7229.554688	1.370713	
7229.556179	1.351571	
7229.557939	1.378823	
7229.559442	1.356292	
7229.561009	1.381804	
7229.562568	1.332485	
7229.564078	1.364961	
7229.565734	1.338858	
7229.567219	1.318144	
7229.568848	1.334056	
7229.570382	1.320226	
7229.572072	1.331868	
7229.573549	1.308629	
7229.575272	1.270549	
7229.576744	1.269732	
7229.578464	1.247298	
7229.580011	1.226419	
7229.581699	1.194446	
7229.583210	1.191768	
7229.584974	1.173950	
7229.586451	1.134247	
7229.588230	1.090927	
7229.589709	1.069560	
7229.591493	1.023766	
7229.592976	0.990662	
7229.594733	0.975479	
7229.596228	0.949420	
7229.598001	0.905459	
7229.599492	0.862569	
7229.601234	0.837437	
7229.602747	0.776826	
7229.604475	0.761901	
7229.605991	0.688002	
7229.607690	0.675059	
7229.609230	0.638643	
7229.610944	0.603444	
7229.612506	0.529230	
7229.614199	0.519477	
7229.615754	0.465961	
7229.617422	0.444643	
7229.618993	0.388851	
7229.620651	0.358997	
7229.622234	0.284803	
7229.623871	0.264376	
7229.625497	0.221083	
7229.627116	0.186758	
7229.628762	0.107920	
7229.630380	0.083633	
7229.632033	0.016082	
7229.633526	-0.003335	
7229.635181	-0.068396	
7229.636669	-0.098673	
7229.638313	-0.159984	
7229.639796	-0.192645	
7229.641437	-0.210994	
7229.642917	-0.290731	
7229.644614	-0.277365	
7229.646104	-0.341633	
7229.647762	-0.355869	
7229.649292	-0.429998	
7229.650923	-0.460730	
7229.652491	-0.493420	
7229.654162	-0.525792	
7229.655731	-0.594756	
7229.657393	-0.610104	
7229.658982	-0.673079	
7229.660628	-0.669828	
7229.662219	-0.719235	
7229.663859	-0.738402	
7229.665478	-0.788273	
7229.667075	-0.804886	
7229.668756	-0.860235	
7229.670335	-0.883099	
7229.672004	-0.934211	
7229.673593	-0.937075	
7229.675250	-0.965289	
7229.676823	-0.980097	
7229.678493	-1.016437	
7229.680040	-1.034161	
7229.681754	-1.058686	
7229.683282	-1.077716	
7229.685014	-1.085309	
7229.686531	-1.102510	
7229.688291	-1.109725	
7229.689776	-1.123908	
7229.691548	-1.163144	
7229.693032	-1.159712	
7229.694828	-1.153098	
7229.696305	-1.167334	
7229.698086	-1.157774	
7229.699562	-1.151341	
7229.701320	-1.149053	
7229.702815	-1.164204	
7229.704549	-1.153146	
7229.706063	-1.170681	
7229.707618	-1.144449	
7229.709202	-1.168562	
7229.710697	-1.121737	
7229.712334	-1.111682	
7229.713911	-1.103811	
7229.715530	-1.096576	
7229.717077	-1.058622	
7229.718725	-1.089289	
7229.720209	-1.049703	
7229.721934	-1.022979	
7229.723403	-1.015474	
7229.725140	-1.019925	
7229.726684	-0.974321	
7229.728406	-0.968399	
7229.729960	-0.920559	
7229.731679	-0.915620	
7229.733186	-0.889597	
7229.734933	-0.864477	
7229.736417	-0.827654	
7229.738185	-0.812145	
7229.739660	-0.801425	
7229.741457	-0.768373	
7229.742944	-0.736976	
7229.744713	-0.709483	
7229.746195	-0.674618	
7229.747964	-0.688250	
7229.749467	-0.660583	
7229.751223	-0.614733	
7229.752732	-0.612682	
7229.754456	-0.574788	
7229.755977	-0.582128	
7229.757686	-0.535371	
7229.759225	-0.567690	
7229.760901	-0.496937	
7229.762449	-0.496888	
7229.764127	-0.455119	
7229.765707	-0.465093	
7229.767370	-0.410984	
7229.768959	-0.408080	
7229.770607	-0.375273	
7229.772209	-0.355772	
7229.773859	-0.339329	
7229.775487	-0.351172	
7229.777102	-0.303940	
7229.778780	-0.311445	
7229.780272	-0.312903	
7229.781901	-0.282541	
7229.783372	-0.253272	
7229.785016	-0.260639	
7229.786496	-0.261892	
7229.788134	-0.248522	
7229.789633	-0.222004	
7229.791337	-0.199147	
7229.792843	-0.209270	
7229.794517	-0.163537	
7229.796021	-0.162606	
7229.797678	-0.159331	
7229.799208	-0.137510	
7229.800883	-0.123229	
7229.802433	-0.149667	
7229.804112	-0.104304	
7229.805684	-0.124406	
7229.807349	-0.084513	
7229.808957	-0.094375	
7229.810594	-0.076626	
7229.812202	-0.091833	
7229.813848	-0.055618	
7229.815455	-0.100840	
7229.817063	-0.042502	
7229.818728	-0.084010	
7229.820322	-0.042304	
7229.822001	-0.030139	
7229.823576	-0.034207	
7229.825245	-0.029559	
7229.826841	-0.016862	
7229.828535	-0.022090	
7229.830093	-0.011149	
7229.831806	0.001906	
7229.833337	0.010785	
7229.835059	-0.026111	
7229.836585	-0.008116	
7229.838318	-0.002122	
7229.839830	0.011502	
7229.841574	-0.007665	
7229.843065	0.003691	
7229.844834	0.026918	
7229.846316	0.031374	
7229.848087	0.028082	
7229.849568	0.016066	
7229.851189	0.014934	
7229.852707	0.037569	
7229.854264	0.033843	
7229.855861	0.051950	
7229.857354	0.041501	
7229.858998	0.032489	
7229.860563	0.049501	
7229.862177	0.030797	
7229.863710	0.052309	
7229.865372	0.006946	
7229.866849	0.052289	
7229.868575	0.029198	
7229.870164	0.051012	
7229.871838	0.037045	
7229.873400	0.053070	
7229.875121	0.035591	
7229.876664	0.048840	
7229.878383	0.056466	
7229.879915	0.079210	
7229.881646	0.060265	
7229.883145	0.071121	
7229.884882	0.054005	
7229.886371	0.071314	
7229.888166	0.058645	
7229.889644	0.074227	
7229.891437	0.069856	
7229.892916	0.074420	
7229.894715	0.074187	
7229.896202	0.065779	
7229.897966	0.083089	
7229.899454	0.069389	
7229.901191	0.079850	
7229.902708	0.073816	
7229.904434	0.083617	
7229.905949	0.078271	
7229.907651	0.073691	
7229.909191	0.051414	
7229.910896	0.084733	
7229.912458	0.050347	
7229.914145	0.065211	
7229.915726	0.040135	
7229.917410	0.081123	
7229.918985	0.063507	
7229.920629	0.083996	
7229.922213	0.054037	
7229.923738	0.074609	
7229.925386	0.074847	
7229.926886	0.042198	
7229.928540	0.044409	
7229.930009	0.060809	
7229.931651	0.050335	
7229.933135	0.093841	
7229.934829	0.070223	
7229.936308	0.066263	
7229.938020	0.088233	
7229.939497	0.066464	
7229.941186	0.094119	
7229.942697	0.084475	
7229.944410	0.099706	
7229.945949	0.086469	
7229.947654	0.076128	
7229.949198	0.043467	
7229.950901	0.087834	
7229.952446	0.043229	
7229.954140	0.085200	
7229.955713	0.099891	
7229.957397	0.091279	
7229.958980	0.060470	
7229.960622	0.096383	
7229.962226	0.085349	
7229.963885	0.096975	
7229.965469	0.081421	
7229.967093	0.092765	
7229.968718	0.056180	
7229.970332	0.081333	
7229.972029	0.080007	
7229.973614	0.082114	
7229.975295	0.053002	
7229.976900	0.082831	
7229.978569	0.095629	
7229.980172	0.082847	
7229.981865	0.074674	
7229.983420	0.082863	
7229.985112	0.063632	
7229.986646	0.061683	
7229.988365	0.048031	
7229.989903	0.066066	
7229.991635	0.080596	
7229.993141	0.108572	
7229.994903	0.098791	
7229.996394	0.078106	
7229.998032	0.082142	
7229.999517	0.075721	
7230.001102	0.088044	
7230.002622	0.083770	
7230.004181	0.050625	
7230.005748	0.058980	
7230.007347	0.073840	
7230.008939	0.089184	
7230.010507	0.088789	
7230.012142	0.085264	
7230.013666	0.083621	
7230.015349	0.060684	
7230.016924	0.081897	
7230.018597	0.078972	
7230.020163	0.091951	
7230.021846	0.064192	
7230.023409	0.093087	
7230.025111	0.073598	
7230.026676	0.075713	
7230.028390	0.087585	
7230.029920	0.094131	
7230.031645	0.076289	
7230.033160	0.085849	
7230.034906	0.077574	
7230.036390	0.082864	
7230.038151	0.068140	
7230.039646	0.051322	
7230.041427	0.075391	
7230.042902	0.091569	
7230.044688	0.104729	
7230.046164	0.078835	
7230.047920	0.076898	
7230.049418	0.068406	
7230.051141	0.093277	
7230.052655	0.077244	
7230.054378	0.098360	
7230.055914	0.090372	
7230.057614	0.093365	
7230.059163	0.072958	
7230.060867	0.085752	
