time (s)	magX	magY	magZ
7229.535139	363.109314	95.415543	-437.392761
7229.538478	363.284607	93.895966	-454.108124
7229.541804	362.933960	91.324371	-471.992432
7229.545138	362.291077	88.752777	-489.175354
7229.548463	361.239075	85.304504	-505.890717
7229.551803	359.135010	82.732910	-524.476318
7229.555135	355.920532	79.343071	-541.600830
7229.559339	348.205750	71.686737	-577.661621
7229.562691	343.705444	67.654007	-595.078247
7229.566074	338.036255	62.452366	-612.845703
7229.568910	332.074829	58.068962	-631.431274
7229.572249	325.236694	52.633545	-648.555786
7229.575565	317.229706	47.022793	-664.745117
7229.578468	308.462891	41.178257	-681.460571
7229.581839	299.754517	34.340153	-698.526611
7229.585140	288.942139	27.151373	-714.540649
7229.588469	278.363525	20.313267	-729.151978
7229.591802	266.323792	13.066044	-744.406250
7229.595162	253.524261	5.818819	-758.140869
7229.598470	239.497360	-2.012857	-771.291016
7229.601797	225.704269	-10.253651	-783.447754
7229.605130	210.683807	-18.377556	-794.961426
7229.608465	195.137344	-26.384571	-804.955566
7229.611801	179.240204	-35.443600	-815.008179
7229.615129	161.823486	-44.327290	-823.307495
7229.618462	145.049683	-53.094097	-830.788452
7229.621794	126.230270	-61.685566	-836.925171
7229.625152	108.755112	-71.153702	-841.717651
7229.628467	90.812393	-79.394516	-845.516602
7229.632656	52.121567	-97.746353	-849.023315
7229.635983	33.360607	-106.162476	-848.555786
7229.639339	14.658092	-114.812393	-847.503784
7229.642221	-4.395088	-123.286972	-844.289307
7229.645547	-23.214493	-131.586212	-840.256592
7229.648891	-41.800117	-139.067215	-834.236694
7229.651797	-60.035080	-146.723557	-828.392212
7229.655127	-77.101105	-154.730576	-819.742310
7229.658462	-93.758041	-161.568665	-810.975464
7229.661795	-111.233200	-167.530106	-800.922852
7229.665123	-127.247223	-173.549988	-789.584473
7229.668504	-143.553467	-180.388092	-778.830444
7229.671794	-157.463486	-185.414383	-764.745117
7229.675124	-171.957916	-190.674469	-751.302734
7229.678461	-184.815903	-195.174759	-736.574585
7229.681818	-197.089432	-199.675049	-720.969604
7229.685124	-209.246078	-203.064896	-706.066040
7229.688463	-219.707779	-206.045593	-689.233765
7229.691795	-230.169479	-208.909409	-672.635254
7229.695129	-240.163651	-210.954987	-655.452393
7229.698454	-248.579788	-213.234375	-638.386353
7229.701791	-256.294556	-215.221512	-591.513184
7229.706000	-270.496826	-217.617767	-585.843994
7229.709381	-275.464661	-218.377563	-568.485657
7229.712286	-280.198730	-218.202225	-551.068970
7229.715575	-284.289856	-217.968430	-532.892456
7229.718915	-287.913513	-217.793106	-515.534180
7229.722214	-291.420227	-216.916443	-498.468140
7229.725153	-294.167175	-216.565750	-481.519012
7229.728454	-295.160706	-215.689087	-464.920532
7229.731791	-296.329651	-214.286392	-448.263580
7229.735119	-297.615417	-212.533020	-432.366455
7229.738460	-297.615417	-211.305679	-416.118652
7229.741788	-297.381653	-209.201645	-400.805969
7229.745124	-296.621887	-207.214493	-385.434845
7229.748457	-295.686768	-204.876678	-370.940399
7229.751784	-294.634705	-202.538864	-355.393921
7229.755120	-292.881348	-199.149033	-341.367065
7229.758448	-290.309753	-196.577454	-328.099945
7229.761779	-287.738159	-194.064301	-314.832855
7229.765116	-285.867920	-190.791367	-302.150208
7229.768458	-282.711853	-188.044418	-290.110474
7229.771780	-280.081848	-184.829926	-277.252502
7229.775118	-276.633545	-181.615448	-251.361206
7229.779373	-269.678528	-175.595566	-244.464645
7229.782630	-265.821167	-172.381058	-233.476929
7229.785955	-262.372864	-169.108124	-222.781418
7229.788883	-258.573914	-165.601410	-213.663940
7229.792206	-254.482773	-162.445358	-204.254242
7229.795535	-250.859146	-159.113968	-195.019867
7229.798462	-247.060196	-156.191696	-186.603745
7229.801775	-242.618332	-152.801880	-178.012268
7229.805114	-238.702499	-149.821152	-169.946823
7229.808445	-234.377548	-146.255997	-162.056702
7229.811785	-230.344833	-143.742844	-154.692581
7229.815112	-226.078323	-141.346573	-148.614258
7229.818462	-222.396255	-138.015198	-141.367035
7229.821779	-218.071304	-134.566925	-135.639404
7229.825112	-214.213913	-132.287552	-128.976624
7229.828447	-210.064285	-129.189957	-122.839867
7229.831780	-206.616013	-126.384567	-117.930450
7229.835146	-202.817062	-123.754532	-112.845703
7229.838439	-199.135025	-121.650497	-107.585625
7229.841799	-194.926956	-119.254242	-102.909996
7229.845109	-190.777328	-116.448868	-98.526596
7229.849312	-184.172989	-111.714783	-90.461136
7229.852649	-180.958511	-109.493866	-86.895966
7229.856047	-177.276443	-107.682053	-82.103455
7229.858887	-173.886612	-104.993576	-79.064293
7229.862219	-171.256561	-103.064880	-75.791351
7229.865536	-167.808289	-100.843964	-72.985977
7229.868441	-164.652252	-98.739914	-69.420807
7229.871771	-161.379318	-96.811218	-65.563416
7229.875109	-158.924606	-95.583878	-62.407368
7229.878436	-155.710098	-93.713623	-59.718880
7229.881769	-153.021622	-91.492691	-57.088840
7229.885124	-150.450043	-89.680893	-54.517242
7229.888439	-147.469299	-87.635300	-52.004093
7229.891767	-144.430161	-86.057266	-49.315605
7229.895103	-142.092346	-84.362366	-47.503803
7229.898434	-139.345413	-82.550552	-45.107544
7229.901769	-137.475159	-81.498535	-43.178848
7229.905105	-134.377548	-79.452942	-41.542374
7229.908437	-132.098190	-77.582703	-40.022797
7229.911770	-129.351257	-76.647568	-37.392757
7229.915105	-127.539459	-75.069550	-35.639397
7229.918438	-125.260086	-74.017532	-33.710697
7229.922703	-120.642899	-70.744598	-31.314438
7229.925987	-119.298660	-69.575684	-29.444187
7229.929318	-117.019287	-68.874344	-27.924610
7229.932196	-115.499710	-67.354767	-26.112801
7229.935519	-113.161896	-66.185852	-25.703682
7229.938853	-111.233200	-65.192291	-24.359440
7229.941767	-109.304504	-64.432495	-23.599651
7229.945100	-107.551147	-62.854473	-21.904736
7229.948431	-105.739334	-61.393337	-20.677383
7229.951768	-104.395096	-60.399769	-20.502048
7229.955093	-102.291061	-59.815311	-19.859150
7229.958434	-101.472824	-59.113972	-18.339573
7229.961763	-99.836349	-58.178844	-17.229107
7229.965098	-98.433655	-57.302158	-15.943310
7229.968431	-96.914093	-57.009937	-15.183525
7229.971792	-95.511398	-55.198132	-13.897728
7229.975099	-94.342499	-55.139690	-14.248398
7229.978427	-92.706024	-53.912334	-13.605495
7229.981761	-91.478668	-53.035648	-12.553482
7229.985110	-90.192871	-52.392750	-12.027470
7229.988427	-89.199310	-51.632961	-11.559906
7229.991756	-88.088837	-51.106953	-11.326126
7229.995944	-85.809464	-49.704266	-10.274109
7229.999300	-84.874344	-48.944477	-9.923439
7230.002627	-83.588547	-48.886036	-9.280540
7230.005547	-82.945648	-47.775570	-8.988312
7230.008876	-81.718292	-47.658680	-8.754532
7230.012203	-81.075394	-47.074223	-8.345417
7230.015131	-79.789597	-46.431332	-7.585625
7230.018430	-78.796036	-45.788425	-7.994743
7230.021754	-78.386917	-45.203976	-6.884281
7230.025094	-77.101105	-44.853306	-6.708946
7230.028455	-76.575104	-44.502628	-6.182938
7230.031755	-76.224442	-44.093510	-6.066044
7230.035093	-75.347748	-43.918179	-5.306259
7230.038432	-74.646408	-43.099941	-4.078903
7230.041762	-73.828171	-42.749271	-4.429577
7230.045087	-73.243713	-42.340153	-4.429577
7230.048423	-72.308594	-42.223263	-3.962013
7230.051753	-71.841019	-41.580364	-2.734657
7230.055087	-71.431915	-40.995907	-2.909996
7230.058421	-70.789017	-41.405025	-2.617767
7230.061754	-69.912338	-40.002338	-2.325546
7230.065088	-69.561661	-40.177677	-2.033318
