time (s)	magX	magY	magZ
2451.104261	-0.702511	-44.511398	-17.135014
2451.108466	-0.644066	-47.141434	-17.310349
2451.111856	-0.293392	-48.368790	-15.849216
2451.115187	-0.059612	-50.122154	-16.901234
2451.118024	0.057281	-51.758621	-16.433670
2451.121349	0.524841	-53.628868	-16.199886
2451.124684	0.641735	-55.148453	-16.024551
2451.127614	0.992405	-56.492699	-14.972534
2451.130929	0.641735	-59.181183	-15.323208
2451.134256	0.466393	-61.226761	-15.440098
2451.137591	0.583286	-62.804794	-14.446529
2451.140922	0.232613	-65.025711	-13.978962
2451.144249	0.466393	-67.480423	-13.628288
2451.147581	0.466393	-69.818237	-13.219177
2451.150921	0.466393	-72.798950	-12.576275
2451.154249	0.817066	-75.019875	-11.874931
2451.157582	0.817066	-78.468147	-10.764473
2451.160917	1.050846	-80.805962	-10.238461
2451.164273	0.466393	-84.371132	-8.777325
2451.167589	0.933956	-87.877853	-8.718884
2451.170923	0.583286	-90.741669	-7.608418
2451.174291	-0.234951	-94.014618	-6.381069
2451.177584	-0.234951	-97.813568	-5.212162
2451.181772	-0.234951	-105.879028	-2.173004
2451.185097	-0.176502	-110.203979	-0.594978
2451.188446	-0.293392	-114.645813	0.924599
2451.191343	-1.286964	-119.730576	2.853302
2451.194677	-1.462299	-123.938629	4.781990
2451.198022	-1.170074	-129.023376	7.528923
2451.200914	-1.579189	-134.400345	9.866737
2451.204251	-1.345409	-140.303329	11.503212
2451.207598	-1.637638	-146.147858	14.951485
2451.210912	-1.637638	-152.167740	18.282875
2451.214291	-1.403858	-158.129166	20.211571
2451.217582	-2.572762	-165.142609	24.594971
2451.220912	-2.163643	-171.746918	29.153709
2451.224245	-2.280533	-178.818817	33.186440
2451.227585	-2.455872	-187.059616	38.037399
2451.230911	-2.397423	-195.008179	43.881927
2451.234244	-2.397423	-202.781418	50.194038
2451.237575	-3.040325	-211.314438	57.499710
2451.240913	-2.689655	-220.607239	63.928688
2451.244248	-3.040325	-229.724731	72.870827
2451.247576	-3.274109	-239.660431	81.988319
2451.250947	-3.858562	-248.310364	91.807121
2451.255116	-3.800114	-268.415558	113.957924
2451.258470	-4.559906	-279.052582	126.056099
2451.261842	-4.267673	-289.864990	139.206329
2451.264689	-5.670364	-299.742249	154.635895
2451.268066	-6.196373	-310.554657	169.597900
2451.271338	-6.780827	-320.724121	186.488617
2451.274241	-8.241962	-332.471649	204.665131
2451.277573	-9.177090	-343.225586	224.770325
2451.280911	-10.579777	-353.862640	245.284637
2451.284241	-11.514904	-364.499695	268.370544
2451.287579	-13.209812	-375.253662	293.443604
2451.290904	-15.489185	-385.949158	319.159576
2451.294239	-16.599651	-396.177094	347.447113
2451.297575	-19.405025	-405.937469	376.845123
2451.300919	-21.509060	-414.879578	408.171844
2451.304238	-24.781994	-422.769714	443.648163
2451.307570	-27.295147	-429.724731	478.247803
2451.310902	-30.392750	-435.803070	514.483948
2451.314239	-33.957920	-440.478699	551.772095
