crossing time (s)	slope (V/s)	crossing number
2450.323531	92.204562	1284
2451.373949	89.697553	1285
2452.421451	87.016953	1286
2453.465094	87.681699	1287
2454.500270	83.023985	1288
2455.434184	56.583669	1289
2456.507426	66.216338	1290
2457.513939	55.319216	1291
2458.582123	59.883397	1292
2459.620205	51.116121	1293
2460.667345	54.031939	1294
2461.703710	47.933957	1295
2462.766318	51.974838	1296
2463.801190	43.712431	1297
2464.834018	49.834557	1298
2465.894852	42.456706	1299
2466.933678	46.547337	1300
2467.969686	41.823344	1301
2469.024247	44.384070	1302
2470.063473	41.491890	1303
2471.113396	42.379945	1304
2472.162738	39.523494	1305
2473.209191	37.354942	1306
2474.237760	38.208367	1307
2475.282971	35.158486	1308
2476.359280	36.993520	1309
2477.379265	33.109296	1310
2478.425834	33.835513	1311
2479.479594	32.846263	1312
2480.505282	30.724760	1313
2481.557515	30.138656	1314
2482.608737	30.346313	1315
2483.649999	27.717287	1316
2484.694010	27.800344	1317
2485.731823	25.613358	1318
2486.788443	25.687030	1319
2487.818502	24.994933	1320
2488.870312	23.546721	1321
2489.923119	22.617780	1322
2490.955192	22.126633	1323
2491.997205	21.197310	1324
2493.057254	21.241559	1325
2494.090141	19.664211	1326
2495.149434	19.660579	1327
2496.187032	18.855252	1328
2497.235158	17.795038	1329
2498.271625	16.891960	1330
2499.308231	16.553864	1331
2500.337446	15.893838	1332
2501.396558	15.869081	1333
2502.429858	14.936995	1334
2503.493885	14.693918	1335
2504.529288	13.727785	1336
2505.592884	13.831795	1337
2506.618693	13.048975	1338
2507.674762	12.236327	1339
2508.713194	12.023398	1340
2509.773591	11.183231	1341
2510.807347	10.752581	1342
2511.842997	10.064046	1343
