time (s)	det(V)
2451.103619	-0.101265	
2451.105155	-0.112609	
2451.106898	-0.105068	
2451.108421	-0.093921	
2451.109963	-0.097164	
2451.111582	-0.112423	
2451.113071	-0.106184	
2451.114697	-0.109797	
2451.116215	-0.103323	
2451.117839	-0.114486	
2451.119312	-0.112149	
2451.121041	-0.099364	
2451.122518	-0.104766	
2451.124234	-0.102526	
2451.125714	-0.110832	
2451.127422	-0.112222	
2451.128916	-0.110921	
2451.130709	-0.113124	
2451.132188	-0.107267	
2451.133974	-0.113197	
2451.135455	-0.108544	
2451.137216	-0.105370	
2451.138696	-0.101603	
2451.140457	-0.106377	
2451.141947	-0.105088	
2451.143725	-0.104580	
2451.145230	-0.116250	
2451.146977	-0.104653	
2451.148490	-0.118152	
2451.150220	-0.097873	
2451.151741	-0.107356	
2451.153463	-0.088032	
2451.155004	-0.097994	
2451.156688	-0.093994	
2451.158269	-0.106780	
2451.159965	-0.093760	
2451.161535	-0.124387	
2451.163199	-0.093099	
2451.164782	-0.104250	
2451.166412	-0.085196	
2451.168012	-0.105035	
2451.169643	-0.088253	
2451.171269	-0.111734	
2451.172879	-0.086626	
2451.174542	-0.104641	
2451.176143	-0.082275	
2451.177789	-0.114873	
2451.179394	-0.085031	
2451.181072	-0.099601	
2451.182554	-0.109253	
2451.184204	-0.104737	
2451.185681	-0.095150	
2451.187316	-0.093510	
2451.188797	-0.101490	
2451.190416	-0.080346	
2451.191914	-0.095774	
2451.193588	-0.096048	
2451.195112	-0.110856	
2451.196736	-0.090380	
2451.198313	-0.095311	
2451.199906	-0.088584	
2451.201498	-0.082650	
2451.203164	-0.072446	
2451.204751	-0.088415	
2451.206406	-0.079564	
2451.208009	-0.103424	
2451.209651	-0.085909	
2451.211279	-0.108335	
2451.212888	-0.087657	
2451.214542	-0.098844	
2451.216133	-0.092334	
2451.217805	-0.094586	
2451.219403	-0.087085	
2451.221056	-0.109438	
2451.222641	-0.090751	
2451.224356	-0.110893	
2451.225918	-0.105628	
2451.227624	-0.125455	
2451.229180	-0.115320	
2451.230873	-0.138466	
2451.232431	-0.138088	
2451.234121	-0.143566	
2451.235638	-0.126587	
2451.237383	-0.143276	
2451.238873	-0.144215	
2451.240672	-0.158076	
2451.242157	-0.168836	
2451.243927	-0.174484	
2451.245411	-0.177763	
2451.247173	-0.193481	
2451.248660	-0.196768	
2451.250420	-0.227138	
2451.251930	-0.215959	
2451.253696	-0.229148	
2451.255213	-0.253761	
2451.256793	-0.263207	
2451.258347	-0.295277	
2451.259845	-0.288956	
2451.261502	-0.328490	
2451.263009	-0.342126	
2451.264641	-0.365829	
2451.266172	-0.385564	
2451.267849	-0.419325	
2451.269324	-0.439990	
2451.271044	-0.482582	
2451.272516	-0.500008	
2451.274228	-0.537274	
2451.275783	-0.574528	
2451.277485	-0.629438	
2451.279032	-0.673101	
2451.280760	-0.737659	
2451.282253	-0.773547	
2451.284028	-0.853239	
2451.285512	-0.895871	
2451.287303	-0.973940	
2451.288785	-1.054539	
2451.290555	-1.122706	
