time (s)	magX	magY	magZ
4015.886540	196.949142	228.261841	-342.126831
4015.889873	195.955597	229.372299	-352.296326
4015.893290	194.845123	230.716537	-377.778503
4015.897392	190.929291	233.463455	-384.090576
4015.900723	188.708344	233.697250	-394.610748
4015.904065	185.318527	234.573914	-405.949158
4015.906954	182.454712	235.450607	-416.995331
4015.910288	179.707779	235.567505	-428.158386
4015.913630	176.084167	235.567505	-438.737000
4015.916539	171.934540	235.041473	-449.900055
4015.919872	168.077148	234.573914	-462.115143
4015.923200	163.050842	233.989487	-472.927551
4015.926529	158.901230	232.762131	-484.499725
4015.929865	152.822906	231.768539	-495.545898
4015.933201	146.978363	229.898285	-506.592072
4015.936573	141.016937	227.502045	-517.229126
4015.939862	134.061951	224.871994	-529.035034
4015.943202	126.873169	222.300400	-539.672119
4015.946535	119.275276	219.611923	-550.075439
4015.949869	111.385155	215.579193	-559.894165
4015.953200	102.559906	212.481583	-570.472839
4015.956534	94.494446	207.338394	-580.291626
4015.959863	85.260086	202.896545	-590.344238
4015.963198	76.084160	197.928696	-598.935669
4015.966555	65.856224	192.551727	-608.345459
4015.970726	45.575684	180.979538	-624.242554
4015.974068	34.704849	174.784332	-630.846802
4015.976982	23.483341	167.946228	-636.983643
4015.980311	13.021626	160.874344	-643.412598
4015.983664	0.923439	154.328461	-648.555786
4015.986538	-10.707184	145.795441	-652.646973
4015.989862	-22.045586	138.080658	-657.205688
4015.993195	-34.202217	130.365875	-660.770874
4015.996524	-45.832848	122.358856	-663.517822
4015.999860	-57.697250	113.825836	-665.037354
4016.003195	-69.269424	105.175919	-666.557007
4016.006529	-80.666275	96.292221	-667.375244
4016.009894	-92.472244	87.525421	-667.199829
4016.013195	-103.927536	78.407944	-665.505005
4016.016527	-115.207474	70.284042	-664.453003
4016.019861	-126.428986	61.049679	-662.641113
4016.023189	-137.182922	52.399765	-659.076050
4016.026520	-147.352432	43.399181	-655.627686
4016.029857	-157.697250	34.515488	-651.711914
4016.033196	-167.691391	24.872005	-646.802490
4016.036519	-176.925781	15.871420	-640.431885
4016.040805	-195.277634	-0.668615	-628.158447
4016.044147	-204.161301	-9.026299	-619.976074
4016.047430	-211.700760	-17.909992	-612.436646
4016.050279	-220.058456	-25.683228	-604.488037
4016.053646	-226.487442	-33.690239	-595.721191
4016.056945	-234.845108	-40.937466	-585.727051
4016.059857	-240.631210	-48.067799	-576.843384
4016.063183	-247.235550	-55.607250	-566.381653
4016.066534	-252.846298	-61.919346	-555.919922
4016.069852	-258.457031	-68.523666	-544.815308
4016.073191	-262.665100	-75.127991	-533.359985
4016.076520	-266.814758	-80.914078	-521.729370
4016.079851	-270.555237	-86.407944	-511.150818
4016.083183	-274.646423	-92.018707	-499.052582
4016.086518	-277.101135	-97.278793	-488.123352
4016.089848	-279.848022	-102.129745	-475.499115
4016.093181	-282.302734	-105.987152	-463.693176
4016.096527	-284.231445	-110.370544	-450.542969
4016.099867	-285.634155	-114.870834	-438.970764
4016.103180	-286.335449	-117.676224	-426.521912
4016.106518	-286.803040	-120.773819	-414.423737
4016.109848	-287.796631	-123.579193	-402.559326
4016.114030	-286.686157	-129.014618	-378.129181
4016.117368	-286.101685	-131.177094	-366.907654
4016.120732	-285.166565	-133.047348	-354.692566
4016.123603	-284.406799	-134.333145	-343.763306
4016.126966	-282.010559	-135.735825	-332.015778
4016.130301	-281.075378	-137.080078	-321.203400
4016.133180	-278.912903	-137.722977	-310.683228
4016.136510	-276.633545	-139.125656	-300.864410
4016.139859	-274.412659	-139.417892	-290.987152
4016.143217	-271.607239	-139.943893	-280.817627
4016.146512	-269.620117	-139.885452	-270.355957
4016.149849	-266.347168	-140.002335	-261.939819
4016.153193	-264.243103	-139.827011	-252.296326
4016.156514	-260.911743	-139.417892	-243.003510
4016.159844	-257.697266	-139.534775	-233.710709
4016.163173	-254.833450	-139.067215	-225.995911
4016.166508	-251.502029	-138.658096	-218.222672
4016.169841	-248.930466	-137.606079	-210.449448
4016.173175	-244.839279	-137.255417	-203.085342
4016.176507	-241.566360	-136.554062	-194.961426
4016.179841	-238.176498	-135.385162	-187.889526
4016.183178	-234.436020	-134.391586	-181.168335
4016.187366	-227.422562	-132.229111	-168.018127
4016.190723	-223.565170	-131.235535	-161.530685
4016.194125	-220.584457	-129.657516	-155.452362
4016.196998	-216.960831	-128.897720	-149.432495
4016.200349	-213.804794	-127.144363	-143.938629
4016.203605	-209.888962	-126.150787	-138.386322
4016.206506	-207.083572	-124.806549	-133.593811
4016.209833	-202.992386	-123.754532	-127.749275
4016.213169	-199.193466	-121.825836	-122.956757
4016.216505	-195.920517	-120.364716	-118.222679
4016.219839	-193.115128	-119.020462	-113.254822
4016.223174	-190.543533	-117.910004	-109.280540
4016.226511	-186.510818	-115.922852	-104.897141
4016.229839	-183.413223	-114.695511	-100.630630
4016.233171	-179.906494	-113.175919	-96.890121
4016.236501	-176.867325	-112.007019	-92.740509
4016.239865	-174.061935	-110.955002	-89.350677
4016.243174	-171.198135	-108.675629	-86.136185
4016.246507	-168.217422	-107.857407	-81.869667
4016.249836	-165.295151	-106.688492	-78.888954
4016.253168	-162.898895	-104.584457	-76.083580
4016.257447	-156.995911	-101.311523	-70.180595
4016.260769	-154.248978	-100.610184	-66.849213
4016.264052	-151.852722	-99.382828	-62.933376
4016.266925	-148.988892	-97.863235	-61.063126
4016.270259	-146.767975	-96.343658	-58.257748
4016.273588	-144.137924	-95.057861	-56.153713
4016.276501	-141.741684	-93.655167	-54.225018
4016.279832	-138.936310	-93.187607	-51.185860
4016.283197	-137.124496	-91.784927	-49.783173
4016.286503	-135.078903	-90.031555	-48.322037
4016.289837	-133.208664	-88.921097	-46.276451
4016.293165	-130.929276	-87.810638	-44.406197
4016.296497	-129.351257	-87.050842	-41.893047
4016.299835	-127.539459	-85.414383	-40.841034
4016.303161	-125.260086	-84.187027	-39.087669
4016.306497	-123.565170	-83.310349	-38.327881
4016.309828	-121.811813	-82.725891	-36.925194
4016.313183	-119.123322	-81.323212	-35.522507
4016.316522	-117.837524	-80.621857	-33.184689
4016.319830	-116.551727	-79.569839	-32.775574
4016.323163	-114.272354	-78.810043	-31.431328
4016.326500	-112.986557	-78.108704	-30.379314
4016.330679	-110.064285	-76.530685	-28.099945
4016.334011	-108.135590	-75.069550	-27.515491
4016.337363	-106.440674	-74.601990	-26.112801
4016.340248	-105.271774	-73.608414	-25.177677
4016.343627	-103.810638	-72.673294	-23.541206
4016.346946	-102.349503	-72.205719	-23.365871
4016.349820	-100.713043	-71.445938	-22.722973
4016.353155	-98.959671	-70.160141	-21.378731
4016.356523	-98.199875	-70.335480	-20.735828
4016.359824	-97.206314	-69.225021	-20.385159
4016.363156	-95.920517	-68.815903	-19.625370
4016.366494	-94.284042	-67.763885	-19.040916
4016.369843	-93.524246	-66.770309	-18.748688
4016.373160	-92.296906	-66.361191	-17.404446
4016.376491	-91.186447	-65.601410	-16.936882
4016.379826	-89.959091	-65.250732	-16.060200
4016.383160	-89.549973	-64.724716	-15.534195
4016.386492	-87.913498	-63.848042	-14.774403
4016.389822	-87.445938	-63.088253	-14.073059
4016.393154	-86.510818	-62.620693	-13.547054
4016.396489	-85.458786	-61.802456	-13.196381
4016.399818	-84.640564	-61.744007	-12.728821
4016.404018	-82.770309	-60.575100	-12.027470
4016.407414	-82.536530	-60.399769	-11.676796
4016.410752	-81.718292	-59.756863	-10.332558
4016.413622	-80.841614	-59.289303	-10.215668
4016.416910	-80.374054	-58.997082	-9.631214
4016.420246	-79.088257	-58.412624	-9.689655
4016.423151	-78.562241	-58.237286	-9.455875
4016.426483	-77.802460	-57.828175	-9.280540
4016.429812	-76.633545	-58.061954	-8.579197
4016.433154	-75.932205	-57.477497	-7.994743
4016.436479	-75.523087	-56.717709	-8.579197
4016.439821	-75.639969	-56.717709	-8.170078
4016.443147	-75.172409	-56.483929	-8.111633
4016.446483	-74.354187	-56.016361	-7.936295
4016.449812	-73.477493	-55.665691	-7.644073
4016.453148	-72.834595	-55.022793	-7.527184
4016.456494	-73.009933	-55.256580	-6.942730
4016.459814	-72.483932	-54.672123	-7.585625
4016.463152	-72.600815	-54.379894	-5.949154
4016.466483	-71.899475	-54.555233	-5.949154
4016.469815	-71.841019	-54.789013	-6.299828
4016.474088	-71.373459	-54.613674	-6.066044
4016.477329	-70.672119	-54.263004	-5.773823
4016.480674	-70.263000	-53.795444	-5.656929
4016.483573	-70.672119	-53.795444	-6.299828
4016.486907	-69.737000	-53.561657	-6.007603
4016.490229	-70.029221	-53.561657	-5.715374
4016.493145	-69.795441	-53.503208	-5.773823
4016.496481	-69.210999	-53.035648	-5.014030
4016.499810	-69.035645	-53.094097	-4.897141
4016.503139	-68.509644	-52.918758	-5.656929
4016.506483	-68.568085	-52.860317	-6.182938
4016.509809	-67.983643	-53.094097	-5.247810
4016.513138	-68.275864	-53.210987	-4.488026
4016.516476	-68.100525	-53.386318	-4.897141
4016.519811	-67.866745	-53.035648	-5.481590
4016.523146	-67.632965	-52.918758	-4.780247
