time (s)	det(V)
4015.882098	0.649548	
4015.883683	0.661492	
4015.885345	0.663574	
4015.886967	0.651123	
4015.888590	0.722323	
4015.890213	0.668364	
4015.891850	0.716784	
4015.893531	0.723616	
4015.895126	0.750823	
4015.896783	0.744237	
4015.898274	0.768633	
4015.899930	0.773535	
4015.901408	0.755359	
4015.903064	0.798285	
4015.904557	0.772133	
4015.906193	0.804859	
4015.907673	0.768496	
4015.909365	0.813496	
4015.910866	0.805754	
4015.912541	0.840365	
4015.914072	0.822926	
4015.915678	0.871717	
4015.917247	0.809162	
4015.918929	0.870867	
4015.920514	0.847954	
4015.922209	0.882030	
4015.923777	0.863766	
4015.925438	0.902679	
4015.927016	0.883283	
4015.928660	0.889635	
4015.930269	0.904544	
4015.931888	0.897954	
4015.933525	0.876523	
4015.935154	0.894067	
4015.936798	0.861425	
4015.938392	0.893881	
4015.940035	0.857654	
4015.941623	0.870521	
4015.943319	0.851954	
4015.944884	0.856583	
4015.946591	0.834145	
4015.948146	0.846009	
4015.949853	0.818737	
4015.951406	0.821609	
4015.953112	0.774462	
4015.954615	0.783872	
4015.956378	0.783956	
4015.957862	0.749667	
4015.959632	0.726392	
4015.961117	0.719922	
4015.962894	0.674733	
4015.964384	0.689609	
4015.966161	0.654974	
4015.967655	0.642659	
4015.969452	0.608153	
4015.970931	0.575314	
4015.972515	0.567160	
4015.974037	0.543450	
4015.975576	0.544231	
4015.977172	0.531369	
4015.978777	0.505958	
4015.980373	0.456301	
4015.981934	0.459995	
4015.983559	0.423305	
4015.985060	0.402696	
4015.986764	0.342291	
4015.988348	0.342263	
4015.990033	0.313179	
4015.991613	0.312450	
4015.993280	0.259147	
4015.994849	0.249326	
4015.996543	0.204092	
4015.998086	0.201840	
4015.999792	0.156711	
4016.001328	0.105543	
4016.003077	0.083335	
4016.004578	0.074924	
4016.006335	0.021460	
4016.007815	-0.011073	
4016.009600	0.001487	
4016.011097	-0.017462	
4016.012892	-0.071731	
4016.014376	-0.078608	
4016.016168	-0.124986	
4016.017649	-0.106222	
4016.019421	-0.169055	
4016.020913	-0.178063	
4016.022677	-0.197081	
4016.024181	-0.231406	
4016.025939	-0.260627	
4016.027456	-0.267725	
4016.029164	-0.298075	
4016.030693	-0.343051	
4016.032396	-0.337419	
4016.033953	-0.382279	
4016.035659	-0.384953	
4016.037224	-0.398541	
4016.038930	-0.412277	
4016.040509	-0.460259	
4016.042003	-0.488795	
4016.043643	-0.467768	
4016.045171	-0.488175	
4016.046821	-0.520583	
4016.048322	-0.560137	
4016.049974	-0.552785	
4016.051446	-0.574385	
4016.053173	-0.585262	
4016.054654	-0.576959	
4016.056360	-0.616477	
4016.057845	-0.638153	
4016.059555	-0.651938	
4016.061045	-0.642528	
4016.062824	-0.656305	
4016.064300	-0.680612	
4016.066090	-0.690695	
4016.067579	-0.714232	
4016.069341	-0.708226	
4016.070843	-0.727776	
4016.072583	-0.699074	
4016.074100	-0.721826	
4016.075827	-0.721338	
4016.077362	-0.671359	
4016.079064	-0.732392	
4016.080616	-0.746169	
4016.082301	-0.739252	
4016.083856	-0.747651	
4016.085534	-0.735429	
4016.087093	-0.723393	
4016.088759	-0.734221	
4016.090346	-0.750789	
4016.091992	-0.727550	
4016.093600	-0.718353	
4016.095222	-0.713173	
4016.096845	-0.746954	
4016.098469	-0.690058	
4016.100120	-0.725632	
4016.101742	-0.701519	
4016.103415	-0.703207	
4016.105003	-0.636534	
4016.106679	-0.700826	
4016.108255	-0.639169	
4016.109943	-0.668301	
4016.111524	-0.614286	
4016.113197	-0.612513	
4016.114685	-0.600779	
4016.116324	-0.607824	
4016.117834	-0.584528	
4016.119467	-0.572496	
4016.120970	-0.571690	
4016.122578	-0.530783	
4016.124092	-0.577177	
4016.125757	-0.537449	
4016.127302	-0.505698	
4016.128913	-0.482282	
4016.130484	-0.488715	
4016.132073	-0.432544	
4016.133685	-0.446703	
4016.135322	-0.439134	
4016.136933	-0.447429	
4016.138568	-0.409232	
4016.140192	-0.445805	
4016.141811	-0.388804	
4016.143471	-0.395572	
4016.145082	-0.346237	
4016.146754	-0.391487	
4016.148333	-0.322796	
4016.150028	-0.346580	
4016.151607	-0.333999	
4016.153309	-0.302026	
4016.154882	-0.280048	
4016.156561	-0.285389	
4016.158123	-0.258992	
4016.159841	-0.290570	
4016.161402	-0.215280	
4016.163122	-0.246822	
4016.164665	-0.252389	
4016.166402	-0.213424	
4016.167924	-0.179134	
4016.169662	-0.198579	
4016.171188	-0.191755	
4016.172959	-0.203324	
4016.174447	-0.178724	
4016.176225	-0.160407	
4016.177708	-0.182369	
4016.179488	-0.175952	
4016.180972	-0.149534	
4016.182756	-0.123773	
4016.184250	-0.120647	
4016.186018	-0.120663	
4016.187521	-0.119902	
4016.189093	-0.101742	
4016.190644	-0.136817	
4016.192177	-0.119169	
4016.193800	-0.120889	
4016.195292	-0.088280	
4016.196924	-0.074620	
4016.198450	-0.065705	
4016.200155	-0.058555	
4016.201632	-0.076517	
4016.203367	-0.070192	
4016.204842	-0.066031	
4016.206591	-0.054772	
4016.208143	-0.004869	
4016.209855	-0.048214	
4016.211408	-0.024278	
4016.213100	-0.036419	
4016.214641	-0.018453	
4016.216375	-0.030087	
4016.217875	-0.035207	
4016.219645	-0.015162	
4016.221129	-0.013397	
4016.222921	-0.020185	
4016.224404	0.002547	
4016.226169	-0.006106	
4016.227663	-0.030945	
4016.229442	-0.016958	
4016.230925	0.029339	
4016.232694	0.021254	
4016.234189	0.003788	
4016.235928	-0.010074	
4016.237443	0.041614	
4016.239172	0.006277	
4016.240701	0.035003	
4016.242440	0.015365	
4016.243977	0.041984	
4016.245684	0.019160	
4016.247234	0.012642	
4016.248939	0.036119	
4016.250503	0.031216	
4016.252196	0.039168	
4016.253768	0.032961	
4016.255432	0.047132	
4016.257061	0.000082	
4016.258557	0.034693	
4016.260191	0.036852	
4016.261721	0.052820	
4016.263365	0.042782	
4016.264861	0.070891	
4016.266510	0.036812	
4016.267994	0.039652	
4016.269719	0.036554	
4016.271204	0.047922	
4016.272926	0.043454	
4016.274412	0.090852	
4016.276133	0.033758	
4016.277609	0.096282	
4016.279374	0.055608	
4016.280869	0.022680	
4016.282643	0.051652	
4016.284167	0.062146	
4016.285930	0.064700	
4016.287441	0.086292	
4016.289166	0.051298	
4016.290698	0.035059	
4016.292423	0.062408	
4016.293962	0.079794	
4016.295649	0.058158	
4016.297197	0.053570	
4016.298888	0.066694	
4016.300463	0.082743	
4016.302137	0.076930	
4016.303714	0.065280	
4016.305376	0.058673	
4016.306974	0.063862	
4016.308612	0.072160	
4016.310232	0.080567	
4016.311857	0.077744	
4016.313493	0.060986	
4016.315119	0.082324	
4016.316783	0.040449	
4016.318389	0.068785	
4016.320053	0.078863	
4016.321622	0.098840	
4016.323305	0.031241	
4016.324877	0.100967	
4016.326564	0.070992	
4016.328130	0.087842	
4016.329819	0.090574	
4016.331304	0.083226	
4016.332937	0.074690	
4016.334434	0.091500	
4016.336068	0.067528	
4016.337561	0.093700	
4016.339146	0.080970	
4016.340672	0.107311	
4016.342301	0.074166	
4016.343860	0.085123	
4016.345462	0.051656	
4016.347039	0.082376	
4016.348609	0.113914	
4016.350226	0.107372	
4016.351868	0.092572	
4016.353503	0.084056	
4016.355109	0.090409	
4016.356785	0.038069	
4016.358382	0.059459	
4016.360014	0.067455	
4016.361602	0.076173	
4016.363277	0.071806	
4016.364857	0.111702	
4016.366572	0.064583	
4016.368144	0.073389	
4016.369868	0.091645	
4016.371430	0.090566	
4016.373130	0.054685	
4016.374701	0.084451	
4016.376406	0.081079	
4016.377939	0.091347	
4016.379686	0.067246	
4016.381183	0.086183	
4016.382949	0.062444	
4016.384429	0.061284	
4016.386209	0.061102	
4016.387690	0.068253	
4016.389452	0.050548	
4016.390940	0.097204	
4016.392731	0.079911	
4016.394217	0.098759	
4016.395990	0.062678	
4016.397497	0.103714	
4016.399240	0.075165	
4016.400754	0.066025	
4016.402501	0.072277	
4016.404039	0.054975	
4016.405580	0.094252	
4016.407196	0.053433	
4016.408690	0.118071	
4016.410350	0.047817	
4016.411851	0.096238	
4016.413485	0.073796	
4016.414975	0.113152	
4016.416673	0.082622	
4016.418169	0.084282	
4016.419913	0.055938	
4016.421386	0.076112	
4016.423108	0.063918	
4016.424643	0.122978	
4016.426364	0.050963	
4016.427869	0.068885	
4016.429616	0.060023	
4016.431102	0.116206	
4016.432871	0.054403	
4016.434365	0.083432	
4016.436147	0.071500	
4016.437624	0.102006	
4016.439397	0.067934	
4016.440880	0.070182	
4016.442654	0.083871	
4016.444152	0.059834	
4016.445916	0.072551	
4016.447436	0.087061	
4016.449179	0.075419	
4016.450706	0.071947	
4016.452420	0.074892	
4016.453957	0.064116	
4016.455678	0.079061	
4016.457229	0.066718	
4016.458923	0.082014	
4016.460485	0.118216	
4016.462160	0.080056	
4016.463732	0.091814	
4016.465405	0.074315	
4016.466990	0.079935	
4016.468629	0.085168	
4016.470225	0.065667	
4016.471849	0.094570	
4016.473479	0.031643	
4016.475008	0.084096	
4016.476644	0.140275	
4016.478121	0.097736	
4016.479765	0.090803	
4016.481248	0.070497	
4016.482889	0.072648	
4016.484381	0.065743	
4016.486083	0.051797	
4016.487573	0.033654	
4016.489237	0.079528	
4016.490755	0.026113	
4016.492418	0.085127	
4016.493949	0.076072	
4016.495648	0.067375	
4016.497200	0.045529	
4016.498898	0.072950	
4016.500463	0.077498	
4016.502127	0.079359	
4016.503706	0.072990	
4016.505370	0.103944	
4016.506967	0.081530	
4016.508634	0.071383	
4016.510227	0.055793	
4016.511859	0.091855	
4016.513464	0.064752	
4016.515066	0.090868	
4016.516728	0.038637	
4016.518308	0.051874	
4016.519992	0.058327	
4016.521581	0.079081	
4016.523256	0.067165	
4016.524824	0.088257	
4016.526505	0.053771	
4016.528071	0.108113	
4016.529774	0.054045	
4016.531314	0.086421	
4016.533031	0.055185	
4016.534538	0.106204	
4016.536289	0.084688	
4016.537771	0.085309	
4016.539527	0.048993	
4016.541022	0.086122	
4016.542815	0.074158	
4016.544294	0.052659	
4016.546089	0.081292	
4016.547571	0.084221	
4016.549187	0.097507	
4016.550716	0.070323	
4016.552284	0.072809	
4016.553888	0.072728	
4016.555369	0.046943	
4016.557004	0.135671	
4016.558564	0.072386	
4016.560184	0.049408	
4016.561706	0.065510	
4016.563419	0.063455	
4016.564897	0.115815	
4016.566592	0.069409	
4016.568170	0.072325	
4016.569868	0.049118	
4016.571429	0.080060	
4016.573131	0.053968	
4016.574676	0.087834	
4016.576402	0.050097	
4016.577939	0.078368	
4016.579652	0.086042	
4016.581139	0.111235	
4016.582898	0.081200	
4016.584384	0.077111	
4016.586168	0.057836	
4016.587648	0.080934	
4016.589426	0.071109	
4016.590906	0.042065	
4016.592679	0.090396	
4016.594174	0.076571	
4016.595932	0.064309	
4016.597452	0.070468	
4016.599208	0.069014	
4016.600719	0.087657	
4016.602460	0.072418	
4016.603989	0.033049	
4016.605706	0.057022	
4016.607244	0.057533	
4016.608931	0.078017	
4016.610480	0.062597	
4016.612152	0.062508	
4016.613744	0.069340	
4016.615404	0.069800	
4016.616982	0.042423	
4016.618627	0.054327	
4016.620235	0.057824	
4016.621768	0.063310	
4016.623418	0.075480	
4016.624904	0.048224	
4016.626562	0.031704	
4016.628047	0.063097	
4016.629690	0.104725	
4016.631179	0.079713	
4016.632879	0.078803	
4016.634368	0.081337	
4016.636064	0.058383	
4016.637549	0.080765	
4016.639247	0.091984	
4016.640765	0.069977	
4016.642509	0.076362	
4016.644033	0.067238	
4016.645758	0.062662	
4016.647292	0.067387	
4016.649010	0.073397	
4016.650553	0.086034	
4016.652259	0.094505	
4016.653813	0.068313	
4016.655505	0.071794	
4016.657087	0.081695	
4016.658756	0.082670	
4016.660337	0.033799	
4016.661997	0.062255	
4016.663584	0.051845	
4016.665228	0.078223	
4016.666841	0.073300	
4016.668449	0.084451	
4016.670101	0.071649	
4016.671698	0.086114	
4016.673358	0.073598	
4016.674966	0.082602	
4016.676617	0.040623	
4016.678196	0.089591	
4016.679899	0.053666	
4016.681466	0.118144	
4016.683175	0.060655	
4016.684715	0.069453	
4016.686424	0.047374	
4016.687977	0.117906	
4016.689691	0.072910	
4016.691215	0.069211	
4016.692984	0.087105	
4016.694465	0.070835	
4016.696110	0.094687	
4016.697592	0.075713	
4016.699215	0.059894	
4016.700743	0.071399	
4016.702317	0.067044	
4016.703883	0.058122	
4016.705488	0.069767	
4016.707068	0.060478	
4016.708638	0.072249	
4016.710261	0.080849	
4016.711797	0.104113	
4016.713431	0.090183	
4016.715040	0.088701	
4016.716700	0.058661	
4016.718299	0.086284	
4016.719961	0.043027	
4016.721538	0.100197	
4016.723247	0.058065	
4016.724814	0.086110	
4016.726523	0.064905	
4016.728094	0.079786	
4016.729775	0.062605	
4016.731339	0.075838	
4016.733055	0.074332	
4016.734591	0.105817	
4016.736326	0.067475	
4016.737821	0.081236	
4016.739588	0.049618	
4016.741075	0.036836	
4016.742861	0.056329	
4016.744350	0.108947	
4016.746139	0.062553	
4016.747630	0.072285	
4016.749429	0.074601	
4016.750908	0.082698	
4016.752690	0.074609	
4016.754182	0.027599	
4016.755947	0.080112	
4016.757447	0.097974	
4016.759200	0.094123	
4016.760722	0.101873	
4016.762459	0.087238	
4016.763995	0.096133	
4016.765553	0.056261	
4016.767158	0.065022	
4016.768655	0.092672	
4016.770307	0.046838	
4016.771815	0.080072	
4016.773431	0.057832	
4016.774925	0.113531	
4016.776637	0.080841	
4016.778117	0.079592	
4016.779848	0.110167	
4016.781322	0.110167	
4016.783033	0.074207	
4016.784561	0.094195	
4016.786290	0.085047	
4016.787795	0.103444	
4016.789583	0.086191	
4016.791062	0.099150	
4016.792837	0.085043	
4016.794320	0.104294	
4016.796103	0.089393	
4016.797583	0.130551	
4016.799353	0.087113	
4016.800842	0.103678	
4016.802566	0.107662	
4016.804086	0.125306	
4016.805853	0.107380	
4016.807372	0.133258	
4016.809111	0.128206	
4016.810642	0.105104	
4016.812364	0.127433	
4016.813909	0.120391	
4016.815631	0.126148	
4016.817192	0.112298	
4016.818893	0.129306	
4016.820444	0.114977	
4016.822126	0.139155	
4016.823694	0.108310	
4016.825366	0.135353	
4016.826950	0.131445	
4016.828607	0.140477	
4016.830217	0.109849	
4016.831833	0.155474	
4016.833462	0.127473	
4016.835103	0.165400	
4016.836754	0.146596	
4016.838254	0.174641	
4016.839902	0.137363	
4016.841389	0.140489	
4016.843042	0.132078	
4016.844530	0.161315	
4016.846160	0.155555	
4016.847648	0.195447	
4016.849363	0.181114	
4016.850844	0.191959	
4016.852528	0.197075	
4016.854034	0.167587	
4016.855672	0.193598	
4016.857221	0.226026	
4016.858910	0.231166	
4016.860473	0.212495	
4016.862167	0.235521	
4016.863735	0.232628	
4016.865421	0.236576	
4016.866997	0.254587	
4016.868676	0.241422	
4016.870279	0.232802	
4016.871924	0.289879	
4016.873540	0.267058	
4016.875164	0.280771	
4016.876793	0.267091	
4016.878426	0.312006	
4016.880080	0.292791	
4016.881675	0.336857	
4016.883327	0.304413	
4016.884906	0.334871	
4016.886603	0.319556	
4016.888180	0.352374	
4016.889876	0.329876	
4016.891463	0.350698	
4016.893133	0.342207	
4016.894690	0.379892	
4016.896400	0.391090	
4016.897946	0.404283	
4016.899675	0.403357	
4016.901172	0.425553	
4016.902924	0.423365	
4016.904402	0.448405	
4016.906167	0.433501	
4016.907649	0.462033	
4016.909448	0.469723	
4016.910936	0.450863	
4016.912563	0.477868	
4016.914071	0.482376	
4016.915648	0.474622	
4016.917203	0.518059	
4016.918707	0.523856	
4016.920342	0.523199	
4016.921922	0.564260	
4016.923518	0.556139	
4016.925062	0.581505	
4016.926758	0.576015	
4016.928235	0.635150	
4016.929967	0.597039	
4016.931538	0.656670	
4016.933221	0.617272	
4016.934808	0.689404	
4016.936507	0.659050	
4016.938074	0.696075	
4016.939779	0.708808	
4016.941317	0.705384	
4016.943031	0.717884	
4016.944565	0.737196	
4016.946301	0.738553	
4016.947804	0.777475	
4016.949576	0.747939	
4016.951066	0.823096	
4016.952842	0.791022	
4016.954329	0.826608	
4016.956117	0.809150	
4016.957595	0.793004	
4016.959374	0.832038	
4016.960856	0.845513	
4016.962637	0.855596	
4016.964139	0.865010	
4016.965901	0.868886	
4016.967402	0.905213	
4016.969140	0.883859	
4016.970653	0.894336	
4016.972376	0.908992	
4016.973904	0.910973	
4016.975594	0.921403	
4016.977151	0.920815	
4016.978843	0.914933	
4016.980412	0.910522	
4016.982102	0.926664	
4016.983705	0.871782	
4016.985204	0.883605	
4016.986838	0.894904	
4016.988368	0.916315	
4016.990015	0.919147	
4016.991506	0.869478	
4016.993163	0.900766	
4016.994637	0.918398	
4016.996354	0.875907	
4016.997837	0.900733	
4016.999527	0.845598	
4017.001011	0.841054	
4017.002721	0.827426	
4017.004213	0.816006	
4017.005967	0.810986	
4017.007465	0.802724	
4017.009218	0.787658	
4017.010732	0.794180	
4017.012477	0.743984	
4017.014002	0.753551	
4017.015731	0.720450	
4017.017259	0.732990	
4017.018973	0.694169	
4017.020513	0.684090	
4017.022220	0.663324	
4017.023787	0.632850	
4017.025483	0.616491	
4017.027048	0.621865	
4017.028720	0.567418	
4017.030300	0.512573	
4017.031959	0.504202	
4017.033546	0.501128	
4017.035186	0.476261	
4017.036806	0.474235	
4017.038423	0.437686	
4017.040054	0.383368	
4017.041660	0.365555	
4017.043301	0.352128	
4017.044899	0.332672	
4017.046577	0.266559	
4017.048143	0.300739	
4017.049856	0.220910	
4017.051425	0.203931	
4017.053121	0.183922	
4017.054682	0.194557	
4017.056383	0.135103	
4017.057878	0.109898	
4017.059515	0.078295	
4017.061024	0.023365	
4017.062668	0.015059	
4017.064155	0.033895	
4017.065758	0.029178	
4017.067284	-0.029220	
4017.068926	-0.103962	
4017.070479	-0.111849	
4017.072078	-0.124704	
4017.073654	-0.164653	
4017.075308	-0.181479	
4017.076905	-0.178965	
4017.078541	-0.222000	
4017.080152	-0.232050	
4017.081799	-0.266710	
4017.083423	-0.315304	
4017.085041	-0.318123	
4017.086690	-0.363458	
4017.088293	-0.360485	
4017.089956	-0.382053	
4017.091539	-0.375809	
4017.093230	-0.420092	
4017.094803	-0.422944	
4017.096496	-0.471623	
4017.098050	-0.436987	
4017.099743	-0.508184	
4017.101309	-0.529083	
4017.103025	-0.548890	
4017.104565	-0.544443	
4017.106290	-0.610906	
4017.107785	-0.619563	
4017.109562	-0.610302	
4017.111050	-0.608747	
4017.112835	-0.635998	
4017.114328	-0.659713	
4017.116133	-0.672181	
4017.117614	-0.702453	
4017.119401	-0.713008	
4017.120877	-0.711034	
4017.122638	-0.727103	
4017.124128	-0.714389	
4017.125878	-0.736170	
4017.127404	-0.747127	
4017.128970	-0.740259	
4017.130533	-0.767841	
4017.132043	-0.763052	
4017.133702	-0.809208	
4017.135193	-0.772393	
4017.136825	-0.782412	
4017.138368	-0.731316	
4017.140030	-0.765106	
4017.141519	-0.752606	
4017.143237	-0.746580	
4017.144713	-0.771825	
4017.146446	-0.772014	
4017.147988	-0.686534	
4017.149705	-0.745371	
4017.151255	-0.741250	
4017.152986	-0.733129	
4017.154501	-0.718228	
4017.156215	-0.725834	
4017.157708	-0.678263	
4017.159508	-0.717620	
4017.160994	-0.660813	
4017.162773	-0.673619	
4017.164258	-0.668660	
4017.166033	-0.651225	
4017.167510	-0.609500	
4017.169283	-0.612743	
4017.170788	-0.606777	
4017.172552	-0.602277	
4017.174056	-0.600380	
4017.175804	-0.572903	
4017.177320	-0.552229	
4017.179037	-0.553740	
4017.180575	-0.510303	
4017.182257	-0.506113	
4017.183817	-0.489343	
4017.185515	-0.475055	
4017.187087	-0.490818	
