time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3836.022250	84.700546	1.862877	0.063771	175
3838.107923	84.602921	1.848100	0.100000	177
3840.191172	86.985481	1.823267	0.066169	179
3842.273847	88.124695	1.774843	0.062982	181
3844.366342	86.332306	1.733541	0.057089	183
3846.457322	84.590851	1.724072	0.059376	185
3848.538857	86.690018	1.707642	0.062691	187
3850.620947	88.283195	1.658147	0.059515	189
3852.711789	86.962044	1.616519	0.053558	191
3854.803956	84.926598	1.608029	0.054391	193
3856.888321	86.020790	1.593981	0.057262	195
3858.968897	87.560524	1.558958	0.056474	197
3861.053619	88.032509	1.520946	0.054466	199
3863.141616	87.724052	1.488139	0.052758	201
3865.231382	87.061928	1.460572	0.051327	203
3867.320721	86.592567	1.435604	0.050615	205
3869.408358	86.433083	1.413033	0.049716	207
3871.494769	86.538216	1.389440	0.048607	209
3873.581376	86.727844	1.365304	0.047808	211
3875.665921	86.957314	1.340108	0.046786	213
3877.749320	87.108040	1.315023	0.045362	215
3879.832184	86.919106	1.288570	0.043636	217
3881.916216	86.463547	1.255866	0.042711	219
3884.004131	86.464699	1.223868	0.043177	221
3886.097175	87.322861	1.202578	0.043172	223
3888.188938	87.578598	1.185869	0.041072	225
3890.271403	87.356285	1.168795	0.037837	227
3892.350425	86.657074	1.142479	0.036206	229
3894.432199	86.101143	1.106878	0.036477	231
3896.523916	86.810951	1.077435	0.037707	233
3898.618417	87.550957	1.062129	0.035890	235
3900.706266	87.458595	1.048202	0.033901	237
3902.788488	267.184418	-1.026785	-0.032088	239
3904.868401	87.018501	1.001647	0.031229	241
3906.949378	266.902161	-0.974632	-0.030392	243
3909.034101	266.858154	-0.950618	-0.029838	245
3911.120238	266.895691	-0.927745	-0.028973	247
3913.206749	267.029388	-0.907336	-0.028037	249
3915.292543	267.160187	-0.888223	-0.027326	251
3917.377425	267.345734	-0.869267	-0.026653	253
3919.464797	267.582214	-0.849695	-0.026121	255
3921.553586	267.612091	-0.829499	-0.024831	1
3923.644379	267.238586	-0.808653	-0.022958	3
3925.737119	266.309937	-0.792275	-0.020816	5
3927.828495	265.803070	-0.783144	-0.020429	7
3929.911350	266.266968	-0.770424	-0.020911	9
3931.990537	267.174805	-0.749573	-0.021325	11
3934.065436	267.913483	-0.722818	-0.021166	13
3936.153741	268.030304	-0.700230	-0.019272	15
