time (s)	det(V)
3837.102573	1.325167	
3837.104054	1.353011	
3837.105695	1.397017	
3837.107173	1.422137	
3837.108906	1.457679	
3837.110396	1.477555	
3837.112133	1.481442	
3837.113623	1.502756	
3837.115343	1.520774	
3837.116824	1.524223	
3837.118614	1.526519	
3837.120098	1.521338	
3837.121883	1.524444	
3837.123381	1.525637	
3837.125113	1.523824	
3837.126641	1.522511	
3837.128406	1.518817	
3837.129917	1.496306	
3837.131634	1.487138	
3837.133157	1.469591	
3837.134884	1.436647	
3837.136423	1.407160	
3837.138132	1.394342	
3837.139685	1.346723	
3837.141371	1.340471	
3837.142943	1.298891	
3837.144631	1.271921	
3837.146207	1.227573	
3837.147877	1.198078	
3837.149477	1.153883	
3837.151115	1.126253	
3837.152749	1.094083	
3837.154411	1.065764	
3837.156015	1.009069	
3837.157646	0.997677	
3837.159284	0.966695	
3837.160891	0.918968	
3837.162542	0.870358	
3837.164138	0.855038	
3837.165825	0.806215	
3837.167405	0.771410	
3837.169085	0.742265	
3837.170565	0.706885	
3837.172206	0.679407	
3837.173695	0.630089	
3837.175334	0.612288	
3837.176843	0.577362	
3837.178448	0.560971	
3837.179960	0.526259	
3837.181621	0.503644	
3837.183142	0.470587	
3837.184781	0.447549	
3837.186339	0.427198	
3837.187951	0.408338	
3837.189529	0.364393	
3837.191181	0.366894	
3837.192770	0.351083	
3837.194408	0.320549	
3837.196042	0.304576	
3837.197657	0.283323	
3837.199286	0.257659	
3837.200898	0.249372	
3837.202561	0.212038	
3837.204165	0.217206	
3837.205829	0.188057	
3837.207405	0.182925	
3837.209102	0.158638	
3837.210654	0.155319	
3837.212347	0.128905	
3837.213906	0.113847	
3837.215605	0.117425	
3837.217173	0.090386	
3837.218905	0.080928	
3837.220435	0.071872	
3837.222181	0.057060	
3837.223687	0.056911	
3837.225449	0.046667	
3837.226929	0.045906	
3837.228691	0.038127	
3837.230183	0.002633	
3837.231974	-0.000009	
3837.233453	-0.006325	
3837.235217	-0.006213	
3837.236698	-0.009290	
3837.238451	-0.014873	
3837.239946	-0.031635	
3837.241679	-0.023119	
3837.243205	-0.043930	
3837.244751	-0.044397	
3837.246345	-0.042190	
3837.247842	-0.061602	
3837.249494	-0.060853	
3837.250986	-0.071705	
3837.252640	-0.069892	
3837.254136	-0.063781	
3837.255851	-0.061111	
3837.257342	-0.073115	
3837.259035	-0.081107	
3837.260520	-0.092991	
3837.262250	-0.084124	
3837.263798	-0.091863	
3837.265523	-0.098727	
3837.267023	-0.095408	
3837.268784	-0.107718	
3837.270264	-0.090360	
3837.272032	-0.102969	
3837.273526	-0.100201	
3837.275306	-0.114727	
3837.276792	-0.094485	
3837.278585	-0.102824	
3837.280058	-0.116383	
3837.281819	-0.118917	
3837.283321	-0.130438	
3837.285070	-0.116859	
3837.286576	-0.114313	
3837.288331	-0.113173	
3837.289857	-0.125624	
3837.291590	-0.116428	
3837.293119	-0.124190	
3837.294812	-0.121878	
3837.296357	-0.131368	
3837.298049	-0.116641	
3837.299613	-0.139063	
3837.301282	-0.121725	
3837.302873	-0.147703	
3837.304543	-0.123670	
3837.306132	-0.130639	
