time (s)	det(V)
2901.254477	-0.116605	
2901.256146	-0.131747	
2901.257726	-0.118430	
2901.259419	-0.117455	
2901.261005	-0.120770	
2901.262692	-0.134313	
2901.264273	-0.116613	
2901.265991	-0.128291	
2901.267547	-0.121495	
2901.269264	-0.117600	
2901.270807	-0.119674	
2901.272513	-0.122828	
2901.274046	-0.125596	
2901.275770	-0.121785	
2901.277257	-0.130051	
2901.279044	-0.130083	
2901.280528	-0.118675	
2901.282318	-0.123723	
2901.283802	-0.129532	
2901.285571	-0.133983	
2901.287056	-0.129419	
2901.288835	-0.115924	
2901.290324	-0.120492	
2901.292111	-0.116069	
2901.293607	-0.137371	
2901.295182	-0.122192	
2901.296720	-0.126498	
2901.298251	-0.126301	
2901.299871	-0.122724	
2901.301368	-0.112468	
2901.303002	-0.122877	
2901.304574	-0.114957	
2901.306217	-0.124484	
2901.307703	-0.119610	
2901.309423	-0.124226	
2901.310899	-0.109881	
2901.312638	-0.119465	
2901.314206	-0.114937	
2901.315888	-0.141379	
2901.317439	-0.117431	
2901.319163	-0.121846	
2901.320706	-0.120689	
2901.322434	-0.134700	
2901.323914	-0.117858	
2901.325695	-0.111275	
2901.327174	-0.128142	
2901.328946	-0.105072	
2901.330428	-0.124093	
2901.332211	-0.137479	
2901.333704	-0.125302	
2901.335496	-0.115026	
2901.336982	-0.108733	
2901.338749	-0.113306	
2901.340249	-0.131026	
2901.341973	-0.111734	
2901.343486	-0.122716	
2901.345206	-0.119783	
2901.346742	-0.140706	
2901.348461	-0.114848	
2901.350006	-0.132762	
2901.351721	-0.116677	
2901.353269	-0.113261	
2901.354964	-0.110731	
2901.356539	-0.128927	
2901.358215	-0.101164	
2901.359792	-0.129532	
2901.361447	-0.117761	
2901.363054	-0.139977	
2901.364707	-0.121842	
2901.366314	-0.132799	
2901.367842	-0.120440	
2901.369472	-0.120565	
2901.370963	-0.117753	
2901.372608	-0.115984	
2901.374099	-0.127429	
2901.375742	-0.114309	
2901.377237	-0.122756	
2901.378947	-0.122764	
2901.380434	-0.112862	
2901.382145	-0.126667	
2901.383628	-0.131046	
2901.385319	-0.107799	
2901.386830	-0.125995	
2901.388572	-0.119719	
2901.390101	-0.130434	
2901.391828	-0.111118	
2901.393359	-0.123719	
2901.395072	-0.129995	
2901.396630	-0.115831	
2901.398311	-0.112669	
2901.399873	-0.130486	
2901.401561	-0.111904	
2901.403136	-0.131771	
2901.404799	-0.115602	
2901.406400	-0.123723	
2901.408062	-0.108737	
2901.409657	-0.121829	
2901.411298	-0.115400	
2901.412903	-0.134160	
2901.414535	-0.111239	
2901.416180	-0.129713	
2901.417776	-0.116008	
2901.419453	-0.134027	
2901.421059	-0.114498	
2901.422712	-0.132182	
2901.424302	-0.099782	
2901.425988	-0.108576	
2901.427562	-0.112548	
2901.429275	-0.124162	
2901.430834	-0.111573	
2901.432542	-0.127324	
2901.434088	-0.125346	
2901.435807	-0.134281	
2901.437337	-0.108451	
2901.439076	-0.132517	
2901.440567	-0.119972	
2901.442216	-0.128355	
2901.443703	-0.123268	
2901.445310	-0.134071	
2901.446827	-0.140187	
2901.448400	-0.121362	
2901.449976	-0.150229	
2901.451588	-0.124279	
2901.453163	-0.104564	
2901.454742	-0.113720	
2901.456362	-0.127183	
2901.457909	-0.115719	
2901.459537	-0.106856	
2901.461135	-0.112999	
2901.462812	-0.130289	
2901.464407	-0.110228	
2901.466069	-0.132480	
2901.467665	-0.111791	
2901.469328	-0.113708	
2901.470900	-0.115642	
2901.472599	-0.132186	
2901.474146	-0.110812	
