crossing time (s)	slope (V/s)	crossing number
2900.854535	90.603491	1693
2901.902583	88.019903	1694
2902.948545	88.576766	1695
2903.983979	87.017577	1696
2905.025877	87.087071	1697
2906.081554	84.039405	1698
2907.116197	86.690638	1699
2908.174478	80.975896	1700
2909.203300	85.286628	1701
2910.265354	78.794167	1702
2911.306371	81.875101	1703
2912.354966	78.866189	1704
2913.396401	79.835976	1705
2914.444105	75.796085	1706
2915.494338	77.112534	1707
2916.540687	74.925376	1708
2917.582172	73.761962	1709
2918.619684	73.096564	1710
2919.652792	73.324748	1711
