time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2900.852597	89.479172	2.874159	0.100000	157
2902.946973	90.107651	2.833189	0.100000	159
2905.039256	90.154549	2.812958	0.100000	161
2907.126854	90.474854	2.790292	0.100000	163
2909.214222	91.064941	2.747841	0.100000	165
2911.303216	91.563637	2.705036	0.100000	167
2913.392630	93.299706	2.685629	0.100000	169
2915.482386	92.355469	2.626754	0.100000	171
2917.572145	92.704445	2.583722	0.100000	173
2919.662898	97.305069	2.569937	0.100000	175
