time (s)	magX	magY	magZ
6861.785256	-61.028641	-29.423729	1.239624
6861.788585	-62.314438	-30.417301	0.538284
6861.791917	-63.015778	-30.709526	0.772064
6861.795255	-63.834015	-30.826416	0.479836
6861.798586	-64.535355	-31.995323	0.362938
6861.801915	-66.288727	-32.462887	-0.104622
6861.805251	-67.866745	-32.872005	-0.864410
6861.808587	-68.568085	-33.865574	-1.448860
6861.811914	-70.029221	-34.040913	-1.390419
6861.815252	-71.315033	-35.092930	-1.565750
6861.818580	-72.717712	-35.735828	-2.500877
6861.821917	-74.471069	-36.261837	-3.202225
6861.825265	-75.581528	-37.255405	-3.786682
6861.828577	-77.510223	-38.132084	-4.488026
6861.831916	-78.912918	-39.417881	-5.072479
6861.835248	-80.549377	-39.943897	-5.540039
6861.839443	-83.997665	-41.697254	-7.118061
6861.842787	-85.926361	-42.924603	-8.579197
6861.846092	-88.030396	-43.684399	-9.455875
6861.849002	-89.725296	-44.794857	-10.040329
6861.852339	-92.472244	-46.022205	-11.384575
6861.855664	-93.933365	-47.249561	-12.027470
6861.858581	-96.680313	-47.892460	-13.956169
6861.861910	-98.609009	-49.470486	-14.248398
6861.865241	-101.239044	-51.048504	-16.293983
6861.868585	-103.869080	-52.100521	-17.287556
6861.871912	-106.440674	-53.503208	-19.099361
6861.875238	-108.836929	-54.555233	-19.391586
6861.878587	-111.466980	-55.841030	-20.911167
6861.881906	-114.623032	-57.243717	-23.132088
6861.885242	-117.311508	-58.997082	-25.060783
6861.888579	-120.175339	-60.341320	-27.047928
6861.891911	-122.980713	-62.153126	-28.509064
6861.895243	-126.428986	-63.614262	-30.379314
6861.898572	-129.935699	-64.666275	-32.483345
6861.901906	-132.857986	-67.120987	-34.470486
6861.905270	-136.247803	-68.699005	-36.925194
6861.909442	-143.027466	-71.738159	-41.542374
6861.912796	-146.358841	-73.783752	-43.997078
6861.916171	-149.924011	-75.537109	-47.036240
6861.919016	-153.781418	-77.582703	-50.659851
6861.922357	-157.405014	-79.628296	-53.874344
6861.925668	-161.846878	-81.849213	-57.497955
6861.928571	-165.470474	-83.953247	-61.238461
6861.931901	-169.444778	-86.232620	-65.271187
6861.935240	-173.594376	-88.687317	-70.063705
6861.938572	-178.211563	-90.732910	-74.447113
6861.941905	-182.010529	-93.713623	-78.772064
6861.945240	-187.036819	-96.402100	-82.921684
6861.948566	-191.595566	-98.915253	-88.532440
6861.951902	-196.563400	-101.253082	-94.084747
6861.955240	-201.414383	-104.409119	-100.338402
6861.958566	-206.382217	-107.097610	-106.825836
6861.961902	-210.648758	-109.493866	-113.430161
6861.965234	-215.908829	-112.299240	-120.326714
6861.968567	-220.993576	-115.689072	-127.983055
6861.971892	-226.195206	-118.728241	-135.990067
6861.975234	-231.279953	-122.001175	-145.049103
6861.978574	-236.306259	-124.631210	-154.166565
6861.982790	-246.884872	-131.001755	-172.576843
6861.986108	-252.261826	-134.683823	-183.272369
6861.989418	-257.054382	-138.307419	-194.026306
6861.992371	-262.372864	-141.463470	-205.306259
6861.995654	-266.756287	-144.502640	-217.755112
6861.998989	-271.665710	-148.009354	-230.145538
6862.001893	-276.516663	-151.165405	-243.587967
6862.005231	-280.607849	-154.847458	-257.322632
6862.008559	-284.465210	-157.652832	-271.349487
6862.011894	-288.907104	-161.042679	-285.960846
6862.015227	-293.056702	-163.614273	-301.390411
6862.018559	-296.212769	-166.068970	-316.586212
6862.021901	-299.602600	-169.341904	-333.593811
6862.025226	-301.355957	-171.212158	-350.250732
6862.028565	-303.869080	-173.666870	-366.790771
6862.031896	-305.447083	-175.478668	-384.967285
6862.035259	-306.148437	-177.056686	-402.676208
6862.038555	-307.551147	-178.693176	-421.787842
6862.041909	-306.849792	-179.978958	-440.841034
6862.045224	-306.323792	-181.030975	-459.543549
6862.048554	-304.628845	-181.440109	-478.479828
6862.051888	-302.992371	-182.141449	-498.175934
6862.056100	-295.920532	-181.673874	-537.918823
6862.059450	-290.426636	-180.914093	-557.439453
6862.062815	-284.114563	-179.978958	-577.486206
6862.065675	-277.802490	-178.576279	-596.656372
6862.069033	-271.081238	-176.472260	-616.293945
6862.072341	-262.080627	-174.368210	-635.113403
6862.075227	-252.612534	-171.504379	-654.341919
6862.078588	-241.215652	-168.465225	-672.810669
6862.081887	-229.643478	-164.724731	-689.642822
6862.085234	-216.317947	-160.692001	-707.468750
6862.088556	-203.518417	-156.425476	-723.249023
6862.091892	-188.673294	-150.639404	-739.087646
6862.095223	-172.542374	-145.729996	-752.237915
6862.098552	-155.826996	-139.184113	-764.803589
6862.101883	-138.585617	-133.105789	-775.674438
6862.105219	-120.058441	-126.033890	-786.136230
6862.108560	-100.420807	-118.845123	-794.084717
6862.111881	-80.724731	-111.773239	-800.689087
6862.115224	-60.151962	-103.240204	-806.475220
6862.118555	-39.053192	-95.759201	-810.683228
6862.121910	-18.246635	-86.407944	-812.962646
6862.125215	3.027466	-77.816483	-813.547119
6862.129412	45.809467	-60.984219	-809.981934
6862.132740	66.791351	-52.100521	-805.773804
6862.136070	88.182350	-43.567501	-799.520142
6862.138972	108.813553	-34.450027	-792.389893
6862.142315	128.626526	-25.566338	-783.272339
