time (s)	det(V)
7143.835237	0.080954	
7143.836962	0.072934	
7143.838486	0.081719	
7143.840225	0.091968	
7143.841717	0.073945	
7143.843492	0.074787	
7143.844972	0.089877	
7143.846757	0.058988	
7143.848244	0.060804	
7143.850043	0.057743	
7143.851524	0.074223	
7143.853307	0.076749	
7143.854786	0.078283	
7143.856551	0.086155	
7143.858051	0.076011	
7143.859803	0.075826	
7143.861321	0.065022	
7143.863069	0.075995	
7143.864587	0.047374	
7143.866310	0.080140	
7143.867844	0.070944	
7143.869359	0.076023	
7143.871002	0.064740	
7143.872489	0.094763	
7143.874131	0.042959	
7143.875649	0.109523	
7143.877304	0.091134	
7143.878779	0.093297	
7143.880520	0.047986	
7143.881992	0.083822	
7143.883678	0.072531	
7143.885157	0.047148	
7143.886866	0.082799	
7143.888346	0.088636	
7143.890124	0.078364	
7143.891616	0.084435	
7143.893409	0.083975	
7143.894890	0.076604	
7143.896677	0.072176	
7143.898155	0.091073	
7143.899916	0.079826	
7143.901407	0.086400	
7143.903164	0.088556	
7143.904679	0.059576	
7143.906434	0.089192	
7143.907952	0.062021	
7143.909673	0.082549	
7143.911203	0.063910	
7143.912917	0.099061	
7143.914459	0.083057	
7143.916148	0.094457	
7143.917706	0.082799	
7143.919372	0.084547	
7143.920952	0.047708	
7143.922629	0.096572	
7143.924218	0.071339	
7143.925879	0.083456	
7143.927468	0.099621	
7143.929102	0.084870	
7143.930718	0.074420	
7143.932328	0.091565	
7143.934014	0.086433	
7143.935619	0.085132	
7143.937259	0.053557	
7143.938864	0.096886	
7143.940509	0.074634	
7143.941999	0.075649	
7143.943654	0.083077	
7143.945140	0.082348	
7143.946777	0.072390	
7143.948258	0.065558	
7143.949895	0.067431	
7143.951381	0.070388	
7143.953048	0.100693	
7143.954565	0.062376	
7143.956212	0.080676	
7143.957780	0.057231	
7143.959382	0.064543	
7143.960963	0.047978	
7143.962631	0.088177	
7143.964223	0.039527	
7143.965870	0.080237	
7143.967477	0.084205	
7143.969115	0.081897	
7143.970724	0.077433	
7143.972359	0.096536	
7143.973994	0.066484	
7143.975602	0.084342	
7143.977273	0.065977	
7143.978885	0.090799	
7143.980529	0.047592	
7143.982117	0.070585	
7143.983799	0.072418	
7143.985382	0.085474	
7143.987086	0.086638	
7143.988631	0.097527	
7143.990335	0.082147	
7143.991880	0.066432	
7143.993600	0.084571	
7143.995114	0.090936	
7143.996832	0.058226	
7143.998318	0.062496	
7144.000100	0.060410	
7144.001575	0.069610	
7144.003365	0.077546	
7144.004843	0.067077	
7144.006606	0.076172	
7144.008088	0.065949	
7144.009837	0.078634	
7144.011336	0.072543	
7144.013074	0.077228	
7144.014605	0.075697	
7144.016164	0.077872	
7144.017742	0.064035	
7144.019238	0.087520	
7144.020877	0.057034	
7144.022429	0.094211	
7144.024042	0.080624	
7144.025543	0.098739	
7144.027243	0.048107	
7144.028718	0.068756	
7144.030450	0.069175	
7144.031921	0.055032	
7144.033639	0.060087	
7144.035172	0.060043	
7144.036922	0.058275	
7144.038443	0.073812	
7144.040176	0.064212	
7144.041669	0.058383	
7144.043448	0.070968	
7144.044929	0.079592	
7144.046715	0.083855	
7144.048195	0.082924	
7144.049980	0.076338	
7144.051464	0.058242	
7144.053238	0.075379	
7144.054736	0.055801	
7144.056484	0.078183	
7144.057988	0.058891	
7144.059722	0.084402	
7144.061233	0.075806	
7144.062935	0.083093	
7144.064465	0.065236	
7144.066156	0.075592	
7144.067707	0.078936	
7144.069404	0.081740	
7144.070977	0.069876	
7144.072669	0.091827	
7144.074251	0.073139	
7144.075907	0.085442	
7144.077490	0.086167	
7144.079143	0.081272	
7144.080759	0.032159	
7144.082376	0.088282	
7144.084011	0.074380	
7144.085617	0.090058	
7144.087282	0.082380	
7144.088762	0.071842	
7144.090396	0.059664	
7144.091878	0.070827	
7144.093527	0.070815	
7144.095012	0.057235	
7144.096642	0.050278	
7144.098144	0.074754	
7144.099826	0.072668	
7144.101326	0.071290	
7144.102982	0.064216	
7144.104532	0.098993	
7144.106165	0.082739	
7144.107707	0.044828	
7144.109386	0.081937	
7144.110954	0.076596	
7144.112630	0.081035	
7144.114223	0.082191	
7144.115898	0.084326	
7144.117476	0.078174	
7144.119119	0.077401	
7144.120712	0.046822	
7144.122345	0.083371	
7144.124001	0.088636	
7144.125592	0.073554	
7144.127248	0.061078	
7144.128834	0.076636	
7144.130503	0.065590	
7144.132083	0.083657	
7144.133758	0.056321	
7144.135323	0.076620	
7144.136996	0.054327	
7144.138556	0.063520	
7144.140283	0.062186	
7144.141810	0.102433	
7144.143530	0.082912	
7144.145014	0.073248	
7144.146792	0.066730	
7144.148278	0.069087	
