crossing time (s)	slope (V/s)	crossing number
2000.989465	119.816081	864
2002.025979	109.386399	865
2003.095928	116.412251	866
2004.125977	112.539007	867
2005.159968	108.987724	868
2006.226245	111.104816	869
2007.246036	108.684928	870
2008.303335	103.056173	871
2009.359163	107.890051	872
2010.400340	99.813851	873
2011.444100	102.446229	874
2012.482506	98.508487	875
2013.531422	96.396250	876
2014.592535	97.754118	877
2015.623309	94.437950	878
2016.673490	90.869047	879
2017.733061	93.108057	880
2018.750534	89.035877	881
2019.800972	86.651797	882
2020.855974	87.126364	883
2021.883922	83.925003	884
2022.943487	81.758979	885
2023.992519	83.627393	886
2025.040899	79.867488	887
2026.075610	76.800287	888
2027.114850	77.082781	889
2028.163779	77.124792	890
2029.212730	73.246087	891
2030.253037	70.334629	892
2031.295045	71.441389	893
2032.329226	70.038558	894
2033.388238	67.491953	895
2034.434706	65.540551	896
2035.472561	64.510425	897
2036.504088	63.733833	898
2037.575725	61.099557	899
2038.614706	60.958513	900
2039.645722	58.673365	901
2040.701573	57.708029	902
2041.744994	56.771055	903
2042.784377	54.583273	904
