time (s)	det(V)
2001.754339	0.097776	
2001.756027	0.085530	
2001.757588	0.092302	
2001.759280	0.107356	
2001.760831	0.090574	
2001.762545	0.080064	
2001.764100	0.101063	
2001.765809	0.081804	
2001.767310	0.098115	
2001.768945	0.093522	
2001.770429	0.090143	
2001.772056	0.087879	
2001.773555	0.082880	
2001.775147	0.098356	
2001.776677	0.081917	
2001.778310	0.084104	
2001.779878	0.077454	
2001.781474	0.083943	
2001.783070	0.074738	
2001.784628	0.090167	
2001.786241	0.093446	
2001.787848	0.102054	
2001.789488	0.107328	
2001.791093	0.100427	
2001.792757	0.079008	
2001.794353	0.092278	
2001.796003	0.083186	
2001.797580	0.094260	
2001.799272	0.064063	
2001.800821	0.108576	
2001.802539	0.095839	
2001.804088	0.105575	
2001.805787	0.093583	
2001.807317	0.099633	
2001.809051	0.101200	
2001.810541	0.087786	
2001.812325	0.082139	
2001.813804	0.096286	
2001.815590	0.082428	
2001.817073	0.100624	
2001.818850	0.093063	
2001.820337	0.100286	
2001.822127	0.103827	
2001.823605	0.104274	
2001.825362	0.114288	
2001.826864	0.094614	
2001.828628	0.093414	
2001.830137	0.087508	
2001.831894	0.095903	
2001.833412	0.093454	
2001.835140	0.104677	
2001.836667	0.097245	
2001.838370	0.104838	
2001.839950	0.104020	
2001.841442	0.109535	
2001.843093	0.123151	
2001.844588	0.083677	
2001.846223	0.095690	
2001.847754	0.101124	
2001.849377	0.090223	
2001.850858	0.115533	
2001.852594	0.097365	
2001.854069	0.095742	
2001.855798	0.100608	
2001.857288	0.104556	
2001.859000	0.109237	
2001.860484	0.109829	
2001.862239	0.114393	
2001.863723	0.098296	
2001.865522	0.102763	
2001.867024	0.117273	
2001.868822	0.101055	
2001.870310	0.111996	
2001.872097	0.114506	
2001.873581	0.098530	
2001.875335	0.120520	
2001.876838	0.119235	
2001.878564	0.116121	
2001.880084	0.124593	
2001.881802	0.112729	
2001.883342	0.100419	
2001.885040	0.119183	
2001.886573	0.107944	
2001.888257	0.120766	
2001.889816	0.128645	
2001.891497	0.132960	
2001.893087	0.105011	
2001.894740	0.112597	
2001.896335	0.091005	
2001.897986	0.111058	
