time (s)	magX	magY	magZ
2001.755869	2.862656	-29.549385	-13.862072
2001.759195	2.511982	-29.374046	-13.920521
2001.762535	3.213329	-31.185860	-13.920521
2001.766754	3.213329	-33.231445	-14.329636
2001.770049	3.856228	-34.400352	-14.388084
2001.773409	3.563999	-34.692574	-14.797199
2001.776280	3.739338	-35.686150	-14.621864
2001.779683	4.148453	-36.504387	-14.621864
2001.782977	4.031563	-38.082405	-14.388084
2001.785861	4.148453	-39.309761	-14.738754
2001.789197	4.265343	-41.004677	-14.914089
2001.792548	4.616016	-42.173584	-14.504974
2001.795860	5.083580	-43.167152	-14.680309
2001.799195	4.966686	-45.212746	-13.920521
2001.802530	5.434250	-46.615433	-13.511398
2001.805859	6.427826	-48.310349	-14.095856
2001.809190	6.544716	-50.122154	-13.160728
2001.812526	6.720051	-52.284630	-13.277618
2001.815857	7.713623	-54.037994	-11.933380
2001.819188	7.713623	-56.609589	-11.816486
2001.822522	8.122738	-57.895386	-12.284050
2001.825856	8.824081	-61.051430	-11.290478
2001.829191	9.174755	-63.739922	-10.822914
2001.832525	9.817654	-66.545296	-9.244888
2001.835865	10.285217	-69.233780	-8.543545
2001.840109	10.928116	-75.545883	-7.082413
2001.843443	12.097023	-79.695503	-5.971947
2001.846801	12.506138	-83.728233	-4.510818
2001.849608	12.798367	-87.176498	-3.400352
2001.852945	14.142609	-90.390991	-2.114555
2001.856284	14.493282	-95.066635	-0.653427
2001.859185	15.662186	-99.859146	1.392166
2001.862520	16.655762	-103.774994	3.262413
2001.865854	17.590885	-108.450623	5.424896
2001.869182	18.233784	-112.950912	7.528923
2001.872520	19.168911	-118.210983	9.925186
2001.875853	20.279373	-123.821732	12.496780
2001.879214	21.389832	-129.724716	14.425476
2001.882519	22.091175	-135.452362	17.698418
2001.885853	23.026302	-142.115143	20.328461
2001.889185	24.253654	-148.368790	23.367615
2001.892520	25.890127	-154.388657	26.991234
2001.895852	27.292814	-161.869675	30.790176
2001.899182	28.637058	-169.409119	35.056686
2001.902518	29.572182	-176.831680	40.258324
2001.905898	31.500879	-184.721802	46.395088
2001.909196	33.312683	-192.845703	51.655167
2001.913356	37.170078	-211.314438	68.078316
2001.916709	39.098778	-220.256561	77.429573
2001.920034	41.962597	-229.841614	86.254814
2001.922963	44.651085	-240.303314	96.073647
2001.926273	47.281124	-250.706604	108.697838
2001.929646	50.729401	-261.343658	121.380470
2001.932513	53.943893	-272.506714	136.284058
2001.935849	59.203976	-283.085327	152.648743
2001.939177	63.119816	-293.430176	168.896545
2001.942514	67.210991	-304.417877	187.715973
2001.945900	71.828171	-315.288727	208.697815
2001.949180	76.679138	-326.159546	231.783752
2001.952512	82.173004	-336.095276	257.265930
2001.955845	88.017532	-346.556976	284.209229
2001.959179	93.862076	-356.492676	313.665680
2001.962515	100.758621	-365.317932	344.641754
2001.965855	107.772064	-372.857422	379.358246
2001.969178	114.551727	-380.455292	416.880188
2001.972511	122.850967	-385.540039	454.752808
2001.975846	131.033325	-388.462280	494.846313
2001.979173	138.923447	-391.267670	535.232056
2001.982503	147.456467	-388.929871	578.832275
2001.986718	163.879608	-378.760376	663.987183
2001.990099	171.652832	-368.883118	705.775574
2001.993425	179.893631	-355.148468	747.797729
2001.996293	187.257751	-339.075989	788.183533
2001.999622	193.569855	-319.905914	825.120972
2002.002935	200.115723	-296.118652	859.428345
2002.005842	205.317368	-269.876678	889.703125
2002.009185	209.525421	-239.718872	917.406250
2002.012509	212.915268	-207.457047	939.790771
2002.015842	216.071304	-173.383408	956.389282
2002.019170	217.883118	-134.867905	968.662842
2002.022501	219.110458	-96.293976	974.565796
2002.025838	218.116898	-55.323792	975.033325
2002.029170	217.532440	-14.353596	970.649902
2002.032505	216.129761	27.317944	961.707764
2002.035833	212.506149	69.164818	947.388733
2002.039172	209.408539	109.492111	928.160156
2002.042497	205.317368	148.416718	905.191101
2002.045833	199.940399	185.997070	877.780212
2002.049170	195.030991	220.713608	848.615967
2002.052504	188.660446	253.443024	815.185303
2002.055828	182.699005	282.490356	781.345398
2002.060099	168.964355	331.292236	707.236755
2002.063369	162.243134	351.046753	669.890137
2002.066683	155.638809	367.002350	632.485107
2002.069626	148.391586	380.620087	593.677368
2002.072926	142.079483	390.088257	555.980103
