time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5142.038181	26.532808	1.242804	0.043768	105
5144.121602	26.523664	1.231296	0.044564	107
5146.210099	26.593201	1.222536	0.045072	109
5148.292414	26.706499	1.210381	0.045768	111
5150.377430	26.985836	1.197966	0.046531	113
5152.466376	27.285666	1.179281	0.047165	115
5154.549543	27.313604	1.171048	0.047711	117
5156.637588	26.960175	1.160497	0.047785	119
5158.726589	26.532614	1.147975	0.048352	121
5160.816345	26.432623	1.134938	0.048719	123
5162.900536	26.521753	1.125747	0.049218	125
5164.984847	26.655224	1.115486	0.050073	127
5167.072583	26.682985	1.105925	0.050475	129
5169.159336	26.835966	1.092625	0.051100	131
5171.246280	26.988434	1.082125	0.051456	133
5173.330012	27.055580	1.072996	0.052048	135
5175.413525	26.964964	1.061396	0.052165	137
5177.499214	27.005411	1.050813	0.052888	139
5179.580803	26.938004	1.040424	0.053164	141
5181.667679	27.018248	1.023066	0.053438	143
5183.754755	27.095457	1.013260	0.053920	145
5185.844764	27.126139	1.003329	0.054251	147
5187.929859	27.004152	0.994315	0.054608	149
5190.014096	27.064131	0.984866	0.055278	151
5192.100671	27.205534	0.976460	0.055814	153
5194.187596	27.372654	0.965565	0.056384	155
5196.270496	27.588072	0.953825	0.057073	157
5198.356935	27.614563	0.943586	0.057462	159
5200.441990	27.637211	0.930250	0.057789	161
5202.531250	27.452089	0.920706	0.058017	163
5204.616831	27.043211	0.911635	0.058131	165
5206.707698	26.886753	0.902283	0.058461	167
5208.794111	26.936377	0.894456	0.059320	169
5210.882866	26.936758	0.886283	0.059525	171
5212.967167	27.095591	0.876153	0.059868	173
5215.052587	27.206394	0.868695	0.059879	175
5217.137449	27.261065	0.859621	0.060603	177
5219.220242	27.409086	0.851027	0.060980	179
5221.307668	27.420311	0.841910	0.061082	181
5223.388275	27.478384	0.830561	0.061751	183
5225.473471	27.622723	0.817931	0.062211	185
5227.555378	27.611216	0.809444	0.062338	187
5229.650109	27.525892	0.799873	0.062502	189
5231.730575	27.543079	0.791165	0.062731	191
5233.819941	27.676029	0.781398	0.062895	193
5235.904584	27.847239	0.773444	0.063447	195
5237.985312	27.920095	0.765399	0.063898	197
5240.073501	28.070152	0.754790	0.064459	199
5242.160470	28.187477	0.747801	0.065092	201
5244.247316	28.165075	0.738796	0.065215	203
5246.332823	28.246502	0.728414	0.065398	205
5248.422800	27.868149	0.724470	0.065446	207
5250.509585	27.532459	0.715327	0.065265	209
5252.598841	27.447611	0.709442	0.065439	211
5254.685344	27.458145	0.701456	0.065757	213
5256.769222	27.475540	0.694788	0.066118	215
5258.859102	27.442947	0.687605	0.066169	217
5260.941028	27.570951	0.679533	0.066318	219
5263.030222	27.584654	0.673607	0.066278	221
5265.111563	27.623949	0.665768	0.066450	223
5267.198100	27.845663	0.656205	0.066633	225
5269.277390	28.036535	0.646599	0.066865	227
5271.362639	28.133053	0.636734	0.066837	229
5273.448963	28.225798	0.629857	0.066921	231
5275.824173	28.182985	0.971140	0.100000	233
