time (s)	det(V)
5141.833578	0.294008	
5141.835061	0.271691	
5141.836858	0.309537	
5141.838336	0.338742	
5141.840117	0.303011	
5141.841614	0.309404	
5141.843371	0.314017	
5141.844885	0.327548	
5141.846607	0.341482	
5141.848135	0.281854	
5141.849872	0.343766	
5141.851411	0.340547	
5141.853138	0.358469	
5141.854680	0.341111	
5141.856371	0.381596	
5141.857921	0.390043	
5141.859610	0.394309	
5141.861183	0.383171	
5141.862851	0.417919	
5141.864451	0.431406	
5141.866102	0.418511	
5141.867693	0.437505	
5141.869317	0.481470	
5141.870921	0.459946	
5141.872536	0.486860	
5141.874200	0.442504	
5141.875685	0.480471	
5141.877329	0.466190	
5141.878802	0.516238	
5141.880441	0.502522	
5141.881918	0.531703	
5141.883561	0.516222	
5141.885038	0.523505	
5141.886739	0.546350	
5141.888232	0.517197	
5141.889900	0.549279	
5141.891441	0.543611	
5141.893076	0.558934	
5141.894637	0.574025	
5141.896335	0.594207	
5141.897892	0.613587	
5141.899562	0.605623	
5141.901134	0.613240	
5141.902800	0.625309	
5141.904407	0.627847	
5141.906025	0.657463	
5141.907636	0.652359	
5141.909241	0.660198	
5141.910913	0.637116	
5141.912515	0.673863	
5141.914171	0.653995	
5141.915781	0.716498	
5141.917449	0.693871	
5141.919015	0.721413	
5141.920704	0.707434	
5141.922256	0.703841	
5141.923976	0.714859	
5141.925547	0.722061	
5141.927226	0.700917	
5141.928783	0.755210	
5141.930490	0.719064	
5141.932000	0.757845	
5141.933754	0.747710	
5141.935236	0.773713	
5141.937019	0.759049	
5141.938496	0.755186	
5141.940270	0.737381	
5141.941749	0.785814	
5141.943521	0.763569	
5141.945010	0.726428	
5141.946795	0.743190	
5141.948290	0.762626	
5141.949885	0.764040	
5141.951428	0.752761	
5141.952960	0.742718	
5141.954587	0.777032	
5141.956080	0.757800	
5141.957716	0.737764	
5141.959261	0.747146	
5141.960905	0.710476	
5141.962392	0.740173	
5141.964104	0.693114	
5141.965579	0.723657	
5141.967273	0.702021	
5141.968825	0.714822	
5141.970527	0.686004	
5141.972076	0.670954	
5141.973815	0.640963	
5141.975316	0.672304	
5141.977074	0.622642	
5141.978550	0.640347	
5141.980336	0.614316	
5141.981814	0.611279	
5141.983607	0.597469	
5141.985090	0.588885	
5141.986891	0.577163	
5141.988377	0.562399	
5141.990142	0.525262	
5141.991629	0.543385	
5141.993375	0.497684	
5141.994876	0.510720	
5141.996600	0.495815	
5141.998126	0.434798	
5141.999860	0.440627	
5142.001404	0.390720	
5142.003109	0.404839	
5142.004663	0.407977	
5142.006373	0.375452	
5142.007933	0.336515	
5142.009616	0.341792	
5142.011178	0.326831	
5142.012847	0.277564	
5142.014439	0.282648	
5142.016070	0.274366	
5142.017681	0.270374	
5142.019323	0.226175	
5142.020937	0.172091	
5142.022469	0.218215	
5142.024095	0.141210	
5142.025588	0.134974	
5142.027258	0.112814	
5142.028731	0.145198	
5142.030388	0.125056	
5142.031872	0.075105	
5142.033577	0.023571	
5142.035057	0.037815	
5142.036757	0.008678	
5142.038247	-0.031049	
5142.039915	-0.039404	
5142.041438	-0.034091	
5142.043166	-0.070047	
5142.044705	-0.104691	
5142.046396	-0.105537	
5142.047947	-0.134190	
5142.049633	-0.137755	
5142.051190	-0.175090	
5142.052858	-0.183602	
5142.054443	-0.183449	
5142.056102	-0.225609	
5142.057709	-0.205609	
5142.059342	-0.255842	
5142.060956	-0.291154	
5142.062591	-0.287754	
5142.064217	-0.336642	
5142.065849	-0.318200	
5142.067521	-0.320110	
5142.069093	-0.353770	
5142.070768	-0.383479	
5142.072338	-0.376788	
5142.074032	-0.428902	
5142.075611	-0.397651	
5142.077275	-0.464593	
5142.078826	-0.443537	
5142.080513	-0.484074	
5142.082047	-0.475482	
5142.083781	-0.507890	
5142.085276	-0.502407	
5142.087049	-0.513521	
5142.088532	-0.502576	
5142.090317	-0.543290	
5142.091803	-0.533687	
5142.093584	-0.561664	
5142.095080	-0.568069	
5142.096675	-0.549095	
5142.098206	-0.580170	
5142.099776	-0.607905	
5142.101326	-0.547806	
5142.102818	-0.596114	
5142.104458	-0.640514	
5142.106023	-0.580786	
5142.107628	-0.612924	
5142.109154	-0.614648	
5142.110845	-0.602040	
5142.112320	-0.608606	
5142.114038	-0.631724	
5142.115610	-0.619273	
5142.117299	-0.622346	
5142.118844	-0.609560	
5142.120565	-0.601270	
5142.122125	-0.606930	
5142.123833	-0.648079	
5142.125358	-0.604807	
5142.127099	-0.621702	
5142.128589	-0.573370	
5142.130358	-0.615007	
5142.131845	-0.598579	
5142.133640	-0.570977	
5142.135120	-0.578462	
5142.136897	-0.570437	
5142.138391	-0.560967	
5142.140192	-0.571029	
5142.141676	-0.525163	
5142.143433	-0.564600	
5142.144933	-0.541663	
5142.146695	-0.547577	
5142.148201	-0.512764	
5142.149924	-0.525791	
5142.151462	-0.498693	
5142.153197	-0.502967	
5142.154723	-0.502532	
5142.156437	-0.483675	
5142.157982	-0.451022	
5142.159678	-0.435118	
5142.161235	-0.473423	
5142.162899	-0.434034	
5142.164474	-0.425591	
5142.166115	-0.428274	
5142.167721	-0.448762	
5142.169239	-0.377904	
5142.170886	-0.359599	
5142.172365	-0.404293	
5142.174001	-0.374774	
5142.175478	-0.367982	
5142.177130	-0.338672	
5142.178622	-0.351962	
5142.180319	-0.361851	
5142.181813	-0.344022	
5142.183520	-0.312899	
5142.185002	-0.318651	
5142.186771	-0.315590	
5142.188268	-0.301958	
5142.190017	-0.290304	
5142.191526	-0.303315	
5142.193248	-0.273071	
5142.194771	-0.270815	
5142.196506	-0.266940	
5142.198045	-0.200058	
5142.199740	-0.229553	
5142.201295	-0.249670	
5142.202994	-0.221351	
5142.204563	-0.247817	
5142.206234	-0.207006	
5142.207804	-0.169076	
5142.209453	-0.191058	
5142.211056	-0.184480	
5142.212723	-0.182349	
5142.214318	-0.179811	
5142.215958	-0.122150	
5142.217566	-0.156797	
5142.219199	-0.146690	
5142.220867	-0.191739	
5142.222454	-0.119112	
5142.224109	-0.154864	
5142.225707	-0.128607	
5142.227363	-0.114331	
5142.228947	-0.087542	
5142.230637	-0.136305	
5142.232217	-0.088123	
5142.233934	-0.140700	
5142.235483	-0.082882	
5142.237197	-0.079989	
5142.238670	-0.082310	
5142.240313	-0.072050	
5142.241800	-0.073210	
5142.243418	-0.075961	
5142.244932	-0.088304	
5142.246503	-0.085275	
5142.248046	-0.060400	
5142.249660	-0.016100	
5142.251236	-0.059086	
5142.252815	-0.041019	
5142.254419	-0.058841	
5142.255992	-0.062293	
5142.257615	-0.027283	
5142.259249	-0.022711	
5142.260867	-0.040109	
5142.262460	-0.026530	
5142.264110	-0.031130	
5142.265695	-0.004507	
5142.267368	-0.048822	
5142.268933	0.018656	
5142.270635	-0.026401	
5142.272202	-0.000551	
5142.273886	-0.032463	
5142.275452	0.042754	
5142.277177	-0.026570	
5142.278715	0.007884	
5142.280447	-0.027021	
5142.281962	0.046524	
5142.283721	-0.010968	
5142.285199	-0.003882	
5142.286958	-0.013361	
5142.288458	0.052329	
5142.290243	0.029613	
5142.291721	-0.001163	
5142.293492	-0.001377	
5142.294966	0.003534	
5142.296699	0.011155	
5142.298201	0.024558	
5142.299940	0.029553	
5142.301454	0.000154	
5142.303185	0.010664	
5142.304722	0.049739	
5142.306438	0.043853	
5142.307978	0.072193	
5142.309670	0.033992	
5142.311254	0.003735	
5142.312746	0.032385	
5142.314397	0.018004	
5142.315902	0.016586	
5142.317559	0.043233	
5142.319051	0.046484	
5142.320685	0.041267	
5142.322158	0.060607	
5142.323872	0.038576	
5142.325347	0.037476	
5142.327059	0.051366	
5142.328545	0.046637	
5142.330248	0.055511	
5142.331733	0.043031	
5142.333534	0.043990	
5142.335009	0.069304	
5142.336779	0.049042	
5142.338264	0.055443	
5142.340029	0.045593	
5142.341531	0.053171	
5142.343271	0.045396	
5142.344791	0.009202	
5142.346510	0.063878	
5142.348050	0.059129	
5142.349785	0.063258	
5142.351316	0.085619	
5142.353009	0.060817	
5142.354556	0.058637	
5142.356251	0.054412	
5142.357829	0.053126	
5142.359501	0.052905	
5142.361080	0.023812	
5142.362739	0.043044	
5142.364336	0.061163	
5142.365987	0.065006	
5142.367570	0.101547	
5142.369206	0.069969	
5142.370841	0.044788	
5142.372439	0.089708	
5142.374114	0.044679	
5142.375679	0.093978	
5142.377363	0.067298	
5142.378936	0.067012	
5142.380618	0.041122	
5142.382176	0.055137	
5142.383879	0.096129	
5142.385359	0.074456	
5142.387007	0.092294	
5142.388489	0.079331	
5142.390132	0.075496	
5142.391608	0.051241	
5142.393208	0.066206	
5142.394743	0.063326	
5142.396394	0.035764	
5142.397950	0.049771	
5142.399560	0.070605	
5142.401156	0.082956	
5142.402731	0.082336	
5142.404334	0.084503	
5142.405966	0.066855	
5142.407591	0.077365	
5142.409224	0.076974	
5142.410837	0.064623	
5142.412457	0.084829	
5142.414130	0.068080	
5142.415715	0.066984	
5142.417398	0.092072	
5142.418979	0.080177	
5142.420655	0.043877	
5142.422231	0.099778	
5142.423916	0.066444	
5142.425480	0.114244	
5142.427199	0.033609	
5142.428748	0.080817	
5142.430467	0.046782	
5142.431993	0.075862	
5142.433738	0.056248	
5142.435233	0.066283	
5142.436989	0.098163	
5142.438468	0.075395	
5142.440251	0.067862	
5142.441742	0.080829	
5142.443539	0.061820	
5142.445021	0.098659	
5142.446796	0.070738	
5142.448280	0.114941	
5142.450039	0.063395	
5142.451533	0.067238	
5142.453291	0.077232	
5142.454811	0.066758	
5142.456543	0.066432	
5142.458066	0.067048	
5142.459603	0.050718	
5142.461202	0.048385	
5142.462696	0.078428	
5142.464334	0.088330	
5142.465875	0.085293	
5142.467526	0.112230	
5142.469020	0.086316	
5142.470735	0.072603	
5142.472209	0.078956	
5142.473945	0.052514	
5142.475419	0.135469	
5142.477125	0.073131	
5142.478658	0.080104	
5142.480364	0.054182	
5142.481860	0.056357	
5142.483647	0.087005	
5142.485126	0.064571	
5142.486920	0.058609	
5142.488398	0.068023	
5142.490169	0.069107	
5142.491643	0.092624	
5142.493394	0.062456	
5142.494888	0.085365	
5142.496644	0.059596	
5142.498160	0.087287	
5142.499897	0.072769	
5142.501410	0.084676	
5142.503114	0.067153	
5142.504649	0.091130	
5142.506347	0.079029	
5142.507890	0.079729	
5142.509560	0.092201	
5142.511132	0.094082	
5142.512781	0.071467	
5142.514371	0.047438	
5142.516026	0.070686	
5142.517616	0.099932	
5142.519249	0.087150	
5142.520858	0.076064	
5142.522484	0.092733	
5142.524141	0.070726	
5142.525728	0.087452	
5142.527414	0.057868	
5142.528888	0.072112	
5142.530473	0.033577	
5142.531973	0.094244	
5142.533613	0.109438	
5142.535105	0.111158	
5142.536723	0.079174	
5142.538229	0.084362	
5142.539903	0.068515	
5142.541434	0.077010	
5142.543071	0.073244	
5142.544605	0.060450	
5142.546224	0.079242	
5142.547782	0.098759	
5142.549446	0.075911	
5142.551023	0.071298	
5142.552683	0.056861	
5142.554290	0.051374	
5142.555908	0.090445	
5142.557532	0.074895	
5142.559158	0.087484	
5142.560815	0.051394	
5142.562423	0.073409	
5142.564061	0.054025	
5142.565662	0.128939	
5142.567342	0.069155	
5142.568902	0.118506	
5142.570602	0.078199	
5142.572155	0.102405	
5142.573840	0.043479	
5142.575405	0.082223	
5142.577105	0.067810	
5142.578640	0.090501	
5142.580382	0.066001	
5142.581859	0.102381	
5142.583646	0.055016	
5142.585126	0.111102	
5142.586909	0.066295	
5142.588392	0.101712	
5142.590164	0.068861	
5142.591648	0.105583	
5142.593444	0.084664	
5142.594927	0.087065	
5142.596716	0.075729	
5142.598206	0.060462	
5142.599950	0.076898	
5142.601465	0.064958	
5142.603028	0.114643	
5142.604632	0.075057	
5142.606117	0.051451	
5142.607789	0.061936	
5142.609283	0.095488	
5142.610906	0.032095	
5142.612412	0.089430	
