crossing time (s)	slope (V/s)	crossing number
2731.594726	82.068201	1536
2732.608171	76.756739	1537
2733.674443	73.531412	1538
2734.708184	72.362757	1539
2735.773563	76.450205	1540
2736.794462	69.753314	1541
2737.857779	70.828770	1542
2738.880831	70.732847	1543
2739.944449	69.488780	1544
2740.978065	66.231386	1545
2742.034707	67.108379	1546
2743.071745	66.155865	1547
2744.113858	64.728475	1548
2745.161083	62.837308	1549
2746.190651	65.329151	1550
2747.258540	59.115994	1551
2748.290243	61.732075	1552
2749.340082	59.049475	1553
2750.364646	58.994985	1554
2751.438212	57.517420	1555
2752.459172	58.079503	1556
2753.511118	55.921574	1557
2754.540930	54.420344	1558
2755.606961	54.494675	1559
2756.632986	54.722369	1560
2757.702241	51.062329	1561
2758.727383	50.805558	1562
2759.803153	50.714396	1563
2760.817564	50.120969	1564
2761.881728	47.604933	1565
2762.904373	47.928605	1566
2763.963275	46.768900	1567
2764.977476	46.234570	1568
2766.047073	44.775857	1569
2767.083660	44.664176	1570
2768.138199	44.024331	1571
2769.168866	42.710415	1572
2770.241277	41.890160	1573
2771.252561	42.189592	1574
2772.321084	40.306013	1575
2773.344990	39.465840	1576
2774.402686	39.365644	1577
2775.438008	39.230781	1578
2776.497101	37.387540	1579
2777.512692	36.995543	1580
2778.581604	36.492496	1581
2779.610836	35.988478	1582
2780.669842	34.273359	1583
2781.702558	34.377467	1584
2782.754165	33.152188	1585
2783.774509	32.787209	1586
2784.845282	31.443365	1587
2785.868871	31.639137	1588
2786.926134	30.182296	1589
2787.959278	29.834920	1590
2789.014202	28.623576	1591
2790.037472	28.981063	1592
2791.107205	27.423634	1593
2792.134979	27.219126	1594
2793.185246	26.719705	1595
2794.227978	26.216110	1596
2795.270344	25.486193	1597
2796.315196	25.507269	1598
2797.356612	24.237447	1599
2798.395628	23.654902	1600
2799.446883	23.387518	1601
2800.486836	22.882482	1602
2801.540665	21.858021	1603
2802.573959	21.899466	1604
2803.628939	21.546979	1605
2804.669558	20.912136	1606
2805.710936	19.640175	1607
2806.753784	19.712301	1608
2807.803846	19.177295	1609
2808.845872	18.649466	1610
2809.883216	18.461964	1611
2810.924101	18.242519	1612
2811.968045	16.995948	1613
2813.019975	17.509852	1614
2814.067949	16.509619	1615
2815.104126	16.340245	1616
2816.142048	15.495218	1617
2817.194822	15.553921	1618
2818.238579	15.065865	1619
2819.273852	14.325219	1620
2820.321354	14.056205	1621
2821.362470	13.660874	1622
2822.422774	12.975822	1623
2823.449831	13.409153	1624
2824.489863	12.693260	1625
2825.534349	12.171763	1626
2826.590146	12.137863	1627
2827.617586	12.215142	1628
2828.680357	11.088354	1629
2829.719710	10.980577	1630
2830.758343	10.469098	1631
2831.802616	10.644766	1632
2832.851898	10.520502	1633
2833.875279	10.074888	1634
2834.942895	9.374812	1635
2835.960751	9.321608	1636
2837.045541	8.630766	1637
2838.048169	9.195331	1638
2839.113436	8.535413	1639
2840.135671	8.509769	1640
2841.212522	7.989746	1641
2842.215686	7.960202	1642
2843.303019	7.506443	1643
2844.310527	7.430769	1644
2845.395021	6.840791	1645
2846.387878	7.151490	1646
2847.472851	6.559243	1647
2848.496533	6.208455	1648
2849.580395	6.258299	1649
2850.558652	5.764035	1650
2851.665669	5.554539	1651
2852.652246	5.845511	1652
2853.741672	5.396640	1653
2854.746879	5.247502	1654
2855.833265	5.171952	1655
2856.827026	5.417441	1656
2857.945899	4.604268	1657
2858.918502	4.327303	1658
2860.003694	4.193909	1659
2861.002209	4.502685	1660
2862.103513	3.569811	1661
2863.087549	3.763813	1662
2864.187509	4.138123	1663
2865.188015	3.989017	1664
2866.272161	3.234223	1665
2867.271341	3.515448	1666
2868.371611	3.310454	1667
2869.356967	3.219596	1668
2870.456829	2.889480	1669
2871.437835	3.000786	1670
2872.540476	2.820053	1671
2873.535718	2.720983	1672
2874.648576	2.778808	1673
2875.647387	2.900100	1674
2876.747024	2.336578	1675
2877.716815	2.816779	1676
2878.817771	2.135409	1677
2879.802380	2.756204	1678
2880.917977	2.243394	1679
2881.911644	2.727771	1680
2883.010380	1.740554	1681
2884.013423	2.396383	1682
2885.119964	1.491068	1683
