time (s)	magX	magY	magZ
2731.756195	-12.800701	-152.167740	28.978371
2731.759528	-12.391582	-146.147858	25.646988
2731.762861	-11.456455	-141.296906	23.133835
2731.766225	-10.404438	-136.445938	20.211571
2731.769521	-9.819988	-130.835190	17.698418
2731.772854	-9.177090	-127.094681	14.951485
2731.776186	-8.300404	-122.535950	13.139679
2731.779545	-8.125072	-118.386322	-3.634136
2731.783725	-7.482174	-110.613083	8.054932
2731.787060	-6.430157	-107.106369	6.301575
2731.789974	-6.079483	-104.242554	5.191116
2731.793301	-5.670364	-100.502045	4.255989
2731.796628	-4.618347	-97.404449	3.671532
2731.799975	-5.027466	-94.832855	1.450615
2731.802853	-5.319691	-91.735245	0.340149
2731.806189	-4.443012	-89.105209	-0.127415
2731.809557	-4.326122	-86.066040	-0.945648
2731.812846	-3.975452	-83.845116	-1.822334
2731.816186	-3.157215	-81.507301	-2.406784
2731.819511	-2.981876	-78.818825	-2.406784
2731.822871	-3.390999	-76.188782	-3.341911
2731.826186	-2.572762	-74.318527	-3.634136
2731.829514	-2.455872	-71.746933	-5.387497
2731.832845	-1.871418	-70.168900	-5.679726
2731.836183	-2.105202	-68.006432	-6.147285
2731.839516	-1.929863	-65.727058	-6.848633
2731.842846	-1.988308	-64.382820	-6.614849
2731.846180	-2.105202	-62.278786	-6.264179
2731.849511	-1.988308	-60.583870	-7.900646
2731.852844	-1.812969	-58.246056	-8.251320
2731.857127	-1.929863	-55.616013	-8.777325
2731.860385	-2.338982	-54.271774	-9.303337
2731.863693	-1.286964	-52.576859	-9.887787
2731.866633	-1.579189	-51.291054	-10.004681
2731.869939	-1.579189	-50.297493	-10.063129
2731.873264	-1.462299	-48.836349	-9.654007
2731.876180	-1.462299	-47.141434	-10.939804
2731.879514	-1.462299	-46.673874	-10.706024
2731.882841	-1.345409	-45.504967	-10.939804
2731.886180	-1.871418	-43.810051	-11.115143
2731.889510	-1.403858	-43.634712	-11.290478
2731.892839	-1.637638	-42.056694	-11.290478
