crossing time (s)	slope (V/s)	crossing number
10194.790803	23.493865	8612
10195.925540	22.927819	8613
10196.870328	22.862259	8614
10197.899331	19.403130	8615
10198.895141	18.434735	8616
10199.940375	21.416791	8617
10201.109500	23.576934	8618
10202.084701	20.000267	8619
10203.172844	24.005606	8620
10204.135773	20.837528	8621
10205.104372	20.424477	8622
10206.259971	22.086289	8623
10207.324532	23.829123	8624
10208.341539	20.500615	8625
10209.420536	24.146207	8626
10210.395974	21.075031	8627
10211.516449	22.689676	8628
10212.537407	18.785937	8629
10213.420065	19.707127	8630
10214.502433	19.833956	8631
10215.533129	22.861702	8632
10216.629710	20.221813	8633
10217.710283	19.469750	8634
10218.689470	19.612505	8635
10219.762745	24.814469	8636
10220.750163	21.580175	8637
10221.879725	22.920102	8638
10222.915534	20.866598	8639
10223.918545	21.370614	8640
10224.907446	18.754046	8641
10226.088626	20.452033	8642
10227.000630	16.663894	8643
10228.084202	20.451898	8644
10229.061150	18.771983	8645
10230.165209	23.427196	8646
10231.115822	19.982521	8647
10232.339930	20.652868	8648
10233.231818	18.612638	8649
10234.394277	19.524858	8650
10235.371641	16.704147	8651
10236.379496	18.059353	8652
10237.467761	19.508935	8653
10238.482631	23.066326	8654
10239.479072	19.783463	8655
10240.570402	19.903377	8656
10241.600489	20.416736	8657
10242.563515	18.768865	8658
10243.655323	18.826291	8659
10244.779708	23.273800	8660
10245.849770	18.062576	8661
10246.850230	14.589623	8662
10247.874288	21.904815	8663
10248.938881	20.562697	8664
10249.933410	13.903297	8665
10250.943652	18.157527	8666
10251.955295	18.546942	8667
10253.117400	20.831072	8668
10254.223989	17.727450	8669
10255.162034	18.758483	8670
10256.225982	17.741197	8671
10257.306756	19.090896	8672
10258.222566	16.818786	8673
10259.275068	20.316729	8674
10260.366029	20.327481	8675
10261.481329	17.596578	8676
10262.449870	15.761619	8677
10263.558565	17.073952	8678
10264.408768	14.007770	8679
10265.687618	17.269362	8680
10266.625907	13.369484	8681
10267.607819	16.178186	8682
10268.647291	18.151780	8683
10269.726598	14.922393	8684
10270.766435	14.583303	8685
10271.778966	14.881337	8686
10272.848309	16.710531	8687
10273.914585	16.463159	8688
10274.959965	14.107325	8689
10275.987542	14.778398	8690
10276.941720	19.494401	8691
10278.123099	17.747271	8692
10279.018883	19.464271	8693
10280.171971	19.391943	8694
10281.120182	13.089445	8695
10282.183167	10.960079	8696
10283.179472	14.215645	8697
10284.327894	18.649040	8698
10285.272014	15.778193	8699
10286.363675	15.027726	8700
10287.365729	13.141293	8701
10288.466208	13.234458	8702
10289.510572	16.236148	8703
10290.509700	13.205643	8704
10291.564674	13.335682	8705
10292.719701	15.775659	8706
10293.715543	11.327928	8707
10294.668023	18.218207	8708
10295.786729	13.438940	8709
10296.730199	11.938669	8710
10297.736812	14.176350	8711
10298.908678	18.607220	8712
10299.881269	14.086471	8713
10300.983580	9.376139	8714
10302.025751	17.591682	8715
10303.150430	12.740925	8716
10304.139034	13.429352	8717
10305.156586	13.896540	8718
10306.150725	15.534437	8719
10307.232580	12.378504	8720
10308.276936	15.676344	8721
10309.252445	15.910533	8722
10310.330821	13.565751	8723
10311.439710	15.960665	8724
10312.461629	14.548993	8725
10313.376640	13.738997	8726
10314.586672	17.331764	8727
10315.472163	11.365538	8728
10316.534089	16.207923	8729
10317.572819	11.273749	8730
10318.589075	9.196376	8731
10319.699330	15.231958	8732
10320.688222	12.914845	8733
10321.831920	14.124054	8734
10322.781355	16.184825	8735
10323.874615	15.837617	8736
10324.977477	14.672000	8737
10325.916772	10.871772	8738
10326.982811	11.317135	8739
10328.143914	11.530058	8740
