time (s)	magX	magY	magZ
10195.035226	215.085327	155.751602	261.035675
10195.038562	214.091766	155.459381	257.645813
10195.041922	214.150208	155.108704	253.554626
10195.045229	213.273529	154.991821	249.112793
10195.048573	211.987732	154.758041	245.956757
10195.051889	211.461700	154.874924	242.566925
10195.055229	210.760376	154.816467	239.001770
10195.058554	209.416138	154.874924	236.137909
10195.061888	208.773224	155.225601	232.397430
10195.066160	206.902985	155.050262	227.137360
10195.069481	205.324951	154.874924	223.864410
10195.072747	204.857391	154.115128	221.701935
10195.075644	204.331390	154.232025	217.727631
10195.078987	202.636475	154.056686	216.091187
10195.082312	201.818237	154.290482	211.883087
10195.085254	200.532440	153.530685	209.662170
10195.088557	199.714203	153.764465	206.739899
10195.091887	198.662186	153.530685	204.285217
10195.095222	197.960846	153.063126	201.421387
10195.098553	196.967270	152.537109	199.258911
10195.101887	195.856812	152.069550	196.161316
10195.105226	195.447693	152.069550	193.648148
10195.108548	194.220337	151.835770	191.076569
10195.111889	193.285217	150.783752	188.621857
10195.115219	192.525421	150.900650	185.874924
10195.118588	191.940964	149.965515	183.478668
10195.121895	190.538269	149.439514	180.731735
10195.125217	189.895386	148.796616	178.686142
10195.128587	189.310913	148.212158	176.289902
10195.131882	188.083588	147.803040	173.776733
10195.136073	185.745758	145.932785	168.633545
10195.139401	185.628876	145.289886	166.471054
10195.142752	184.518402	144.705429	164.250137
10195.145637	183.291046	144.179428	161.737000
10195.148996	182.355927	143.711853	159.574509
10195.152338	181.713043	142.893631	156.944473
10195.155213	181.303925	142.835175	155.015778
10195.158596	181.128571	141.490936	152.677979
10195.161886	179.784332	141.374039	151.333725
10195.165215	178.615417	140.964935	149.405029
10195.168549	178.264740	140.555817	147.242554
10195.171896	177.329620	140.029800	145.255402
10195.175210	176.803619	139.094681	144.963181
10195.178552	176.160721	139.386917	142.742264
10195.181878	175.108704	138.685562	140.930450
10195.185211	174.758026	138.218002	140.988907
10195.188545	174.465820	137.750443	139.118637
10195.191879	173.998260	137.516663	138.300415
10195.195207	172.770905	137.458206	137.482178
10195.198543	171.952652	137.049103	135.904144
10195.201875	171.660431	137.049103	134.852127
10195.205211	170.783752	136.990646	119.364120
10195.209421	170.140854	137.049103	134.033905
10195.212818	169.731720	136.230850	132.981873
10195.215705	169.497955	136.523087	132.163651
10195.218996	168.855057	136.289307	131.929871
10195.222311	168.329041	136.523087	131.754532
10195.225641	167.919922	136.172424	131.053192
10195.228536	167.452362	136.055527	130.293396
10195.231868	166.867920	136.172424	129.592056
10195.235204	167.335480	135.763290	129.299820
10195.238541	166.283463	135.471069	128.832260
10195.241876	166.225006	135.003494	127.838684
10195.245207	166.283463	135.003494	126.728226
10195.248541	165.173004	134.886612	127.020462
10195.251871	165.523666	134.652832	125.208649
10195.255210	164.763885	134.360611	125.267090
10195.258546	164.646988	134.243713	123.805954
10195.261868	164.588531	134.185272	123.630630
10195.265210	163.653412	133.951492	122.637054
10195.268540	163.828766	133.425476	122.695496
10195.271869	163.185852	133.133255	121.585037
10195.275260	163.711868	132.782578	120.883698
10195.279390	162.309174	131.905914	119.305664
10195.282722	162.133835	131.672119	117.961426
10195.286056	162.542953	131.263000	118.136765
10195.288994	162.133835	131.087662	117.260086
10195.292286	162.309174	130.970779	116.617187
10195.295620	162.250732	130.737000	116.149628
10195.298532	161.374054	130.795441	115.857391
10195.301873	161.900055	130.503220	115.623611
10195.305198	162.192291	130.678558	115.448273
10195.308531	161.900055	130.678558	115.097595
10195.311866	161.257156	130.503220	115.331375
10195.315211	161.490936	130.737000	115.097595
10195.318566	161.140259	130.795441	115.565170
10195.321868	161.374054	131.204559	116.208069
10195.325198	162.016937	131.438339	115.623611
10195.328536	161.900055	131.613678	116.675629
10195.331882	161.900055	131.496780	116.967850
10195.335195	161.666275	132.022797	117.084747
10195.338533	162.250732	132.315018	118.545883
10195.341862	162.367615	132.315018	119.422562
10195.345198	162.952072	132.081238	120.240784
10195.348529	162.952072	132.548798	120.825256
10195.352735	163.068970	133.717712	122.403275
10195.356073	163.185852	133.776154	122.578613
10195.358980	164.062531	134.185272	123.689072
10195.362334	164.296326	134.302155	123.981308
10195.365664	164.646988	135.061951	125.383987
10195.368529	164.763885	134.828171	126.202225
10195.371860	165.231445	135.529510	126.611328
10195.375211	165.757446	135.587967	126.669785
10195.378524	165.582123	136.055527	128.715363
10195.381860	166.225006	135.938644	128.715363
10195.385197	166.809464	136.347748	130.001175
10195.388528	167.393921	136.230850	130.410278
10195.391862	167.627701	136.932205	130.936295
10195.395196	167.744598	137.107544	132.222092
10195.398526	168.153717	137.224426	132.572769
10195.401854	169.205719	137.224426	133.449448
10195.405191	169.322617	137.867325	134.559906
10195.408519	169.965515	138.218002	134.793701
10195.411857	170.900635	137.925766	135.436584
10195.415190	170.900635	138.451782	136.663940
10195.418540	171.777313	138.627121	136.430161
10195.422814	172.361786	138.802444	138.767975
10195.426085	173.004669	139.153122	139.235535
10195.429401	173.706024	139.503799	140.696671
10195.432285	173.939804	139.679138	141.398010
10195.435608	174.232025	139.971359	142.742264
10195.438946	175.167145	139.971359	144.028046
10195.441855	175.985382	140.380478	145.021637
10195.445185	176.219177	140.789597	147.008759
10195.448517	176.978958	141.549393	148.177673
10195.451852	177.504974	141.432495	149.229706
10195.455188	178.615417	142.601395	151.333725
10195.458519	179.433655	143.244293	153.203964
10195.461861	180.427231	143.478073	154.665115
10195.465182	181.187012	143.828751	155.950912
10195.468563	181.187012	144.880783	159.165405
10195.471861	182.239044	145.406769	161.620102
10195.475181	182.648163	146.049683	164.308609
10195.478517	183.875519	147.510803	165.886627
10195.481849	184.343079	148.153717	168.516663
10195.485184	184.985962	149.205719	171.614273
10195.488517	186.154877	148.913498	174.010529
10195.492731	187.382233	150.666855	178.569244
10195.496053	188.784912	151.075974	181.140854
10195.499391	189.544708	151.718872	183.770905
10195.502297	189.836929	152.537109	186.634720
10195.505635	191.473404	153.180008	189.498550
10195.508966	192.350098	153.530685	191.427231
10195.511847	193.226776	154.290482	195.635300
10195.515178	194.395676	154.874924	198.323792
10195.518510	194.980133	154.641144	200.953827
10195.521848	196.207474	155.926941	204.226776
10195.525184	197.259491	156.102280	206.973694
10195.528517	197.843948	155.985382	210.538879
10195.531846	198.369965	156.043823	212.818237
10195.535201	199.480408	156.219162	216.149628
10195.538511	200.298645	156.511398	218.604340
10195.541839	201.467560	156.803619	221.585052
10195.545175	202.110443	157.212738	224.799530
10195.548508	203.396271	157.329636	227.195801
10195.551844	204.272949	157.680298	230.877869
10195.555174	205.441833	158.147858	233.624786
10195.558511	206.143188	157.972534	236.488617
10195.561837	206.727631	158.323196	240.696686
10195.566104	208.539459	158.147858	247.008759
10195.569457	208.831696	158.556976	250.106354
10195.572687	209.883698	158.498535	253.320862
10195.575596	210.818817	158.966095	257.353607
10195.578955	211.695496	158.907654	261.210999
10195.582272	211.812378	158.732315	265.594391
10195.585169	212.689056	159.258316	269.042664
10195.588505	213.390411	159.492096	274.010529
10195.591837	213.682648	160.310349	278.510803
10195.595176	214.442444	160.076553	282.777313
10195.598506	214.734650	159.492096	287.803619
10195.601840	215.436005	159.316772	292.303925
10195.605167	215.552887	159.492096	297.856232
10195.608505	216.137329	160.076553	303.525421
10195.611837	216.429565	159.492096	308.843964
10195.615188	216.254242	158.966095	314.513153
10195.618500	216.780243	159.316772	319.890137
10195.621851	216.371124	158.790756	325.325531
10195.625172	216.429565	158.323196	331.462280
10195.628500	216.429565	158.147858	337.599060
10195.631829	216.254242	157.329636	343.326691
10195.635169	215.786682	157.271179	349.463501
10195.639342	215.319122	155.576263	361.210999
10195.642704	214.442444	154.699585	367.347748
10195.646050	214.559326	153.939804	373.952087
10195.648947	213.916412	152.887772	378.510803
10195.652281	213.098175	151.718872	385.407379
10195.655617	212.689056	150.257751	390.959686
10195.658584	212.279938	149.205719	396.570435
10195.661829	211.870850	147.627701	402.999420
10195.665174	210.818817	145.523666	408.201050
10195.668500	210.175934	143.945633	414.746948
10195.671833	209.474579	142.250732	420.942139
10195.675166	208.656342	140.614258	427.663361
10195.678493	207.604340	138.393341	432.514313
10195.681831	206.844543	136.756866	438.475739
10195.685167	205.500305	133.776154	443.092957
10195.688496	204.974274	132.198120	449.755707
10195.691832	204.039154	130.152542	455.541809
10195.695164	201.876678	127.873169	460.860352
10195.698499	200.590881	125.184677	467.172424
10195.701853	199.012848	122.729980	472.783142
10195.705163	197.084152	120.158386	478.627686
10195.709437	193.811218	114.664520	490.433655
10195.712756	191.414963	112.034485	495.401489
10195.716088	188.843353	109.287552	501.070740
10195.718919	185.628876	106.306839	507.149048
10195.722258	183.524841	103.501465	512.876709
10195.725577	180.661011	100.228531	519.305664
10195.728486	177.738754	97.189362	524.916443
10195.731830	174.173584	93.916428	530.410278
10195.735161	170.842194	90.877258	536.313293
10195.738487	167.101685	87.253654	542.508484
10195.741822	163.068970	82.753357	547.943909
10195.745171	159.679138	79.188187	554.665100
10195.748487	155.178833	75.389244	558.990051
10195.751825	150.737000	71.473404	564.659241
10195.755148	146.762711	66.973114	571.146729
10195.758484	141.736404	63.057278	576.289856
10195.761821	136.768555	58.089424	581.608398
10195.765155	131.917587	53.939800	585.874939
10195.768516	126.482170	48.679718	590.375244
10195.771824	121.397423	43.887199	594.875488
10195.775154	116.020454	39.679134	599.258911
10195.778487	110.409698	34.360607	603.876099
10195.782669	99.597305	23.548218	611.006409
10195.786000	94.220337	17.762127	614.980713
10195.789375	88.784920	12.969608	617.493835
10195.792242	83.583282	7.767973	620.357666
10195.795605	77.972527	2.215664	623.981323
10195.798941	72.420219	-3.102863	625.968445
10195.801815	66.458794	-8.304501	626.845093
10195.805151	61.549385	-14.382816	628.364685
10195.808523	55.938629	-19.935123	631.111633
10195.811826	51.555229	-25.312096	632.689636
10195.815151	46.119812	-30.864407	633.449463
