time (s)	det(V)
1174.804163	0.087786	
1174.805739	0.061578	
1174.807392	0.092354	
1174.809001	0.093277	
1174.810627	0.090755	
1174.812260	0.097656	
1174.813873	0.093796	
1174.815502	0.057239	
1174.817098	0.085716	
1174.818739	0.067552	
1174.820332	0.097853	
1174.822033	0.067685	
1174.823595	0.089728	
1174.825299	0.090622	
1174.826847	0.099956	
1174.828552	0.081087	
1174.830034	0.078726	
1174.831671	0.099251	
1174.833167	0.099726	
1174.834796	0.097970	
1174.836304	0.070509	
1174.837888	0.078271	
1174.839429	0.068382	
1174.841074	0.088157	
1174.842625	0.069014	
1174.844233	0.093986	
1174.845820	0.091251	
1174.847385	0.088201	
1174.848985	0.088801	
1174.850627	0.089043	
1174.852254	0.073784	
1174.853878	0.101112	
1174.855524	0.080797	
1174.857124	0.106171	
1174.858791	0.089023	
1174.860398	0.093075	
1174.862079	0.086364	
1174.863671	0.112705	
1174.865362	0.078356	
1174.866922	0.087931	
1174.868645	0.081530	
1174.870206	0.104782	
1174.871909	0.075560	
1174.873459	0.101889	
1174.875161	0.092294	
1174.876704	0.100040	
1174.878454	0.100588	
1174.879955	0.090324	
1174.881713	0.094425	
1174.883198	0.090485	
1174.884992	0.082134	
1174.886476	0.080265	
1174.888250	0.091524	
1174.889744	0.084890	
1174.891534	0.094892	
1174.893014	0.102763	
1174.894807	0.098699	
1174.896290	0.103480	
1174.898037	0.101414	
1174.899541	0.097885	
1174.901302	0.092991	
1174.902826	0.097140	
1174.904383	0.084306	
1174.905976	0.086441	
1174.907478	0.093321	
1174.909147	0.102868	
1174.910639	0.108580	
1174.912277	0.092838	
1174.913808	0.095968	
1174.915474	0.103601	
1174.916966	0.088258	
1174.918702	0.096781	
1174.920175	0.095674	
1174.921904	0.084366	
1174.923446	0.108081	
1174.925145	0.094034	
1174.926686	0.111360	
1174.928426	0.098502	
1174.929951	0.113072	
1174.931713	0.095234	
1174.933191	0.097039	
1174.934988	0.095613	
1174.936471	0.087673	
1174.938266	0.081921	
1174.939750	0.099637	
1174.941536	0.116274	
1174.943027	0.099569	
1174.944798	0.109434	
1174.946286	0.098300	
1174.948057	0.113668	
1174.949550	0.115332	
1174.951288	0.104439	
1174.952797	0.114208	
1174.954521	0.106111	
1174.956052	0.087992	
1174.957762	0.112854	
1174.959318	0.109563	
1174.961004	0.109930	
1174.962561	0.105096	
1174.964229	0.116572	
1174.965798	0.110864	
1174.967466	0.111606	
1174.969040	0.105970	
1174.970694	0.116967	
1174.972302	0.112041	
1174.973922	0.126309	
1174.975544	0.105402	
1174.977080	0.113757	
1174.978707	0.108093	
1174.980191	0.103255	
1174.981853	0.115203	
1174.983348	0.110699	
1174.984963	0.126204	
1174.986469	0.129540	
1174.988185	0.115199	
1174.989668	0.111098	
1174.991365	0.106179	
1174.992865	0.107654	
1174.994514	0.105994	
1174.996042	0.108117	
1174.997742	0.114756	
1174.999286	0.116254	
1175.000972	0.123078	
1175.002540	0.094501	
1175.004228	0.109515	
1175.005793	0.102542	
1175.007463	0.122095	
1175.009037	0.102643	
1175.010692	0.110949	
1175.012304	0.106167	
1175.013947	0.108161	
1175.015574	0.086183	
1175.017185	0.105897	
1175.018838	0.086441	
1175.020441	0.101523	
1175.022076	0.106884	
1175.023671	0.093732	
1175.025331	0.075641	
1175.026915	0.084515	
1175.028609	0.061892	
1175.030170	0.083814	
1175.031901	0.069167	
1175.033460	0.065538	
1175.035168	0.063060	
1175.036725	0.057614	
1175.038415	0.043720	
1175.039928	0.051020	
1175.041692	0.043261	
1175.043173	0.028634	
1175.044944	0.021053	
1175.046436	0.020155	
1175.048204	0.014882	
1175.049684	0.002156	
1175.051437	0.003655	
1175.052945	0.002905	
1175.054521	-0.013441	
1175.056066	-0.034095	
1175.057608	-0.039758	
1175.059222	-0.061938	
1175.060714	-0.064218	
1175.062367	-0.074052	
1175.063923	-0.087808	
1175.065547	-0.109026	
1175.067047	-0.119121	
1175.068756	-0.157136	
1175.070238	-0.172254	
1175.071973	-0.196396	
1175.073532	-0.206245	
1175.075225	-0.224006	
1175.076779	-0.247471	
1175.078481	-0.291090	
1175.080022	-0.300145	
1175.081727	-0.321596	
1175.083213	-0.378665	
1175.085003	-0.403262	
1175.086485	-0.444017	
1175.088277	-0.493295	
1175.089761	-0.542803	
1175.091538	-0.583118	
1175.093026	-0.622076	
1175.094793	-0.690864	
1175.096279	-0.748751	
1175.098041	-0.814304	
1175.099541	-0.858652	
1175.101299	-0.943565	
1175.102808	-0.992295	
1175.104539	-1.076519	
1175.106066	-1.141637	
1175.107770	-1.212491	
1175.109316	-1.306081	
1175.111027	-1.368883	
1175.112583	-1.463290	
1175.114274	-1.515602	
1175.115833	-1.528126	
1175.117520	-1.528219	
1175.119087	-1.528416	
1175.120740	-1.528299	
1175.122332	-1.528328	
1175.123971	-1.528287	
1175.125602	-1.528408	
1175.127129	-1.528420	
1175.128760	-1.528432	
1175.130240	-1.528452	
1175.131869	-1.528400	
1175.133356	-1.528469	
1175.134994	-1.528525	
1175.136502	-1.528501	
1175.138207	-1.528436	
1175.139705	-1.528468	
1175.141414	-1.528513	
1175.142908	-1.528457	
1175.144566	-1.528416	
1175.146087	-1.528428	
1175.147825	-1.528428	
1175.149364	-1.528420	
1175.151083	-1.528352	
1175.152626	-1.528465	
1175.154339	-1.528368	
1175.155902	-1.528481	
1175.157576	-1.528392	
1175.159151	-1.528469	
1175.160825	-1.528372	
1175.162403	-1.528529	
1175.164056	-1.528316	
1175.165668	-1.528412	
1175.167315	-1.528295	
1175.168937	-1.528267	
1175.170567	-1.528259	
1175.172193	-1.528122	
1175.173806	-1.507711	
1175.175462	-1.403852	
1175.177056	-1.297328	
1175.178725	-1.197687	
1175.180305	-1.084374	
1175.181990	-0.985528	
1175.183570	-0.870833	
1175.185253	-0.764498	
1175.186807	-0.655959	
1175.188498	-0.546896	
1175.190054	-0.449451	
1175.191782	-0.337717	
1175.193306	-0.227796	
1175.195059	-0.140886	
1175.196553	-0.029241	
1175.198316	0.081768	
1175.199799	0.164038	
1175.201432	0.285194	
1175.202943	0.366771	
1175.204535	0.477437	
1175.206083	0.571148	
1175.207619	0.664779	
1175.209206	0.782748	
1175.210806	0.875053	
1175.212400	0.981276	
1175.213976	1.091281	
1175.215597	1.179119	
1175.217139	1.296242	
1175.218816	1.392861	
1175.220401	1.495446	
1175.222069	1.585375	
1175.223650	1.686377	
1175.225330	1.725218	
1175.226918	1.727010	
1175.228611	1.726837	
1175.230180	1.727091	
1175.231873	1.727014	
1175.233432	1.727135	
1175.235147	1.726962	
1175.236698	1.727119	
1175.238421	1.726978	
1175.239935	1.727119	
1175.241681	1.727095	
1175.243166	1.727147	
1175.244937	1.727099	
1175.246435	1.727155	
1175.248206	1.727184	
1175.249691	1.727111	
1175.251482	1.727228	
1175.252964	1.727091	
1175.254723	1.727035	
1175.256231	1.727027	
1175.257978	1.727067	
1175.259500	1.727083	
1175.261249	1.727026	
1175.262761	1.727127	
1175.264474	1.727135	
1175.266008	1.727107	
1175.267713	1.726994	
1175.269269	1.727006	
1175.270972	1.727067	
1175.272541	1.726974	
1175.274038	1.727006	
1175.275707	1.727010	
1175.277209	1.727087	
1175.278872	1.726817	
1175.280371	1.726950	
1175.281998	1.725572	
1175.283473	1.688544	
1175.285187	1.602201	
1175.286667	1.529707	
1175.288385	1.471977	
1175.289878	1.394855	
1175.291594	1.309213	
1175.293077	1.249256	
1175.294872	1.176528	
1175.296356	1.123564	
1175.298147	1.054813	
1175.299635	1.004551	
1175.301394	0.939506	
1175.302897	0.884842	
1175.304640	0.829750	
1175.306146	0.775183	
1175.307883	0.734887	
1175.309403	0.705690	
1175.311139	0.654909	
1175.312670	0.608286	
1175.314395	0.580506	
1175.315945	0.543466	
1175.317642	0.516387	
1175.319190	0.479298	
1175.320866	0.455620	
1175.322447	0.418435	
1175.324139	0.418475	
1175.325725	0.378135	
1175.327384	0.363815	
1175.328975	0.335471	
1175.330609	0.331028	
1175.332232	0.283945	
1175.333872	0.292187	
1175.335502	0.244907	
1175.337133	0.255255	
1175.338795	0.221297	
1175.340382	0.222836	
1175.342062	0.188583	
1175.343646	0.209808	
1175.345323	0.172192	
1175.346802	0.172699	
1175.348371	0.171289	
1175.349871	0.135788	
1175.351509	0.134954	
1175.353007	0.147015	
1175.354601	0.142632	
1175.356147	0.118563	
1175.357703	0.125677	
1175.359255	0.130756	
1175.360866	0.117354	
1175.362451	0.108133	
1175.364044	0.117414	
1175.365654	0.107215	
1175.367204	0.109849	
1175.368831	0.096217	
1175.370462	0.115666	
1175.372129	0.076837	
1175.373718	0.112311	
1175.375385	0.083903	
1175.376962	0.089704	
1175.378640	0.079939	
1175.380226	0.092000	
1175.381902	0.061691	
1175.383469	0.083270	
1175.385190	0.102397	
1175.386729	0.075129	
1175.388449	0.073925	
1175.389997	0.072688	
1175.391716	0.081659	
1175.393219	0.077043	
1175.394973	0.081397	
1175.396463	0.073018	
1175.398256	0.065622	
1175.399739	0.083190	
1175.401540	0.067221	
1175.403018	0.067004	
1175.404785	0.073063	
1175.406273	0.061683	
1175.408047	0.075750	
1175.409538	0.065505	
1175.411275	0.066138	
1175.412789	0.053284	
1175.414529	0.069651	
1175.416058	0.067214	
1175.417788	0.061876	
1175.419315	0.065824	
1175.421028	0.068934	
1175.422614	0.062049	
1175.424104	0.074468	
1175.425766	0.082275	
1175.427248	0.057425	
1175.428881	0.090078	
1175.430396	0.063520	
1175.432036	0.061102	
1175.433511	0.060365	
1175.435216	0.058855	
1175.436694	0.061002	
1175.438402	0.068539	
1175.439906	0.063524	
1175.441634	0.060373	
1175.443117	0.055656	
1175.444891	0.062214	
