time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1175.197081	273.698090	2.309017	-0.010716	211
1177.288286	274.147797	2.200996	-0.017940	213
1179.377555	273.892792	2.084485	-0.006475	215
1181.462719	271.308502	1.979157	-0.009986	217
1183.552093	271.698364	1.956918	-0.051804	219
1185.649659	274.757568	1.798400	-0.028960	221
1187.733573	272.631927	1.753495	-0.043581	223
1189.818409	271.257294	1.640134	-0.034970	225
1191.909549	272.227264	1.549136	-0.037229	227
1193.997530	273.181396	1.467603	-0.038030	229
1196.087344	273.709961	1.365007	-0.043746	231
1198.189401	270.662445	1.287473	-0.039383	233
1200.262327	275.309143	1.212975	-0.039071	235
1202.367256	270.165619	1.144280	-0.026828	237
1204.448945	272.639191	1.018315	-0.065094	239
1206.526905	95.445877	-0.959432	0.057601	241
1208.614029	95.554489	-0.909851	0.038926	243
1210.702451	95.251846	-0.847759	0.031519	245
1212.789020	95.286240	-0.778283	0.033545	247
1214.876818	95.567886	-0.705368	0.042535	249
1216.967352	95.521164	-0.631027	0.054451	251
1219.063242	94.632912	-0.564301	0.062964	253
1221.154638	92.970703	-0.511350	0.061315	255
1223.250165	91.298958	-0.469967	0.051584	1
1225.340425	90.322159	-0.430610	0.041814	3
1227.421032	90.642548	-0.386436	0.039716	5
1229.497984	160.187500	-0.005606	-0.017616	7
