time (s)	magX	magY	magZ
1106.455422	4.674465	-53.921097	-15.907661
1106.458787	4.616016	-55.031555	-16.024551
1106.462068	4.674465	-55.616013	-15.790771
1106.465404	5.083580	-57.427826	-15.907661
1106.468747	5.025135	-58.772064	-15.147873
1106.472063	5.142025	-60.116302	-15.849216
1106.475398	5.258919	-61.051430	-14.680309
1106.478737	5.726479	-62.337234	-15.206318
1106.482912	6.369377	-65.376389	-14.446529
1106.486248	5.960262	-67.188194	-14.738754
1106.489608	6.778496	-68.649330	-13.686737
1106.492496	6.836941	-70.227348	-13.102283
1106.495844	6.778496	-72.156052	-13.277618
1106.499200	6.953831	-74.201637	-12.576275
1106.502070	7.538284	-75.779671	-12.400940
1106.505412	7.421394	-78.292816	-12.459385
1106.508733	6.836941	-80.163063	-11.465816
1106.512072	7.012280	-82.734657	-10.706024
1106.515399	7.888958	-85.364700	-10.472240
1106.518732	7.713623	-87.585617	-9.537117
1106.522061	7.772068	-89.105209	-8.952663
1106.525397	8.005848	-91.267685	-8.660435
1106.528732	7.713623	-94.248398	-7.900646
1106.532063	8.005848	-96.703110	-7.140854
1106.535396	8.005848	-99.508484	-5.153713
1106.538723	8.064293	-101.554062	-5.036823
1106.542077	8.414967	-105.177673	-4.160145
1106.545393	8.298077	-108.158386	-2.348339
1106.548728	8.064293	-111.840439	-1.530102
1106.552932	8.882526	-118.970779	0.924599
1106.556359	8.999420	-122.009933	2.385735
1106.559671	9.583874	-126.159546	3.846870
1106.562528	9.817654	-129.724716	4.840439
1106.565820	10.460552	-134.108124	6.535355
1106.569157	10.402107	-138.433075	8.931618
1106.572058	9.992989	-142.524261	9.749847
1106.575391	10.402107	-146.790771	11.736992
1106.578724	10.928116	-152.226196	13.373459
1106.582058	11.045006	-156.434250	16.763290
1106.585414	11.161896	-161.577438	18.341316
1106.588725	11.863239	-167.538864	20.854469
1106.592062	12.389248	-172.389816	24.361191
1106.595390	12.213913	-177.883698	27.166565
1106.598725	12.623028	-183.903549	29.855049
1106.602051	13.616600	-189.923431	34.355347
1106.605382	14.142609	-196.352432	37.803619
1106.608725	14.668617	-203.132080	41.836349
1106.612049	15.253071	-210.379318	47.154884
1106.615384	15.486851	-216.516083	51.830505
1106.618718	16.188198	-224.756866	57.616592
1106.622110	16.363533	-233.406799	63.811806
1106.626237	17.123325	-249.303925	77.604897
1106.629602	17.473995	-258.246063	86.254814
1106.632896	17.766224	-267.071289	93.618935
1106.635813	17.707775	-276.597900	103.262413
1106.639138	18.818237	-285.832275	112.496788
1106.642474	18.584457	-295.300415	123.016945
1106.645380	18.292229	-305.352997	133.829346
1106.648720	18.467567	-315.639404	146.161285
1106.652056	19.052021	-325.575104	159.895966
1106.655384	18.701347	-335.452362	173.221497
1106.658718	18.759792	-345.680298	186.839264
1106.662079	18.292229	-356.025116	202.677979
1106.665422	18.292229	-366.603729	220.094696
1106.668717	17.240215	-377.474579	238.504974
1106.672067	17.532440	-388.111633	258.142609
1106.675378	16.655762	-398.924042	278.598480
1106.678713	16.129753	-409.970215	300.340149
1106.682052	15.779079	-421.250122	324.127411
1106.685383	15.077732	-432.413208	350.194031
1106.688716	14.727062	-443.810059	376.436005
1106.692049	13.967274	-453.336639	404.665100
1106.695380	13.149036	-464.207489	435.232025
1106.699579	11.571014	-482.208679	498.586792
1106.702935	10.811226	-489.572754	534.238464
1106.706318	9.759209	-496.703064	569.013489
1106.709207	9.583874	-502.898315	605.950867
1106.712508	8.473412	-506.288147	644.349487
1106.715822	7.713623	-509.736450	682.864990
1106.718714	6.544716	-510.496216	724.010498
1106.722044	6.077152	-511.080688	764.571655
1106.725372	4.849796	-508.041504	805.658691
1106.728707	4.616016	-504.242554	847.154846
1106.732040	3.037994	-498.222656	889.118652
1106.735381	1.459969	-488.345398	930.614807
1106.738705	0.817066	-477.357727	970.065430
1106.742046	-0.760956	-464.032166	1008.639404
1106.745371	-2.514317	-447.492096	1046.219849
1106.748712	-3.917004	-427.445343	1081.286987
1106.752041	-6.313263	-405.294586	1113.899536
1106.755373	-8.183514	-380.689087	1142.888428
1106.758719	-10.521328	-354.213348	1169.247192
1106.762041	-13.326702	-323.646393	1191.222778
1106.765370	-15.839855	-292.085907	1210.685059
1106.768700	-19.229687	-257.953827	1225.530151
1106.772966	-25.074223	-183.085327	1243.297485
1106.776285	-28.580944	-143.342484	1245.284668
1106.779551	-31.853886	-101.846298	1244.115723
1106.782464	-35.243717	-60.350090	1237.511353
1106.785794	-38.458210	-18.269436	1227.341919
1106.789148	-42.315601	24.629456	1212.146118
1106.792037	-44.653423	67.469902	1194.261841
1106.795404	-47.692577	108.907654	1172.111084
1106.798704	-50.030392	149.585632	1146.687256
1106.802041	-52.835766	189.094681	1120.620728
1106.805365	-54.998249	226.324371	1090.053833
1106.808700	-56.400936	262.034485	1057.791992
1106.812032	-57.569843	294.296326	1024.478149
1106.815365	-58.797184	325.155457	989.352417
1106.818698	-58.797184	353.676788	953.583862
1106.822047	-59.147861	379.509644	917.113953
1106.825372	-58.972530	402.829346	879.358276
1106.828693	-58.972530	423.811218	842.596130
1106.832029	-57.978962	440.994171	804.372864
1106.835365	-56.926937	456.891266	767.610779
1106.838735	-55.699596	469.164825	731.608398
1106.842033	-54.121563	479.334320	694.846313
1106.846226	-51.023952	492.835175	627.166565
1106.849590	-48.744587	496.341919	593.969604
1106.852907	-46.874340	498.504364	561.883118
1106.855843	-44.594975	498.270569	529.562805
1106.859146	-42.724720	496.809448	499.755737
1106.862483	-40.562244	494.237885	471.000610
1106.865427	-38.691990	490.029785	443.706604
1106.868692	-37.230854	484.009949	416.354187
1106.872030	-35.419056	477.697815	389.820007
1106.875357	-33.665684	470.801270	365.448303
1106.878694	-32.087666	461.683807	342.128571
1106.882065	-30.334309	453.793701	320.679138
1106.885355	-28.580944	443.916443	299.171234
1106.888703	-27.587376	434.740479	278.890717
1106.892028	-25.775570	424.863251	259.077728
1106.895358	-25.308010	414.752197	241.251892
1106.898694	-24.139095	403.822906	224.244293
1106.902031	-23.554638	392.250732	208.580963
1106.905355	-21.859730	382.548798	192.976044
1106.908689	-21.275272	370.918182	178.306244
1106.912024	-20.573933	359.287537	165.272919
1106.915358	-19.521915	348.942719	152.648743
1106.919620	-17.943890	326.441254	130.322601
1106.922960	-17.476330	315.161285	120.211571
1106.926321	-16.482761	305.167145	110.392754
1106.929121	-15.956745	295.465210	101.625938
1106.932464	-15.489185	285.587952	93.502052
1106.935783	-14.612499	276.938049	85.845695
1106.938684	-14.144939	267.937469	79.007591
1106.942017	-13.268261	259.404449	71.701927
1106.945355	-12.742252	250.812988	64.571602
1106.948684	-12.216244	242.689072	59.545296
1106.952021	-11.865574	235.558731	53.759193
1106.955358	-10.462887	228.019287	48.148445
1106.958682	-10.930447	220.888962	43.063705
1106.962013	-10.930447	213.933960	38.388077
1106.965352	-9.235531	207.095840	33.946220
1106.968706	-9.410870	200.316193	30.848625
1106.972013	-8.066624	194.413208	27.458794
1106.975351	-7.774403	188.393341	23.542953
1106.978688	-7.423725	182.899475	20.211571
1106.982015	-6.488598	177.054932	16.821739
1106.985352	-5.495029	172.145538	14.308586
1106.988684	-5.904144	167.236115	12.029221
1106.992890	-5.085911	157.008179	6.184685
1106.996196	-4.501457	152.274109	4.665100
1106.999564	-4.209232	147.540039	1.918175
1107.002432	-3.741669	143.390411	0.866158
1107.005773	-3.917004	139.065460	-1.530102
1107.009132	-3.274109	135.617187	-3.575691
1107.012073	-3.098766	131.467560	-5.679726
1107.015346	-2.923435	127.610168	-6.790184
1107.018684	-3.390999	123.343658	-8.309761
1107.022031	-2.222092	120.012276	-9.186443
1107.025358	-2.222092	116.797775	-10.004681
1107.028681	-2.105202	113.291061	-11.348927
1107.032012	-2.397423	110.661018	-12.751614
1107.035345	-2.280533	107.504967	-12.926945
1107.038682	-2.748096	104.407364	-14.446529
1107.042017	-2.046753	101.601990	-14.680309
1107.045343	-2.455872	98.562828	-15.381653
1107.048673	-1.637638	95.874344	-16.082996
1107.052017	-2.338982	93.536530	-16.667450
1107.055369	-1.812969	91.198715	-17.661022
1107.058674	-2.397423	88.744003	-17.719467
1107.062012	-2.163643	86.581528	-18.654591
1107.066231	-2.455872	82.081238	-18.946819
1107.069600	-1.871418	79.743423	-19.005264
1107.072932	-2.455872	78.106956	-19.589718
1107.075794	-2.105202	76.295151	-19.998833
1107.079094	-1.812969	74.600235	-20.232616
1107.082430	-2.280533	73.080650	-20.758625
1107.085339	-2.222092	71.444183	-19.765053
1107.088675	-1.988308	69.340149	-20.466396
1107.092010	-2.163643	67.879013	-20.992405
1107.095341	-1.812969	66.476326	-20.817070
1107.098715	-1.579189	65.132088	-20.407951
1107.102000	-1.579189	64.080070	-21.343079
1107.105343	-1.286964	62.443600	-21.752193
1107.108670	-1.696079	61.976036	-21.635303
1107.112000	-1.403858	60.398010	-20.875515
1107.115335	-1.228519	59.696671	-21.109295
1107.118671	-1.579189	57.709526	-21.635303
1107.122001	-1.286964	57.125072	-21.343079
1107.125339	-1.170074	56.365284	-21.109295
1107.128670	-0.936295	55.021042	-21.869087
1107.131998	-1.111626	54.085915	-20.583286
1107.135332	-0.760956	52.683228	-21.635303
1107.139609	-0.760956	51.748100	-20.641735
1107.142886	-0.994736	50.988312	-21.752193
1107.146182	-1.111626	49.819405	-21.635303
1107.149102	-0.994736	49.118057	-21.810638
1107.152431	-1.286964	48.299824	-21.635303
1107.155753	-0.702511	47.773815	-22.278202
1107.158662	-0.644066	46.721798	-22.278202
1107.161998	-0.410282	46.020454	-22.044422
1107.165335	-0.819405	45.786674	-21.050850
1107.168666	-0.877846	45.085331	-21.635303
1107.171997	-0.760956	43.799530	-21.343079
1107.175328	-0.702511	43.624195	-21.810638
1107.178666	-0.877846	42.864407	-22.161312
1107.182034	-1.403858	41.637054	-22.044422
1107.185372	-0.644066	40.935711	-22.278202
1107.188667	-0.877846	40.526592	-22.161312
1107.192011	-1.053185	40.117474	-21.635303
1107.195333	-0.936295	39.416130	-22.395092
1107.198657	-1.053185	39.065460	-22.395092
1107.201994	-0.760956	38.422558	-21.985977
1107.205330	-0.819405	38.481003	-21.869087
1107.208658	-1.228519	37.428989	-22.395092
1107.212844	-0.877846	36.786091	-22.278202
1107.216202	-1.286964	36.669197	-21.693748
1107.219527	-1.286964	36.435417	-21.459969
1107.222440	-0.760956	36.493862	-21.810638
1107.225782	-0.994736	35.734074	-22.161312
1107.229184	-0.702511	35.208065	-22.336647
1107.231988	-1.579189	34.740501	-21.985977
1107.235349	-1.228519	34.506721	-21.635303
1107.238664	-1.053185	34.565166	-22.278202
1107.241990	-1.111626	34.097603	-21.810638
1107.245327	-0.819405	34.448273	-22.278202
1107.248664	-1.111626	33.513149	-21.985977
1107.251994	-1.111626	33.922268	-21.869087
1107.255321	-0.234951	34.039158	-21.635303
1107.258655	-0.059612	33.980713	-22.219757
1107.261987	-0.994736	33.513149	-22.219757
1107.265321	-0.936295	33.454704	-22.044422
1107.268650	-0.936295	33.513149	-21.518414
1107.271991	-0.527172	32.928696	-21.752193
1107.275326	-0.644066	33.279369	-21.459969
1107.278666	-0.585621	33.279369	-21.693748
1107.281986	-0.527172	32.870251	-21.167740
1107.286248	-0.410282	32.519577	-21.635303
1107.289577	-0.760956	32.811806	-21.167740
1107.292934	-0.527172	32.519577	-21.226185
1107.295748	-1.170074	32.402687	-20.817070
1107.299077	-0.234951	32.227352	-21.752193
1107.302413	-0.819405	32.344242	-21.518414
1107.305318	-0.760956	31.759789	-21.518414
1107.308655	-0.585621	32.402687	-22.219757
1107.311986	-0.994736	32.519577	-21.518414
1107.315315	-0.468731	31.526009	-21.167740
1107.318645	-0.702511	31.818233	-21.693748
1107.322002	-0.760956	32.636467	-21.109295
1107.325312	-0.644066	32.227352	-21.459969
1107.328651	-0.644066	32.402687	-21.576859
1107.331979	-0.234951	31.818233	-21.810638
1107.335310	-0.877846	32.461132	-21.752193
1107.338647	-0.644066	32.636467	-21.459969
1107.341981	-0.585621	32.870251	-21.869087
1107.345316	-0.644066	32.928696	-22.219757
1107.348643	-1.228519	33.396259	-22.511986
1107.351984	-0.234951	32.870251	-21.635303
1107.355329	-0.760956	33.454704	-20.817070
1107.359540	-0.585621	33.279369	-21.810638
1107.362824	-0.644066	33.980713	-21.810638
1107.366179	-0.702511	34.097603	-21.284634
1107.369073	-0.702511	34.156048	-21.401524
1107.372397	-0.585621	34.506721	-21.459969
1107.375735	-0.702511	35.091175	-20.933960
1107.378640	-0.468731	35.091175	-21.576859
1107.381973	-0.585621	35.266510	-21.635303
1107.385313	-0.527172	35.383400	-21.459969
1107.388643	-0.702511	35.792519	-21.226185
1107.391980	-0.234951	36.669197	-21.401524
1107.395316	-0.293392	36.961426	-22.161312
1107.398658	-0.468731	36.961426	-22.219757
1107.402018	-0.176502	37.370544	-22.453537
1107.405310	-0.118061	37.487434	-21.869087
1107.408649	-0.702511	38.188778	-21.518414
1107.411973	-0.001167	39.357685	-21.752193
1107.415301	-0.118061	38.948566	-21.752193
1107.418641	-0.527172	39.416130	-21.927532
1107.421974	-0.468731	40.351257	-21.343079
1107.425304	0.232613	40.585037	-21.752193
1107.428637	-0.118061	41.169491	-21.869087
1107.433267	0.349503	41.227936	-21.284634
1107.436171	0.057281	42.338398	-21.576859
1107.439590	-0.059612	43.741085	-21.109295
1107.442424	-0.468731	44.383984	-21.459969
1107.445795	-0.351841	44.851547	-21.459969
1107.449084	-0.001167	45.436001	-20.875515
1107.451984	0.115723	46.312683	-21.518414
1107.455307	0.232613	46.663353	-21.050850
1107.458639	-0.001167	47.423145	-21.167740
1107.461971	-0.176502	48.767387	-20.992405
1107.465305	-0.176502	48.767387	-21.167740
1107.468631	0.057281	49.293396	-20.641735
1107.471971	0.115723	50.754528	-21.869087
1107.475300	-0.293392	51.455872	-20.524841
1107.478630	0.232613	51.923435	-21.284634
1107.481964	0.057281	52.566334	-21.109295
1107.485304	-0.468731	54.027470	-21.050850
1107.488631	-0.234951	54.904148	-21.576859
1107.491965	0.057281	56.365284	-20.700180
1107.495319	-0.176502	57.183517	-20.875515
1107.498635	0.115723	58.761543	-19.998833
1107.501967	0.466393	59.755112	-19.998833
1107.506217	0.115723	62.268265	-20.232616
1107.509569	-0.293392	63.437172	-19.881943
1107.512884	-0.001167	64.839859	-19.823498
1107.515720	0.115723	65.891876	-19.589718
1107.519060	-0.001167	67.294563	-19.531273
1107.522406	0.291061	68.931030	-18.829929
1107.525294	0.583286	70.859726	-18.362366
1107.528627	0.583286	72.554642	-18.596146
1107.531964	0.057281	74.132668	-17.894802
1107.535291	0.992405	75.301575	-17.485683
1107.538625	1.050846	77.347168	-17.076569
1107.541963	0.875515	79.217415	-17.018124
1107.545294	0.875515	81.087662	-15.615433
1107.548624	1.109295	83.367035	-15.849216
1107.551982	1.226185	84.477501	-15.790771
1107.555290	0.349503	87.107544	-14.388084
1107.558623	0.524841	89.328461	-13.569847
1107.561960	0.466393	91.549385	-13.686737
1107.565295	0.407951	93.711861	-12.693165
1107.568649	0.700176	95.932785	-12.459385
1107.571966	0.933956	98.738167	-12.167160
1107.575292	0.641735	101.309761	-11.641148
1107.579886	0.057281	106.862076	-9.770897
1107.582843	0.407951	109.842781	-9.361778
1107.586176	0.115723	112.589714	-7.900646
1107.589526	-0.351841	116.213326	-6.673294
1107.592408	0.115723	119.252480	-6.030396
1107.595757	-0.118061	122.759201	-5.621277
1107.599070	0.174171	126.149040	-3.341911
1107.602005	-0.234951	129.889542	-1.822334
1107.605288	0.524841	133.630035	-1.120987
1107.608623	-0.176502	137.487427	-0.653427
1107.611951	-0.234951	141.929276	1.742836
1107.615288	-0.351841	146.020447	2.970192
1107.618622	0.232613	150.929871	5.249557
1107.621949	0.524841	155.021042	7.119804
1107.625288	0.057281	159.813553	8.464050
1107.628619	-0.176502	165.132080	10.743423
1107.631955	-0.293392	170.275284	13.256569
1107.635284	-0.234951	175.827591	15.302162
1107.638639	0.057281	181.555237	18.808876
1107.641955	-0.059612	187.808884	21.672707
1107.645285	0.466393	193.770309	24.770302
1107.648611	-0.118061	200.900650	28.861481
1107.651968	-0.410282	206.569855	32.718872
1107.656199	0.115723	221.005844	41.485680
1107.659549	0.349503	228.954407	46.511971
1107.662430	0.875515	236.610748	52.181175
1107.665705	0.407951	243.916412	57.850372
1107.669037	0.115723	252.098770	64.922264
1107.672383	0.057281	260.748688	71.935707
1107.675280	0.524841	269.281677	79.241371
1107.678614	-0.059612	278.457611	85.904152
1107.681948	0.057281	286.639954	93.911156
1107.685285	0.524841	295.582123	102.268837
1107.688614	0.115723	304.407349	111.210976
1107.691949	0.115723	314.050842	121.380470
1107.695284	-0.059612	322.583862	131.491516
1107.698613	-0.877846	332.168915	142.829926
1107.701948	-0.760956	341.578613	154.051422
1107.705282	-0.468731	350.696075	166.149628
1107.708617	-1.053185	360.865570	178.364685
1107.711948	-1.403858	370.742828	191.807129
1107.715277	-2.046753	380.503235	205.950928
1107.718605	-1.929863	390.672699	220.854492
1107.721940	-2.105202	400.199280	238.037415
1107.726149	-2.280533	421.590302	272.812408
1107.729455	-2.923435	430.766235	291.690247
1107.732795	-3.098766	439.883667	313.022797
1107.736147	-2.981876	449.585602	334.063141
1107.739028	-3.274109	458.703125	356.623047
1107.742402	-2.981876	466.885437	380.468719
1107.745281	-2.631207	474.483307	405.424896
1107.748607	-1.754528	481.146118	433.712433
1107.751953	-1.345409	486.406189	461.064880
