time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1105.739353	94.888016	2.526895	-0.014163	173
1107.829786	94.567932	2.354315	-0.019932	175
1109.916377	93.072815	2.173837	-0.021204	177
1112.005780	92.244637	1.975315	-0.019664	179
1114.098766	93.049309	1.782475	-0.019269	181
1116.192826	94.054382	1.606980	-0.019997	183
1118.286155	94.159767	1.436874	-0.021158	185
1120.377151	93.973763	1.272470	-0.021509	187
1122.466270	93.723915	1.119443	-0.021523	189
1124.556260	273.544067	-0.977204	0.021206	191
1126.643612	273.359009	-0.847095	0.020622	193
1128.732986	273.233215	-0.732513	0.019354	195
1130.816287	273.326324	-0.633082	0.017491	197
1132.890747	273.600464	-0.543785	0.015475	199
1134.952092	274.221466	-0.463476	0.013640	201
1137.015913	274.873260	-0.390921	0.012878	203
