time (s)	magX	magY	magZ
451.354257	-54.295731	-27.819988	47.223846
451.357582	-54.120399	-28.170660	47.457626
451.360934	-54.061951	-28.287550	47.223846
451.364253	-54.061951	-29.222675	46.639393
451.367584	-54.412621	-28.755114	47.165401
451.370924	-54.003506	-29.690239	48.334305
451.374248	-54.354179	-29.222675	47.282291
451.377578	-54.237289	-29.398012	48.275860
451.380956	-53.769726	-29.573349	48.100525
451.384251	-54.120399	-29.748684	48.217415
451.387585	-54.178841	-30.216248	48.217415
451.390951	-53.945057	-30.333138	48.100525
451.394252	-54.120399	-30.800701	48.042080
451.397580	-54.120399	-30.976036	48.042080
451.400915	-53.945057	-31.560490	48.158970
451.405107	-54.061951	-31.268263	48.684978
451.408482	-53.828167	-31.034481	49.035652
451.411788	-53.945057	-31.502045	48.451199
451.414705	-54.178841	-31.443600	48.392754
451.418021	-53.945057	-32.086502	48.100525
451.421372	-53.652836	-31.911165	48.509644
451.424247	-53.828167	-31.385153	49.094097
451.427636	-54.295731	-31.969610	48.801868
451.430914	-54.178841	-32.495617	49.035652
451.434276	-53.711277	-32.612507	48.918758
451.437581	-53.945057	-32.495617	49.094097
451.440913	-54.237289	-32.261837	48.509644
451.444247	-53.886616	-32.670956	48.801868
451.447589	-54.178841	-33.196960	48.801868
451.450910	-54.295731	-33.138515	48.801868
451.454242	-54.120399	-32.904736	48.918758
451.457575	-54.354179	-33.080070	48.801868
451.460915	-54.354179	-33.138515	48.451199
451.464238	-54.471069	-33.547634	49.094097
451.467581	-54.354179	-33.313854	48.977203
451.470905	-54.178841	-33.547634	49.035652
451.474242	-54.178841	-33.606079	48.684978
451.478460	-54.354179	-33.430744	48.451199
451.481837	-54.354179	-33.080070	49.152542
451.485165	-54.412621	-33.255405	49.386322
451.488003	-54.821743	-32.904736	48.509644
451.491343	-54.471069	-33.196960	49.795441
451.494657	-54.003506	-32.904736	49.853886
451.497577	-54.471069	-32.846291	49.795441
451.500904	-54.412621	-33.021626	49.736996
451.504238	-54.471069	-33.196960	50.204556
451.507569	-55.289303	-33.255405	49.327877
451.510905	-54.997082	-33.372299	48.860313
451.514238	-54.704849	-32.904736	48.977203
451.517573	-55.230862	-32.904736	49.561657
451.520925	-54.412621	-32.846291	49.561657
451.524236	-54.763298	-33.313854	49.620102
451.527566	-54.587959	-32.437172	48.451199
451.530903	-54.237289	-32.787846	48.860313
451.534231	-54.704849	-32.495617	49.094097
451.537569	-54.821743	-32.554062	49.152542
451.540903	-54.529510	-32.320282	48.918758
451.544239	-54.412621	-32.320282	48.334305
451.547573	-54.471069	-32.378727	49.561657
451.551783	-54.704849	-32.378727	48.334305
451.555082	-54.178841	-32.495617	48.451199
451.558046	-55.055523	-32.028053	48.626534
451.561320	-54.178841	-32.612507	48.392754
451.564666	-55.113972	-32.086502	48.392754
451.567995	-54.763298	-31.969610	48.684978
451.570894	-54.178841	-31.735825	47.983635
451.574227	-54.821743	-31.502045	47.983635
451.577564	-54.821743	-31.385153	48.158970
451.580900	-54.354179	-31.385153	47.632961
451.584228	-54.354179	-31.502045	47.691406
451.587567	-54.997082	-30.859146	47.632961
451.590918	-54.997082	-31.326708	47.340736
451.594232	-54.821743	-30.859146	47.457626
451.597566	-54.704849	-31.151373	47.282291
451.600925	-55.055523	-30.391582	47.691406
451.604226	-54.821743	-30.099356	47.866745
451.607564	-54.704849	-30.040911	48.801868
451.610892	-54.880188	-29.924021	48.334305
451.614228	-54.704849	-30.040911	48.100525
451.617565	-54.763298	-30.040911	47.516071
451.620894	-54.704849	-29.456457	47.925190
451.625086	-54.704849	-28.229105	47.574516
451.628438	-54.997082	-28.755114	47.282291
451.631771	-54.412621	-28.404442	47.574516
451.634670	-54.295731	-27.878433	47.808300
451.638014	-54.412621	-27.878433	47.749855
451.640960	-54.587959	-27.177090	47.574516
451.644273	-54.003506	-26.767973	47.516071
451.647553	-54.587959	-26.592636	47.048508
451.650889	-54.354179	-26.358854	46.931618
451.654222	-54.471069	-26.125072	47.574516
451.657558	-54.587959	-25.248394	47.749855
451.660889	-54.237289	-24.956165	46.873173
451.664221	-54.471069	-24.313267	47.106953
451.667550	-54.295731	-24.371712	47.048508
451.670884	-54.061951	-23.845703	47.340736
451.674223	-54.237289	-23.670368	47.457626
451.677557	-54.120399	-23.085915	47.165401
451.680885	-54.237289	-22.559906	46.756283
451.684219	-54.295731	-22.384571	46.405609
451.687587	-54.529510	-21.975452	47.165401
451.690885	-54.237289	-21.917007	46.464054
451.694224	-54.471069	-21.391001	45.996494
451.698507	-54.237289	-20.222092	45.879601
451.701801	-54.763298	-20.222092	45.879601
451.704661	-54.763298	-19.988310	45.353596
451.707985	-55.172413	-18.877850	44.944477
451.711307	-54.821743	-18.410286	45.002922
451.714645	-55.230862	-17.825832	45.119812
451.717552	-54.763298	-17.241379	45.178257
451.720887	-55.230862	-16.423145	45.704266
451.724213	-54.938633	-15.897136	45.119812
451.727545	-55.464642	-14.786674	44.360023
451.730922	-55.113972	-13.968439	44.535358
451.734211	-55.347752	-13.442431	44.944477
451.737550	-55.347752	-11.981297	44.476913
451.740879	-54.997082	-11.455289	45.587376
451.744210	-54.704849	-10.987726	45.178257
451.747551	-55.230862	-10.520164	45.002922
451.750886	-55.639977	-9.643483	44.418468
451.754213	-55.172413	-8.123904	45.470486
451.757544	-55.172413	-6.428989	45.587376
451.760885	-55.347752	-5.727644	45.002922
451.764212	-55.406197	-4.909410	45.119812
451.768431	-55.230862	-2.630041	45.879601
451.771729	-55.406197	-1.285798	45.353596
451.775096	-55.815315	1.110462	44.944477
451.778386	-55.230862	2.162478	45.119812
451.781325	-54.997082	3.389831	45.236702
451.784638	-55.347752	5.201637	44.827587
451.787540	-55.347752	5.961426	45.295151
451.790880	-55.698425	8.416131	45.412041
451.794207	-55.639977	9.760374	44.886032
451.797545	-56.049095	11.221508	45.236702
451.800881	-56.399769	13.150205	45.528931
451.804211	-55.698425	15.195791	45.879601
451.807542	-56.750443	16.715372	45.704266
451.810908	-56.808884	18.877850	45.762711
451.814208	-56.867332	21.098774	46.054939
451.817573	-56.808884	22.384571	46.990063
451.820874	-57.042664	24.663939	47.399181
451.824219	-57.218002	26.884863	48.042080
451.827543	-57.451786	29.339567	47.866745
451.830874	-57.568676	31.385153	48.217415
451.834204	-57.802456	33.489189	47.516071
451.837544	-57.744007	35.768555	49.152542
451.841717	-58.620689	41.788429	50.029224
451.845082	-58.445351	43.717125	50.730568
451.848421	-58.796024	46.990063	50.905903
451.851343	-59.380478	50.146114	51.782585
451.854646	-59.438927	53.126823	52.308590
451.858007	-60.140270	56.633549	53.769726
451.860916	-60.374050	60.374050	54.763298
451.864205	-60.549385	63.939220	55.698425
451.867556	-61.367619	68.381065	57.276447
451.870870	-61.133839	72.530678	58.796024
451.874205	-61.893631	76.797195	59.380478
451.877536	-62.068962	81.355927	60.257160
451.880865	-62.419636	85.914673	61.718292
451.884200	-62.887199	90.239624	63.880772
451.887535	-63.354759	95.149033	65.634132
451.890867	-63.939220	100.467560	66.978378
451.894199	-64.582115	106.195213	69.082413
451.897533	-64.699005	112.273529	70.835770
451.900861	-65.867912	117.592049	72.881355
451.904218	-66.043251	124.547050	75.978958
451.907530	-66.803040	130.566925	78.725891
451.910867	-67.445938	137.463470	82.466393
451.915143	-69.257744	151.841034	89.888954
451.918465	-69.374634	159.555817	94.155464
451.921709	-70.309761	167.329056	99.123314
451.924620	-72.238457	175.569839	104.558739
451.927949	-72.939804	183.810638	108.942139
451.931287	-73.816483	192.869659	114.786674
451.934199	-74.926941	200.876694	121.215668
451.937528	-76.154297	210.344833	127.995323
451.940861	-77.615425	219.286972	135.300995
451.944193	-78.725891	228.755112	143.015778
451.947539	-81.414375	238.340164	151.315018
451.950863	-82.700172	247.165390	159.789597
451.954196	-83.869080	257.218018	170.017532
451.957524	-85.564003	266.277039	180.479248
451.960862	-87.434250	275.862061	190.707184
451.964193	-89.070717	285.447083	202.396255
451.967529	-91.291641	294.739929	213.851547
451.970894	-92.986557	304.324951	226.417297
451.974202	-95.441261	314.728241	238.749268
451.977555	-97.428406	324.956146	252.717712
451.980858	-100.233780	335.885468	267.270599
451.984188	-102.513145	345.938049	284.395111
451.988375	-108.357681	367.270599	320.105194
451.991734	-110.753944	377.849213	339.158386
451.995060	-113.734665	388.369385	361.075409
451.997953	-116.890701	397.779083	382.992401
452.001312	-120.689651	407.539459	405.902954
452.004640	-123.202805	416.364716	430.157806
452.007524	-126.358856	424.605499	455.873779
452.010855	-129.164230	431.618927	483.167755
452.014191	-132.144943	437.521942	512.039734
452.017517	-134.774979	441.846893	542.022217
452.020887	-138.223267	445.353607	572.296875
452.024188	-141.262421	447.808319	603.915833
452.027522	-143.541794	448.509644	635.710083
452.030855	-146.464066	446.464050	669.725342
452.034210	-149.094086	442.197571	703.565186
452.037521	-151.899475	437.112793	738.340149
452.040854	-153.828171	430.450012	771.770935
452.044191	-156.633545	419.637634	807.773193
452.047522	-158.328461	407.714783	844.360046
452.050848	-160.081833	392.869659	880.479248
452.054188	-161.776733	376.563416	915.955566
