time (s)	magX	magY	magZ
1871.355574	-2.222092	7.212742	-14.271191
1871.358916	-2.222092	6.920513	-14.680309
1871.362236	-1.520748	6.978958	-13.803631
1871.365570	-1.345409	7.154297	-14.446529
1871.369781	-1.812969	7.212742	-14.154301
1871.373109	-1.988308	7.095848	-14.738754
1871.376497	-1.170074	7.621857	-14.504974
1871.379351	-1.579189	7.212742	-15.264763
1871.382757	-1.637638	7.504967	-14.621864
1871.385999	-1.696079	7.621857	-14.680309
1871.388926	-1.111626	8.147865	-14.738754
1871.392242	-1.403858	7.388077	-14.504974
1871.395566	-1.170074	7.680302	-14.212746
1871.398896	-1.812969	7.680302	-14.738754
1871.402241	-1.462299	7.914085	-14.680309
1871.405563	-1.345409	8.030975	-14.212746
1871.408898	-0.585621	8.498539	-14.797199
1871.412233	-1.403858	8.556984	-14.738754
1871.415563	-1.871418	8.556984	-14.621864
1871.418896	-1.871418	8.966099	-14.855644
1871.422229	-1.696079	8.849209	-14.212746
1871.425568	-1.345409	8.673874	-14.563419
1871.428894	-1.170074	8.732319	-14.563419
1871.432244	-2.046753	9.258327	-14.154301
1871.435566	-1.345409	9.784336	-14.797199
1871.439814	-1.637638	9.959671	-14.797199
1871.443106	-1.929863	9.959671	-15.556988
1871.446420	-1.520748	9.959671	-14.972534
1871.449321	-1.462299	10.193451	-14.680309
1871.452656	-1.754528	10.719460	-14.446529
1871.455984	-1.345409	11.479252	-14.855644
1871.458897	-1.286964	10.953241	-15.206318
1871.462225	-1.286964	11.128580	-15.206318
1871.465562	-1.579189	11.713034	-14.738754
1871.468919	-0.936295	11.713034	-15.673882
1871.472222	-1.170074	12.239042	-14.738754
1871.475558	-1.345409	12.531269	-14.855644
1871.478891	-1.637638	12.998831	-14.797199
1871.482232	-1.286964	12.998831	-15.381653
1871.485560	-1.170074	14.050848	-14.504974
1871.488934	-1.111626	13.349503	-15.323208
1871.492239	-1.345409	14.226183	-15.030983
1871.495559	-0.994736	14.459965	-15.206318
1871.498890	-0.176502	14.635302	-15.089428
1871.502225	-0.936295	14.927528	-15.323208
1871.505557	-0.527172	15.687317	-14.855644
1871.508896	-0.760956	16.622442	-15.147873
1871.513117	-0.293392	16.856224	-15.323208
1871.516402	-0.059612	16.856224	-15.381653
1871.519775	-0.527172	18.434250	-14.563419
1871.522652	-0.585621	18.726475	-15.498543
1871.525996	-0.468731	19.077148	-15.264763
1871.529328	-0.176502	19.836937	-16.316780
1871.532224	0.174171	20.012274	-15.556988
1871.535578	-0.001167	20.888952	-16.024551
1871.538884	0.115723	21.999414	-15.732327
1871.542222	0.407951	21.999414	-15.556988
1871.545553	0.174171	22.642315	-15.440098
1871.548887	0.700176	23.109877	-15.323208
1871.552225	0.466393	24.512566	-15.323208
1871.555590	0.115723	25.389246	-15.147873
1871.558889	0.232613	25.506136	-15.966106
1871.562222	0.524841	26.616598	-15.556988
1871.565554	0.115723	27.142607	-16.199886
1871.568882	0.232613	28.136177	-16.082996
1871.572218	0.758625	28.428404	-15.790771
1871.575548	0.407951	29.772648	-15.673882
1871.578886	0.466393	30.649326	-15.732327
1871.582213	0.583286	31.584454	-15.907661
1871.586424	0.291061	33.863823	-15.907661
1871.589850	0.758625	35.617184	-15.673882
1871.593155	1.576859	36.727646	-15.440098
1871.595977	1.401520	37.604324	-15.732327
1871.599313	1.401520	39.299240	-15.206318
1871.602633	1.985973	40.468147	-14.738754
1871.605569	1.810638	41.578609	-14.563419
1871.608880	2.278202	43.799530	-14.738754
1871.612208	2.219761	45.611340	-15.147873
1871.615543	2.336651	47.598480	-14.621864
1871.618875	2.862656	49.176506	-14.621864
1871.622214	2.921104	51.338982	-13.978962
1871.625546	3.271778	53.092342	-14.154301
1871.628881	3.271778	55.371712	-13.160728
1871.632214	3.505558	57.358852	-12.985394
1871.635544	4.148453	58.819988	-12.751614
1871.638880	4.849796	61.274693	-12.050270
1871.642233	4.849796	63.729401	-10.939804
1871.645541	4.908245	66.827003	-11.348927
1871.648897	5.083580	68.814148	-10.355350
1871.652209	5.434250	71.444183	-9.654007
1871.656807	6.603157	78.282288	-7.783756
1871.659722	7.187614	81.438339	-7.023964
1871.663066	7.596729	84.243713	-5.855057
1871.666433	7.538284	87.633545	-5.036823
1871.669295	8.122738	91.257156	-3.634136
1871.672656	8.473412	95.757446	-2.173004
1871.675539	8.414967	99.264175	-0.770317
1871.678871	8.999420	103.121567	1.041489
1871.682204	9.408535	108.089417	1.859726
1871.685576	10.051434	113.115723	4.139099
1871.688869	9.817654	117.849792	5.249557
1871.692211	10.518997	122.642311	7.178253
1871.695539	11.687904	128.486847	9.574516
1871.698874	11.571014	133.513153	12.204552
1871.702203	12.272358	139.357681	14.659256
1871.705540	12.330803	145.845123	17.873756
1871.708868	13.324375	151.631210	20.796021
1871.712200	13.967274	159.345993	24.594971
1871.715535	14.084164	166.593216	28.744591
1871.718873	15.486851	174.424896	33.653999
1871.722198	15.545296	182.607239	38.446526
1871.725533	17.473995	190.555817	43.414368
1871.729768	19.285801	209.141449	56.506134
1871.733126	20.045589	217.908234	63.285797
1871.736478	21.974285	227.960846	71.818825
1871.739312	23.201637	238.305679	80.819389
1871.742626	24.195210	248.533600	90.229103
1871.745950	26.123907	258.819977	101.801277
1871.748871	27.585041	269.749268	113.373466
1871.752203	29.630629	280.620117	126.231438
1871.755529	31.033316	290.731140	139.673889
1871.758865	33.897141	302.244873	155.103455
1871.762199	35.650497	312.881958	170.766815
1871.765533	38.163651	323.752777	188.300385
1871.768868	40.969028	335.149628	206.886047
1871.772229	43.423733	346.020447	226.465240
1871.775529	46.287552	357.183533	248.674469
1871.778873	49.268269	366.593201	272.344849
1871.782197	51.839863	376.704254	298.002350
1871.785532	55.171249	385.880188	323.776733
1871.788866	58.794861	393.594971	352.531860
1871.792195	61.834019	401.075989	383.040344
1871.795524	64.756287	406.277618	414.483948
1871.798857	67.327881	409.550537	448.440674
1871.803105	73.639984	411.128601	518.750427
1871.806369	76.620689	407.621857	556.856812
1871.809711	78.783173	401.660431	595.430786
1871.812622	81.179428	392.075378	634.706055
1871.815974	82.932793	380.561646	673.747498
1871.819282	83.926361	364.606079	713.373474
1871.822196	85.562836	345.845123	754.226746
1871.825526	86.205734	323.168335	793.209778
1871.828854	87.199303	296.517242	831.725281
1871.832183	87.023964	267.236115	867.786072
1871.835520	86.848633	235.383408	902.619507
1871.838854	86.264175	198.738159	934.472229
1871.842200	84.919930	160.222672	963.694946
1871.845520	83.575691	119.252480	988.475708
1871.848849	81.997665	76.061371	1008.230225
1871.852194	80.302750	31.175335	1025.004028
1871.855523	77.497375	-12.834015	1035.641113
1871.858885	74.925781	-56.843369	1040.258423
1871.862188	72.646408	-101.144943	1040.842773
1871.865523	69.139687	-143.926941	1034.822876
1871.868850	66.158974	-185.014038	1023.542969
1871.872187	62.886036	-222.126831	1006.009399
1871.876389	55.697254	-291.852142	957.558105
1871.879729	52.248981	-321.542389	926.932800
1871.883127	48.683815	-346.790771	891.164246
1871.885965	45.469318	-369.409119	853.759277
1871.889304	42.430161	-388.637604	813.490356
1871.892606	39.449448	-403.599670	770.942200
1871.895521	36.585625	-415.347168	728.978333
1871.898854	33.897141	-424.406189	684.559937
1871.902220	30.974871	-428.789581	642.537720
1871.905516	27.701931	-431.828766	599.171265
1871.908864	25.305674	-432.530090	558.025696
1871.912187	22.967857	-429.783173	517.698425
1871.915516	20.922272	-426.276428	478.949158
1871.918845	18.701347	-420.665680	442.771484
1871.922179	16.655762	-412.834015	405.892487
1871.925514	14.317944	-405.002319	372.520172
1871.928849	12.330803	-396.177094	340.492126
1871.932183	10.460552	-384.897125	312.029236
1871.935513	9.233200	-373.909393	284.793701
1871.938847	7.538284	-362.395691	259.545288
1871.942173	5.960262	-349.420807	236.167145
1871.945531	5.083580	-336.971954	199.580383
1871.949765	2.687325	-311.372864	176.903564
1871.953043	1.576859	-298.865570	160.129730
1871.956363	0.875515	-287.468719	145.810638
1871.959271	-0.410282	-274.727631	131.199280
1871.962599	-0.936295	-263.447693	119.276436
1871.965942	-1.812969	-252.752197	106.886024
1871.968840	-1.579189	-242.173584	95.956749
1871.972174	-1.988308	-232.880768	86.605492
1871.975515	-2.397423	-222.652832	77.721794
1871.978837	-3.741669	-213.067795	69.305656
1871.982171	-3.332550	-203.716537	62.175339
1871.985513	-3.390999	-196.060211	55.571007
1871.988852	-3.449440	-187.468719	48.557571
1871.992172	-3.624779	-179.403290	42.128578
1871.995509	-3.449440	-171.045593	36.985390
1871.998841	-3.507889	-164.090591	32.543533
1872.002177	-3.858562	-157.135590	28.569252
1872.005512	-3.741669	-149.537704	23.016945
1872.008843	-3.683220	-143.284042	20.036232
1872.012175	-3.566330	-137.673279	16.763290
1872.015509	-3.858562	-131.478088	12.555229
1872.018844	-2.981876	-125.691986	9.866737
1872.023012	-2.981876	-114.353607	4.957329
1872.026387	-3.215660	-109.911743	2.268845
1872.029710	-2.338982	-105.236115	0.690819
1872.032664	-2.222092	-100.852722	-0.711868
1872.035949	-1.754528	-96.878433	-2.406784
1872.039285	-2.280533	-92.553482	-4.277039
1872.042170	-1.286964	-89.280533	-5.562836
1872.045498	-1.403858	-85.130920	-5.855057
1872.048832	-1.754528	-82.208649	-6.907074
1872.052170	-1.520748	-79.286385	-7.725307
1872.055505	-1.228519	-75.604324	-8.134430
1872.058840	-1.520748	-72.039154	-10.180019
1872.062165	-1.754528	-69.876686	-10.238461
1872.065501	-1.988308	-67.129745	-10.296909
1872.068834	-2.222092	-64.616600	-11.699596
1872.072162	-1.812969	-62.161888	-11.758041
1872.075535	-1.579189	-59.824074	-11.874931
1872.078830	-2.105202	-57.252480	-12.342491
