time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1870.805965	91.077263	2.544003	0.100000	233
1872.898043	80.208305	2.213364	0.100000	235
1874.991387	266.774323	2.972773	-0.100000	237
1877.083873	268.257202	2.925242	-0.100000	239
1879.176265	246.171753	2.826354	-0.100000	241
1881.269130	268.492981	2.812304	-0.100000	243
1883.360817	268.533051	2.752206	-0.100000	245
1885.450670	268.318756	2.709268	-0.100000	247
1887.540382	268.104828	2.660154	-0.100000	249
1889.628386	267.563843	2.609406	-0.100000	251
1891.716298	266.974487	2.562686	-0.100000	253
1893.805882	266.802582	2.511281	-0.100000	255
1895.897034	267.067993	2.448362	-0.100000	1
1897.988254	267.029449	2.383880	-0.100000	3
1900.080322	267.062561	2.325688	-0.100000	5
1902.171823	267.245667	2.268989	-0.100000	7
1904.261614	267.351227	2.214203	-0.100000	9
1906.350975	267.380768	2.164405	-0.100000	11
1908.439937	267.441833	2.111376	-0.100000	13
1910.528825	267.381836	2.057809	-0.100000	15
1912.617575	267.344269	2.007585	-0.100000	17
1914.706359	267.257721	1.956984	-0.100000	19
1916.795479	267.220856	1.905461	-0.100000	21
1918.884592	267.201691	1.853837	-0.100000	23
1920.973124	267.088776	1.801678	-0.100000	25
1923.061297	266.882111	1.751482	-0.100000	27
1925.148278	266.427795	1.707078	-0.100000	29
1927.235358	265.810425	1.661472	-0.100000	31
1929.319725	265.029663	1.616141	-0.100000	33
1931.404777	279.963440	1.516592	-0.100000	35
1933.490807	263.526794	1.518707	-0.100000	37
1935.580095	263.333588	1.466358	-0.100000	39
1937.669033	263.763367	1.411926	-0.100000	41
1939.759290	264.441071	1.362885	-0.100000	43
1941.849940	265.108612	1.316057	-0.100000	45
1943.940764	265.517090	1.272402	-0.100000	47
1946.029671	265.562836	1.230866	-0.100000	49
1948.118626	265.521301	1.189069	-0.100000	51
1950.206694	76.518616	1.246633	0.100000	53
1952.293474	78.701126	1.189832	0.100000	55
1954.382280	80.732780	1.092227	0.100000	57
1956.467951	81.659538	1.112389	0.100000	59
1958.555283	82.245384	1.055804	0.100000	61
1960.639357	82.006744	0.991134	0.100000	63
1962.724182	84.126320	-0.918831	0.100000	65
1964.807112	83.758347	-0.884471	0.100000	67
1966.889419	83.471504	-0.850351	0.100000	69
1968.974215	101.527977	-0.865645	0.100000	71
1971.058910	83.239365	-0.782516	0.100000	73
1973.147459	83.497215	-0.746709	0.100000	75
1975.238398	81.237648	-0.645123	0.100000	77
1977.328890	81.265930	-0.651442	0.100000	79
1979.420592	81.204071	-0.638044	0.100000	81
1981.511662	76.892235	-0.736297	0.100000	83
