time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4628.422616	56.479549	1.521342	-0.100000	125
4630.509050	256.288849	1.871316	0.100000	127
4632.591123	262.468475	1.722491	0.100000	129
4634.676776	259.257111	1.537371	0.100000	131
4636.763945	265.519043	1.709276	0.100000	133
4638.846938	260.199524	1.678167	0.100000	135
4640.931810	262.669891	1.524426	0.100000	137
4643.013788	261.774719	1.518723	0.100000	139
4645.095351	262.811737	1.515597	0.100000	141
4647.176030	261.501556	1.508649	0.100000	143
4649.263068	262.601959	1.495636	0.100000	145
4651.352090	260.848663	1.604534	0.100000	147
4653.441327	263.122955	1.475337	0.100000	149
4655.522819	263.226898	1.474818	0.100000	151
4657.603238	260.868835	1.460238	0.100000	153
4659.683712	261.411682	1.451270	0.100000	155
4661.771691	262.333435	1.438022	0.100000	157
4663.861025	266.007782	1.508949	0.100000	159
4665.948754	259.314087	1.405596	0.100000	161
4668.031837	261.046326	1.393575	0.100000	163
4670.113984	261.505402	1.387464	0.100000	165
4672.194968	261.272552	1.386446	0.100000	167
4674.277523	261.990845	1.377291	0.100000	169
4676.360713	260.766907	1.369551	0.100000	171
4678.445112	260.556366	1.353243	0.100000	173
4680.528178	261.583405	1.345853	0.100000	175
4682.613781	261.292084	1.325311	0.100000	177
