time (s)	det(V)
4628.301845	-0.770985	
4628.303480	-0.812014	
4628.305070	-0.813802	
4628.306750	-0.856555	
4628.308320	-0.865248	
4628.309985	-0.909277	
4628.311566	-0.910204	
4628.313244	-0.961924	
4628.314815	-0.964417	
4628.316548	-0.997196	
4628.318093	-1.008950	
4628.319794	-1.058507	
4628.321329	-1.069862	
4628.323053	-1.092675	
4628.324556	-1.118239	
4628.326301	-1.137373	
4628.327786	-1.179288	
4628.329556	-1.205633	
4628.331042	-1.223833	
4628.332834	-1.246323	
4628.334309	-1.270916	
4628.336096	-1.310820	
4628.337575	-1.315078	
4628.339320	-1.346810	
4628.340821	-1.367906	
4628.342554	-1.376619	
4628.344080	-1.386871	
4628.345783	-1.403303	
4628.347319	-1.424278	
4628.349018	-1.414260	
4628.350591	-1.455510	
4628.352083	-1.445217	
4628.353749	-1.470692	
4628.355244	-1.451215	
4628.356863	-1.457592	
4628.358386	-1.459167	
4628.360015	-1.455586	
4628.361493	-1.438587	
4628.363221	-1.448283	
4628.364694	-1.419356	
4628.366408	-1.407403	
4628.367896	-1.393312	
4628.369595	-1.364917	
4628.371075	-1.349291	
4628.372867	-1.321749	
4628.374363	-1.285019	
4628.376145	-1.240450	
4628.377628	-1.221066	
4628.379417	-1.174998	
4628.380897	-1.148358	
4628.382626	-1.091740	
4628.384135	-1.070370	
4628.385873	-1.017941	
4628.387394	-0.981094	
4628.389133	-0.927751	
4628.390657	-0.906357	
4628.392375	-0.828478	
4628.393912	-0.807804	
4628.395613	-0.737864	
4628.397176	-0.697605	
4628.398862	-0.645463	
4628.400436	-0.614952	
4628.402098	-0.552844	
4628.403698	-0.504520	
4628.405361	-0.460506	
4628.406946	-0.417512	
4628.408581	-0.374393	
4628.410191	-0.354195	
4628.411801	-0.286116	
4628.413477	-0.263824	
4628.415055	-0.194794	
4628.416714	-0.154773	
4628.418313	-0.094453	
4628.419973	-0.054428	
4628.421547	-0.003772	
4628.423215	0.014275	
4628.424704	0.071909	
4628.426365	0.097549	
4628.427851	0.133075	
4628.429500	0.180532	
4628.430981	0.213061	
4628.432586	0.263959	
4628.434092	0.287432	
4628.435733	0.339280	
4628.437271	0.386347	
4628.438886	0.427017	
4628.440462	0.438498	
