time (s)	magX	magY	magZ
4628.303182	100.641739	325.506134	307.295135
4628.306520	103.037994	327.843964	319.334900
4628.309881	105.668030	329.597290	331.666870
4628.313182	107.772064	331.526001	344.992401
4628.316523	109.876099	332.461151	358.025696
4628.319846	111.980133	333.513123	372.461700
4628.323181	113.967270	333.571594	386.371704
4628.326512	116.480423	333.337799	401.567505
4628.329854	118.876678	332.928711	418.516632
4628.333181	120.630043	331.292236	433.653992
4628.336506	123.201645	329.012878	450.369385
4628.339849	125.597900	326.675049	466.383423
4628.343179	126.883698	324.161896	484.033875
4628.346513	128.286392	320.129150	501.509033
4628.350778	131.676208	309.609009	536.985413
4628.354145	133.897141	302.887787	555.746399
4628.357442	135.241379	295.289917	573.864441
4628.360286	135.942734	287.049103	593.268250
4628.363606	137.637634	278.399170	611.678589
4628.366935	138.222092	267.879028	631.023987
4628.369841	139.157227	256.832825	648.265320
4628.373179	139.858566	244.091766	665.740479
4628.376511	140.443024	230.532440	684.209290
4628.379838	140.267685	215.570419	700.340149
4628.383176	140.735245	201.251312	717.523132
4628.386507	140.267685	184.652832	733.011108
4628.389838	139.917007	168.346588	747.505554
4628.393170	139.157227	150.286972	762.116882
4628.396520	137.988312	132.402679	774.215088
4628.399835	136.994736	114.109291	787.014648
4628.403178	135.533600	94.822327	797.184143
4628.406506	134.481598	76.295151	806.535400
4628.409844	133.195801	57.241962	814.308594
4628.413239	131.033325	37.312096	821.614258
4628.416506	129.572189	17.966686	828.277100
4628.419840	127.175919	-1.028053	831.491516
4628.424017	122.850967	-38.900650	837.160767
4628.427359	120.513153	-57.720047	839.089478
4628.430699	118.058449	-76.247231	838.212769
4628.433594	114.551727	-94.131516	835.524231
4628.436929	111.804794	-111.840439	833.128052
4628.440315	108.473404	-129.023376	828.452332
4628.443165	105.317360	-145.212738	823.484497
4628.446500	102.395096	-161.986572	817.347778
4628.449850	98.771484	-177.357681	809.282288
4628.453174	95.030975	-192.787262	800.924622
4628.456501	91.407364	-206.814148	790.579773
4628.459837	87.783752	-220.198120	781.462341
4628.463162	84.277031	-234.634155	769.890076
4628.466502	79.952080	-247.550568	756.681519
4628.469864	76.328461	-259.707184	743.648193
4628.473169	71.945061	-270.987122	729.445923
4628.476499	68.263008	-281.799530	714.074829
4628.479835	64.113388	-292.027466	698.002319
4628.483177	60.255993	-301.320282	681.988281
4628.486502	56.749271	-309.911743	665.506714
4628.489836	52.132088	-318.678558	647.388672
4628.493160	48.566921	-325.282898	629.855042
4628.497370	41.319698	-336.855042	591.807129
4628.500788	37.462303	-341.939819	572.578613
4628.504094	34.247810	-345.504974	553.408508
