time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4191.290108	81.324806	1.812881	-0.049214	251
4193.379023	80.663948	1.793190	-0.049230	253
4195.468525	80.281715	1.788015	-0.047780	255
4197.551656	80.812790	1.772151	-0.047594	1
4199.635042	80.838310	1.745729	-0.048254	3
4201.717182	80.627083	1.714891	-0.049593	5
4203.802867	80.439240	1.692741	-0.049677	7
4205.887756	80.269852	1.669532	-0.050302	9
4207.975065	80.191917	1.651147	-0.050276	11
4210.059692	80.042450	1.627626	-0.051333	13
4212.145662	79.778183	1.607485	-0.051247	15
4214.231315	79.445267	1.587455	-0.052041	17
4216.317048	79.342461	1.560483	-0.052242	19
4218.405217	79.771736	1.536612	-0.051940	21
4220.494013	80.698357	1.520532	-0.051063	23
4222.582934	81.232780	1.506145	-0.052157	25
4224.671859	81.353661	1.487470	-0.052395	27
4226.753772	80.747017	1.474589	-0.054733	29
4228.834487	79.606224	1.454595	-0.055343	31
4230.918687	78.923233	1.428033	-0.054604	33
4233.006642	79.511635	1.399661	-0.053533	35
4235.096844	80.704987	1.385334	-0.053672	37
4237.185029	81.093681	1.368862	-0.054577	39
4239.271575	80.872665	1.351083	-0.055343	41
4241.355530	80.529846	1.332808	-0.056063	43
4243.437869	80.158783	1.312007	-0.055946	45
4245.521657	80.396507	1.289958	-0.100000	47
4247.606065	80.337219	1.271100	-0.100000	49
4249.691264	79.759109	1.252636	-0.056639	51
4251.776327	79.807098	1.235891	-0.056839	53
4253.864878	79.791595	1.213394	-0.057514	55
4255.952295	79.769867	1.189090	-0.100000	57
4258.039880	79.337189	1.179324	-0.058105	59
4260.126799	79.274895	1.167479	-0.057825	61
4262.209721	78.982903	1.146202	-0.100000	63
4264.290792	79.408417	1.134571	-0.057188	65
4266.371365	89.201836	1.185306	-0.100000	67
4268.452873	79.354324	1.090443	-0.057474	69
4270.539484	260.444611	-1.058208	0.100000	71
4272.630697	41.070457	1.030154	-0.100000	73
4274.720846	78.931023	1.033797	-0.058764	75
4276.808829	78.832924	1.025155	-0.058136	77
4278.894797	79.827477	1.033310	-0.100000	79
4280.978676	269.308075	-0.964241	0.100000	81
4283.060897	259.120117	-0.976841	0.057776	83
4285.141707	259.101471	-0.951003	0.100000	85
4287.225356	259.145447	-0.936674	0.100000	87
4289.312326	258.720367	-0.922368	0.058047	89
4291.398237	258.717438	-0.906954	0.058090	91
4293.485979	258.890045	-0.892814	0.057989	93
4295.573551	259.502563	-0.828283	0.100000	95
4297.662196	260.047363	-0.768313	0.100000	97
4299.748656	258.674774	-0.783365	0.100000	99
4301.833484	259.065094	-0.822425	0.100000	101
4303.912716	259.120148	-0.807197	0.100000	103
4305.992869	259.067841	-0.809099	0.100000	105
4308.072798	257.128021	-0.797665	0.060317	107
4310.154982	256.677399	-0.780693	0.059955	109
4312.244679	256.900024	-0.763150	0.058949	111
4314.333002	257.620117	-0.747220	0.058214	113
4316.424531	258.231934	-0.737586	0.057489	115
4318.514675	258.469421	-0.727232	0.057228	117
4320.601696	258.427124	-0.716393	0.057089	119
4322.691056	258.286652	-0.703643	0.056869	121
4324.773867	258.036591	-0.689308	0.056753	123
4326.859520	257.698669	-0.674684	0.056522	125
4328.947539	257.491791	-0.663396	0.056174	127
4331.031712	257.453186	-0.651092	0.056095	129
4333.118890	257.325623	-0.639179	0.055710	131
4335.205514	257.249481	-0.628198	0.055187	133
4337.289560	257.210205	-0.617794	0.054652	135
4339.369175	257.051117	-0.607440	0.054378	137
4341.450660	256.849457	-0.593661	0.054249	139
4343.526791	256.566345	-0.578551	0.053893	141
4345.608139	256.223877	-0.562029	0.053576	143
4347.690271	256.171783	-0.549046	0.053165	145
4349.779870	256.291260	-0.538061	0.052529	147
4351.871747	256.210205	-0.526750	0.052367	149
4353.965628	256.003937	-0.517861	0.052169	151
4356.063052	255.975952	-0.511866	0.051531	153
4358.154502	256.005646	-0.507439	0.050628	155
4360.241073	255.962463	-0.499066	0.049993	157
4362.328715	255.985748	-0.491119	0.049628	159
4364.413054	255.972382	-0.481357	0.049224	161
