time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1789.178803	28.634584	2.534379	0.059536	33
1791.269088	28.394644	2.450802	0.070382	35
1793.362144	29.754662	2.390881	0.069922	37
1795.459735	27.961136	2.309827	0.060991	39
1797.551595	28.858521	2.320489	0.085053	41
1799.647658	26.986387	2.208940	0.059218	43
1801.736080	29.329353	2.127749	0.045194	45
1803.826338	30.010422	2.090447	0.053343	47
1805.917348	30.178587	2.045011	0.062290	49
1808.010364	30.527941	2.003464	0.074837	51
1810.104171	30.135630	1.976923	0.093428	53
1812.202493	27.224422	1.901072	0.083129	55
1814.288577	30.687229	1.802135	0.064059	57
1816.386242	27.596991	1.787320	0.080174	59
1818.472379	29.929195	1.728860	0.076714	61
1820.562838	29.736036	1.661326	0.076024	63
1822.659517	29.585203	1.595213	0.081351	65
1824.755325	30.661928	1.565769	0.078112	67
1826.837743	28.009951	1.494576	0.081772	69
1828.940177	31.217566	1.461973	0.075636	71
1831.022844	28.851820	1.365445	0.098156	73
1833.114699	28.937689	1.371408	0.066853	75
1835.215456	31.403259	1.283571	0.089172	77
1837.293577	28.128336	1.240995	0.083807	79
1839.398675	31.181412	1.198909	0.082560	81
1841.477613	29.081154	1.157341	0.079874	83
1843.570446	29.667576	1.093829	0.083686	85
1845.670726	29.690584	1.059533	0.080635	87
1847.762138	29.428671	1.022400	0.079967	89
1849.849169	30.062805	0.990233	0.082021	91
1851.933748	31.864443	0.939317	0.082608	93
1854.036692	29.300011	0.885642	0.074279	95
1856.128279	29.388971	0.885521	0.088441	97
1858.210725	31.511127	0.813487	0.072634	99
1860.315747	28.197456	0.803992	0.083532	101
1862.387142	32.790882	0.755558	0.077853	103
1864.503358	28.385199	0.718763	0.072786	105
1866.585969	30.296293	0.708046	0.079184	107
1868.664140	32.276253	0.660667	0.074276	109
1870.759195	31.590164	0.625387	0.071997	111
1872.856932	31.405138	0.599323	0.071193	113
1874.954506	31.335350	0.576980	0.068671	115
1877.036417	30.723665	0.546194	0.065225	117
1879.127941	30.535185	0.512754	0.065066	119
1881.251313	32.391953	0.495097	0.064656	121
1883.331730	31.744499	0.489366	0.056230	123
1885.404555	30.007614	0.444269	0.058638	125
1887.538567	32.991264	0.421863	0.060404	127
1889.613831	32.877220	0.422980	0.053251	129
1891.692867	31.673212	0.389470	0.052977	131
1893.778454	32.838703	0.356956	0.054667	133
1895.894076	33.830788	0.340024	0.053088	135
1898.006936	124.855385	0.026662	0.100000	137
