crossing time (s)	slope (V/s)	crossing number
1789.174116	-64.257219	2849
1790.240981	-58.957976	2850
1791.261410	-57.233614	2851
1792.353438	-55.408745	2852
1793.375292	-55.290811	2853
1794.427309	-55.007817	2854
1795.450724	-52.737576	2855
1796.504404	-51.652572	2856
1797.531249	-52.717486	2857
1798.608307	-50.822691	2858
1799.627244	-49.539528	2859
1800.733442	-47.087758	2860
1801.716622	-45.539660	2861
1802.763471	-44.629204	2862
1803.822649	-44.117715	2863
1804.884946	-43.177262	2864
1805.943574	-42.750144	2865
1806.972651	-41.351265	2866
1807.997901	-40.492485	2867
1809.052880	-39.493317	2868
1810.102879	-38.731666	2869
1811.153548	-36.702516	2870
1812.196760	-36.373790	2871
1813.255392	-34.582233	2872
1814.289529	-33.978078	2873
1815.325723	-33.622718	2874
1816.389088	-31.061382	2875
1817.437079	-30.371425	2876
1818.476978	-29.352463	2877
1819.529377	-28.669454	2878
1820.572398	-27.810673	2879
1821.622815	-27.244173	2880
1822.636127	-25.168664	2881
1823.691736	-24.320686	2882
1824.768884	-24.971700	2883
1825.799074	-22.566974	2884
1826.826962	-23.203748	2885
1827.888878	-22.635700	2886
1828.928079	-21.451055	2887
1830.002363	-19.445165	2888
1831.022680	-18.752330	2889
1832.073414	-19.741156	2890
1833.120774	-18.962856	2891
1834.162637	-17.031678	2892
1835.208017	-16.598333	2893
1836.254093	-15.090536	2894
1837.306029	-16.270009	2895
1838.348179	-15.633005	2896
1839.409213	-14.430872	2897
1840.446667	-13.636604	2898
1841.480252	-14.122568	2899
1842.527539	-12.882685	2900
1843.589635	-12.262553	2901
1844.621466	-11.869619	2902
1845.664198	-12.090074	2903
1846.717833	-11.258456	2904
1847.765590	-10.109853	2905
1848.805391	-10.064018	2906
1849.846613	-9.451038	2907
1850.921857	-9.030377	2908
1851.925874	-9.010587	2909
1852.986590	-8.515649	2910
1854.026965	-6.485035	2911
1855.079681	-7.605248	2912
1856.117185	-7.583966	2913
1857.195354	-5.929680	2914
1858.211567	-7.095146	2915
1859.282056	-7.149005	2916
1860.321485	-6.864468	2917
1861.353852	-5.612382	2918
1862.407877	-5.348835	2919
1863.449585	-5.584002	2920
1864.491858	-4.298878	2921
1865.539861	-4.853255	2922
1866.573389	-4.015255	2923
1867.653232	-4.038031	2924
1868.661025	-5.082370	2925
1869.755499	-4.372723	2926
1870.769678	-4.883387	2927
1871.827039	-3.827616	2928
1872.854448	-3.657111	2929
1873.896887	-3.109287	2930
1874.930153	-2.758312	2931
1876.017805	-3.148601	2932
1877.025019	-2.835107	2933
1878.120689	-3.687692	2934
1879.134112	-2.657842	2935
1880.186588	-2.711002	2936
1881.241833	-1.602297	2937
1882.257676	-2.795455	2938
1883.320105	-2.233776	2939
1884.389472	-2.227897	2940
1885.396881	-2.499173	2941
1886.478208	-2.567411	2942
1887.521818	-0.865784	2943
1888.540952	-1.840553	2944
1889.617928	-0.867292	2945
1890.666409	-2.305699	2946
1891.683414	-1.721280	2947
1892.784104	-1.607175	2948
1893.783396	-1.027959	2949
1894.868297	-1.207809	2950
1895.882330	-1.740360	2951
1896.962111	-1.226454	2952
1897.984804	-1.585185	2953
