time (s)	det(V)
3687.003363	-0.114897	
3687.004886	-0.110550	
3687.006611	-0.107787	
3687.008146	-0.094022	
3687.009843	-0.102127	
3687.011393	-0.127147	
3687.013119	-0.111598	
3687.014677	-0.114844	
3687.016364	-0.115388	
3687.017939	-0.122035	
3687.019611	-0.110143	
3687.021200	-0.110461	
3687.022852	-0.102236	
3687.024455	-0.110107	
3687.026100	-0.099074	
3687.027728	-0.087017	
3687.029362	-0.108762	
3687.030966	-0.130958	
3687.032588	-0.104496	
3687.034262	-0.126007	
3687.035857	-0.101313	
3687.037530	-0.120601	
3687.039105	-0.104483	
3687.040793	-0.122414	
3687.042273	-0.114067	
3687.043916	-0.098493	
3687.045398	-0.118691	
3687.047035	-0.115018	
3687.048535	-0.133854	
3687.050158	-0.116371	
3687.051690	-0.111295	
3687.053373	-0.100689	
3687.054883	-0.105716	
3687.056535	-0.097829	
3687.058069	-0.110691	
3687.059685	-0.110035	
3687.061265	-0.116585	
3687.062948	-0.102784	
3687.064518	-0.116045	
3687.066183	-0.107259	
3687.067789	-0.119747	
3687.069434	-0.107509	
3687.071058	-0.114792	
3687.072690	-0.092330	
3687.074290	-0.118671	
3687.075915	-0.098771	
3687.077596	-0.123944	
3687.079188	-0.107895	
3687.080867	-0.130176	
3687.082438	-0.103831	
3687.084130	-0.116319	
3687.085707	-0.117181	
3687.087395	-0.120065	
3687.088970	-0.105386	
3687.090694	-0.113704	
3687.092230	-0.100326	
3687.093949	-0.101031	
3687.095496	-0.118474	
3687.097204	-0.116887	
3687.098704	-0.118877	
3687.100465	-0.107718	
3687.101959	-0.119348	
3687.103737	-0.134128	
3687.105226	-0.113737	
3687.107007	-0.129403	
3687.108489	-0.115513	
3687.110279	-0.117700	
3687.111764	-0.130756	
3687.113513	-0.134491	
3687.115013	-0.144247	
3687.116587	-0.133427	
3687.118136	-0.145742	
3687.119682	-0.144763	
3687.121298	-0.130426	
3687.122789	-0.146322	
3687.124418	-0.152916	
3687.125971	-0.143075	
3687.127646	-0.157126	
3687.129158	-0.156695	
3687.130851	-0.164385	
3687.132336	-0.159688	
3687.134069	-0.154423	
3687.135621	-0.167793	
3687.137341	-0.172312	
3687.138885	-0.158386	
3687.140592	-0.179487	
3687.142134	-0.171446	
3687.143839	-0.190750	
3687.145351	-0.191149	
3687.147124	-0.201320	
3687.148602	-0.206561	
3687.150369	-0.216781	
3687.151853	-0.216410	
3687.153630	-0.229732	
3687.155114	-0.240903	
3687.156886	-0.240391	
3687.158378	-0.250643	
3687.160146	-0.246732	
3687.161651	-0.270487	
3687.163386	-0.280465	
3687.164904	-0.295833	
3687.166605	-0.302121	
3687.168132	-0.333771	
3687.169838	-0.332450	
3687.171388	-0.345603	
3687.173053	-0.361559	
3687.174605	-0.403679	
3687.176259	-0.386474	
3687.177857	-0.433811	
3687.179508	-0.436973	
3687.181091	-0.472523	
3687.182724	-0.475214	
