time (s)	det(V)
5273.600537	-0.114244	
5273.602196	-0.114039	
5273.603790	-0.099944	
5273.605477	-0.124508	
5273.607045	-0.112234	
5273.608740	-0.133302	
5273.610295	-0.121854	
5273.611988	-0.134523	
5273.613530	-0.110002	
5273.615217	-0.113926	
5273.616722	-0.108637	
5273.618476	-0.101966	
5273.619951	-0.108451	
5273.621735	-0.106159	
5273.623218	-0.124416	
5273.625002	-0.126982	
5273.626477	-0.113048	
5273.628250	-0.117044	
5273.629731	-0.109293	
5273.631513	-0.115658	
5273.633005	-0.108516	
5273.634756	-0.116512	
5273.636265	-0.119960	
5273.637988	-0.100371	
5273.639512	-0.120577	
5273.641231	-0.115847	
5273.642767	-0.127296	
5273.644459	-0.133363	
5273.646038	-0.138599	
5273.647528	-0.111312	
5273.649197	-0.107996	
5273.650691	-0.127445	
5273.652333	-0.108963	
5273.653834	-0.109426	
5273.655517	-0.121705	
5273.657009	-0.125934	
5273.658741	-0.115763	
5273.660211	-0.116125	
5273.661939	-0.127203	
5273.663422	-0.140279	
5273.665131	-0.114244	
5273.666610	-0.109108	
5273.668407	-0.116069	
5273.669891	-0.119078	
5273.671657	-0.116073	
5273.673147	-0.120109	
5273.674919	-0.120242	
5273.676399	-0.126466	
5273.678170	-0.126881	
5273.679663	-0.124146	
5273.681400	-0.124831	
5273.682911	-0.126132	
5273.684634	-0.124238	
5273.686169	-0.141870	
5273.687913	-0.120331	
5273.689443	-0.144811	
5273.691140	-0.124291	
5273.692681	-0.127932	
5273.694368	-0.127187	
5273.695929	-0.146587	
5273.697600	-0.132553	
5273.699169	-0.139320	
5273.700825	-0.128251	
5273.702430	-0.153557	
5273.704070	-0.130079	
5273.705674	-0.152155	
5273.707293	-0.131888	
5273.708922	-0.129423	
5273.710531	-0.133040	
5273.712202	-0.149560	
5273.713788	-0.144223	
5273.715456	-0.153758	
5273.717019	-0.144622	
5273.718731	-0.142833	
5273.720211	-0.150286	
5273.721842	-0.146116	
5273.723326	-0.147288	
5273.724952	-0.170431	
5273.726457	-0.160413	
5273.728048	-0.160086	
5273.729573	-0.173835	
5273.731222	-0.164227	
5273.732749	-0.168038	
5273.734386	-0.164965	
5273.735962	-0.166085	
5273.737554	-0.175503	
5273.739135	-0.179467	
5273.740771	-0.174544	
5273.742382	-0.176300	
5273.744000	-0.172510	
5273.745631	-0.199117	
5273.747243	-0.172780	
5273.748902	-0.196527	
5273.750495	-0.174927	
5273.752136	-0.197497	
5273.753736	-0.188832	
5273.755442	-0.194742	
5273.757010	-0.199935	
5273.758718	-0.206609	
5273.760267	-0.195230	
5273.761977	-0.208644	
5273.763528	-0.218968	
5273.765230	-0.219452	
5273.766789	-0.215895	
5273.768501	-0.224689	
5273.769992	-0.240939	
5273.771762	-0.243984	
5273.773252	-0.243912	
5273.775025	-0.251163	
5273.776502	-0.262172	
5273.778260	-0.255413	
5273.779739	-0.255908	
5273.781520	-0.269890	
5273.783024	-0.287623	
5273.784777	-0.286080	
5273.786275	-0.290237	
5273.788008	-0.297033	
5273.789519	-0.302214	
5273.791250	-0.316897	
