time (s)	det(V)
2529.803022	-0.115364	
2529.804580	-0.119799	
2529.806297	-0.118736	
2529.807812	-0.133729	
2529.809548	-0.149258	
2529.811039	-0.150229	
2529.812826	-0.151663	
2529.814309	-0.160324	
2529.816090	-0.179668	
2529.817575	-0.190263	
2529.819359	-0.193280	
2529.820839	-0.211677	
2529.822602	-0.230179	
2529.824104	-0.262063	
2529.825865	-0.267820	
2529.827366	-0.298375	
2529.829105	-0.319314	
2529.830625	-0.339572	
2529.832337	-0.368919	
2529.833873	-0.388734	
2529.835572	-0.409939	
2529.837130	-0.468184	
2529.838833	-0.504266	
2529.840406	-0.540320	
2529.842096	-0.585163	
2529.843667	-0.648025	
2529.845322	-0.704453	
2529.846896	-0.777555	
2529.848543	-0.837380	
2529.850152	-0.930918	
2529.851677	-0.997502	
2529.853325	-1.104252	
2529.854805	-1.188009	
2529.856459	-1.294619	
2529.857934	-1.391000	
2529.859565	-1.506033	
2529.861054	-1.627676	
2529.862764	-1.712730	
2529.864257	-1.728372	
2529.865944	-1.727913	
2529.867450	-1.728360	
2529.869113	-1.728283	
2529.870635	-1.728316	
2529.872372	-1.728336	
2529.873905	-1.728392	
2529.875620	-1.728453	
2529.877162	-1.728424	
2529.878863	-1.728493	
2529.880415	-1.728525	
2529.882112	-1.728477	
2529.883689	-1.728557	
2529.885361	-1.728416	
2529.886943	-1.728521	
2529.888613	-1.728469	
2529.890206	-1.728585	
2529.891857	-1.728396	
2529.893474	-1.728622	
2529.895096	-1.728493	
2529.896717	-1.728501	
2529.898343	-1.728465	
2529.899976	-1.728420	
2529.901566	-1.728340	
2529.903199	-1.728456	
2529.904785	-1.728332	
2529.906480	-1.728396	
2529.908033	-1.728340	
2529.909748	-1.728364	
2529.911303	-1.728320	
2529.913011	-1.728094	
2529.914562	-1.688967	
2529.916273	-1.520196	
2529.917798	-1.353303	
2529.919529	-1.155178	
2529.921012	-0.985808	
2529.922798	-0.785455	
2529.924278	-0.627287	
2529.925907	-0.436329	
2529.927407	-0.281287	
2529.928989	-0.082731	
2529.930534	0.094024	
2529.932065	0.274888	
2529.933685	0.453701	
2529.935273	0.641783	
2529.936876	0.833164	
2529.938435	1.007816	
2529.940067	1.183741	
2529.941580	1.371582	
2529.943277	1.495167	
2529.944865	1.527143	
2529.946526	1.526906	
2529.948101	1.527143	
2529.949801	1.526970	
2529.951351	1.527179	
2529.953068	1.526946	
2529.954610	1.527208	
2529.956321	1.527123	
2529.957870	1.527147	
2529.959590	1.527022	
2529.961106	1.527204	
2529.962846	1.527143	
2529.964333	1.527200	
2529.966113	1.527163	
2529.967597	1.527176	
2529.969389	1.527175	
2529.970870	1.527188	
2529.972624	1.527107	
2529.974108	1.527123	
2529.975868	1.527135	
2529.977378	1.527151	
2529.979118	1.527095	
2529.980634	1.527067	
2529.982358	1.527002	
2529.983889	1.527075	
2529.985606	1.527164	
2529.987152	1.527043	
2529.988849	1.526950	
2529.990410	1.526942	
2529.992108	1.526914	
2529.993674	1.510865	
2529.995340	1.410878	
2529.996935	1.286906	
2529.998422	1.178194	
2530.000050	1.080044	
2530.001580	0.991840	
2530.003215	0.893352	
2530.004703	0.815057	
2530.006351	0.734632	
2530.007834	0.653550	
2530.009545	0.592206	
2530.011021	0.527447	
