time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2528.884057	267.323547	3.257422	0.037217	77
2530.973060	269.787323	3.154910	0.014824	79
2533.070686	265.775513	3.094624	0.005322	81
2535.159035	268.809357	3.085887	0.007375	83
2537.250644	269.040771	2.964309	-0.019816	85
2539.346420	266.368622	2.946913	-0.012508	87
2541.432116	270.192871	2.896282	-0.020665	89
2543.527440	268.123718	2.793979	-0.036302	91
2545.620404	267.231659	2.781598	-0.026473	93
2547.705729	269.823914	2.733653	-0.034568	95
2549.798216	269.183350	2.643239	-0.044075	97
2551.893073	267.541901	2.601254	-0.041752	99
2553.983261	268.125092	2.564954	-0.040315	101
2556.070092	268.575195	2.508854	-0.043014	103
2558.157667	268.444244	2.442089	-0.045125	105
2560.246543	268.050842	2.386418	-0.046293	107
2562.336256	267.726776	2.329656	-0.047309	109
2564.425726	267.341675	2.275028	-0.047524	111
2566.516602	267.382263	2.215592	-0.048164	113
2568.608790	268.330139	2.152568	-0.047878	115
2570.701826	269.509064	2.102664	-0.048934	117
2572.791184	269.589386	2.064436	-0.052417	119
2574.875342	267.659027	2.027968	-0.055017	121
2576.960534	265.845734	1.955304	-0.050897	123
2579.054719	268.329926	1.879821	-0.047335	125
2581.147808	269.830292	1.853755	-0.054939	127
2583.229735	266.917694	1.821646	-0.058000	129
2585.316123	265.582703	1.740812	-0.050534	131
2587.412623	268.894531	1.685222	-0.051110	133
2589.502639	267.893341	1.657884	-0.100000	135
2591.582828	266.442932	1.619088	-0.058317	137
2593.668777	265.383392	1.550119	-0.054204	139
2595.763042	267.320160	1.489925	-0.053695	141
2597.856129	267.256165	1.452201	-0.100000	143
2599.946776	268.259674	1.413486	-0.057850	145
2602.033209	267.609589	1.369022	-0.057902	147
2604.118529	267.181641	1.321955	-0.057354	149
2606.204379	266.976166	1.276766	-0.057199	151
2608.292630	266.900970	1.228717	-0.056896	153
2610.382569	266.840515	1.183304	-0.056877	155
2612.473219	265.919250	1.136177	-0.100000	157
2614.566768	266.349854	1.099547	-0.056484	159
2616.654777	266.308075	1.063387	-0.055186	161
2618.737943	266.395721	1.027462	-0.053951	163
2620.818005	87.159737	-0.983785	0.100000	165
2622.900997	84.909554	-0.977036	0.100000	167
2624.997468	91.475426	-0.842989	0.100000	169
2627.099574	85.503029	-0.865877	0.055758	171
2629.185706	85.658775	-0.844997	0.052213	173
2631.261670	86.388084	-0.807972	0.051247	175
2633.341476	86.763725	-0.762839	0.052339	177
2635.436335	86.472961	-0.724640	0.054029	179
2637.542591	85.527176	-0.697581	0.052301	181
2639.638630	85.374985	-0.678174	0.049555	183
2641.723430	85.616821	-0.651657	0.048144	185
2643.805839	85.680763	-0.619436	0.047266	187
2645.890451	85.343109	-0.587201	0.046697	189
2647.976009	84.988770	-0.558133	0.045756	191
2650.062500	84.617203	-0.530794	0.045006	193
2652.154024	84.346634	-0.505772	0.043921	195
2654.247208	84.071037	-0.480029	0.042666	197
2656.345011	84.235771	-0.459216	0.040947	199
2658.452691	84.851410	-0.438253	0.038680	201
2660.560968	85.526482	-0.421216	0.036645	203
2662.677248	85.974899	-0.406135	0.035403	205
