crossing time (s)	slope (V/s)	crossing number
7325.325246	-19.110973	7007
7326.376650	-19.617784	7008
7327.418512	-18.208604	7009
7328.461413	-18.724333	7010
7329.520799	-18.266457	7011
7330.562906	-17.464507	7012
7331.613056	-17.212309	7013
7332.659425	-16.021954	7014
7333.672908	-15.141881	7015
7334.739682	-15.011783	7016
7335.785797	-15.017270	7017
7336.835153	-14.494128	7018
7337.864073	-14.070274	7019
7338.933056	-13.463845	7020
7339.962293	-12.770818	7021
7341.020720	-12.609439	7022
7342.047509	-12.197466	7023
7343.110507	-11.628734	7024
7344.139727	-10.650696	7025
7345.208431	-10.004661	7026
7346.229147	-10.214123	7027
7347.297925	-10.825523	7028
7348.338674	-10.420451	7029
7349.401646	-9.570067	7030
7350.422416	-9.594912	7031
7351.484772	-9.282251	7032
7352.518241	-8.583393	7033
7353.558968	-7.339153	7034
7354.590945	-7.526617	7035
7355.651922	-7.391030	7036
7356.687731	-6.695879	7037
7357.744103	-7.054377	7038
7358.785850	-7.296166	7039
7359.832827	-6.289471	7040
7360.882487	-6.066998	7041
7361.938755	-6.744873	7042
7362.955619	-5.268417	7043
7364.032749	-6.862058	7044
7365.057845	-5.589006	7045
7366.105815	-5.082773	7046
7367.135427	-5.436881	7047
7368.197992	-5.260368	7048
