crossing time (s)	slope (V/s)	crossing number
2314.979803	110.692404	1157
2316.009983	105.912035	1158
2317.065432	101.947129	1159
2318.118126	102.988957	1160
2319.157555	104.706642	1161
2320.194959	96.064064	1162
2321.256471	95.866260	1163
2322.297406	98.535747	1164
2323.339726	91.998592	1165
2324.394681	89.947042	1166
2325.445503	91.526863	1167
2326.481649	85.310076	1168
2327.539326	87.584790	1169
2328.574122	83.309232	1170
2329.621391	80.903697	1171
2330.677707	82.998263	1172
2331.698866	79.909804	1173
2332.754119	77.125362	1174
2333.798926	76.683140	1175
2334.840780	73.622110	1176
2335.876619	72.586679	1177
2336.928184	70.706869	1178
2337.986408	68.583498	1179
2339.028133	68.609707	1180
2340.070373	67.572618	1181
2341.105065	64.597423	1182
2342.171933	63.525343	1183
2343.202193	62.135078	1184
2344.252493	60.246471	1185
2345.295034	59.070357	1186
2346.336962	57.618852	1187
2347.391807	55.471372	1188
2348.431329	55.105968	1189
2349.478073	53.825348	1190
2350.511544	51.446727	1191
2351.570346	51.735242	1192
2352.602165	50.432886	1193
2353.654372	48.295125	1194
2354.693352	47.184887	1195
2355.745664	46.728890	1196
2356.774337	45.109709	1197
2357.829877	44.065204	1198
2358.861564	42.821895	1199
2359.920731	41.646617	1200
2360.952822	40.142344	1201
2362.004671	39.558559	1202
2363.042939	38.096646	1203
2364.096038	37.471444	1204
2365.136222	36.155348	1205
2366.172344	35.481625	1206
2367.231158	34.379367	1207
2368.259628	33.833828	1208
2369.317725	33.005344	1209
2370.360327	31.078343	1210
2371.398494	31.131321	1211
2372.448196	29.583424	1212
2373.491050	28.925117	1213
2374.543222	27.403388	1214
2375.573048	27.035381	1215
2376.634296	25.839330	1216
2377.656302	25.150084	1217
2378.729194	24.571935	1218
2379.746698	23.557754	1219
2380.809626	23.042849	1220
2381.831764	21.988977	1221
2382.900989	21.420153	1222
2383.927449	20.671294	1223
2384.979158	20.270274	1224
2386.010264	19.212658	1225
2387.059046	18.696852	1226
2388.103048	17.798556	1227
2389.155314	17.317712	1228
2390.193685	16.293804	1229
2391.235637	16.536895	1230
2392.286411	15.030656	1231
2393.331525	14.990392	1232
2394.369483	14.534170	1233
2395.421513	13.521256	1234
2396.457347	13.190711	1235
2397.506486	12.736048	1236
2398.542037	12.292762	1237
2399.592538	11.691814	1238
2400.633859	11.713728	1239
2401.688928	10.898125	1240
2402.713180	10.551027	1241
2403.769074	10.477624	1242
2404.817419	9.961699	1243
2405.861602	9.659791	1244
2406.892312	9.290446	1245
2407.973966	8.736093	1246
2408.976221	8.787149	1247
2410.039043	7.726272	1248
2411.066599	8.007333	1249
2412.138322	7.365697	1250
2413.142832	7.164194	1251
2414.237610	6.685585	1252
2415.245173	6.821229	1253
2416.313789	6.228614	1254
2417.335533	5.336492	1255
2418.404695	5.595312	1256
2419.435596	5.617458	1257
2420.501698	5.326259	1258
2421.526307	4.806695	1259
2422.559319	5.016720	1260
2423.614727	4.229163	1261
2424.660012	3.759910	1262
2425.701555	3.844726	1263
2426.748244	3.667488	1264
2427.809776	3.892806	1265
2428.852230	3.371535	1266
2429.887138	3.333539	1267
2430.933392	2.846409	1268
2431.964638	2.576660	1269
2433.041021	2.891666	1270
2434.074937	2.533323	1271
2435.122638	2.528687	1272
2436.157106	2.522879	1273
2437.233114	2.202283	1274
2438.251767	2.213591	1275
2439.307529	2.354139	1276
2440.361958	1.959726	1277
2441.406600	1.982050	1278
2442.463139	1.504718	1279
