time (s)	det(V)
1632.433539	1.057407	
1632.435185	1.080131	
1632.436790	1.172689	
1632.438458	1.213355	
1632.440061	1.274787	
1632.441754	1.292528	
1632.443330	1.370093	
1632.445027	1.384974	
1632.446597	1.451481	
1632.448284	1.457270	
1632.449848	1.557519	
1632.451552	1.544016	
1632.453126	1.607116	
1632.454825	1.652809	
1632.456331	1.660853	
1632.458079	1.698236	
1632.459572	1.707139	
1632.461337	1.722096	
1632.462821	1.717363	
1632.464591	1.723159	
1632.466088	1.725733	
1632.467690	1.710809	
1632.469210	1.725419	
1632.470765	1.724460	
1632.472320	1.721778	
1632.473821	1.713898	
1632.475464	1.722640	
1632.477054	1.725331	
1632.478667	1.723675	
1632.480231	1.726378	
1632.481914	1.715099	
1632.483401	1.712295	
1632.485133	1.708013	
1632.486705	1.726644	
1632.488377	1.707441	
1632.489939	1.726148	
1632.491622	1.674715	
1632.493182	1.654513	
1632.494886	1.586515	
1632.496457	1.551807	
1632.498169	1.499245	
1632.499677	1.427932	
1632.501444	1.382351	
1632.502946	1.330728	
1632.504689	1.286187	
1632.506176	1.231547	
1632.507967	1.152246	
1632.509460	1.077927	
1632.511253	1.034796	
1632.512737	0.970967	
1632.514523	0.908041	
1632.516003	0.816723	
1632.517778	0.750058	
1632.519268	0.691809	
1632.521014	0.620141	
1632.522538	0.553810	
1632.524300	0.490815	
1632.525819	0.428574	
1632.527532	0.363315	
1632.529067	0.327097	
1632.530782	0.245753	
1632.532323	0.189404	
1632.534011	0.092576	
1632.535569	-0.007399	
1632.537243	-0.031787	
1632.538857	-0.163053	
1632.540352	-0.207083	
1632.541996	-0.252204	
1632.543513	-0.268910	
1632.545138	-0.342019	
1632.546628	-0.398960	
1632.548270	-0.519983	
1632.549748	-0.577225	
1632.551483	-0.641368	
1632.552965	-0.704822	
1632.554689	-0.781195	
1632.556176	-0.825410	
1632.557874	-0.897118	
1632.559362	-0.966623	
1632.561126	-1.013150	
1632.562618	-1.087988	
1632.564378	-1.141178	
1632.565885	-1.199850	
1632.567630	-1.257802	
1632.569147	-1.298025	
1632.570870	-1.360834	
1632.572396	-1.420465	
1632.574099	-1.462662	
1632.575639	-1.507413	
1632.577332	-1.524207	
1632.578896	-1.504053	
1632.580585	-1.526092	
1632.582187	-1.522543	
1632.583878	-1.528207	
1632.585449	-1.527349	
1632.587090	-1.528324	
1632.588680	-1.527083	
1632.590329	-1.524460	
1632.591953	-1.526922	
1632.593574	-1.528191	
1632.595216	-1.526217	
1632.596832	-1.524456	
1632.598480	-1.527357	
1632.600085	-1.528106	
1632.601743	-1.528001	
1632.603332	-1.527949	
1632.605006	-1.524448	
1632.606578	-1.526833	
1632.608290	-1.524384	
1632.609845	-1.527167	
1632.611553	-1.508859	
1632.613031	-1.501149	
1632.614678	-1.451802	
1632.616175	-1.445924	
1632.617810	-1.399989	
1632.619317	-1.358768	
1632.620902	-1.295660	
1632.622443	-1.239296	
1632.624069	-1.187846	
1632.625617	-1.158302	
1632.627230	-1.107195	
1632.628814	-1.062259	
1632.630379	-1.004843	
1632.631984	-0.968971	
1632.633624	-0.874233	
1632.635240	-0.898089	
1632.636843	-0.794468	
1632.638511	-0.790456	
1632.640117	-0.741222	
1632.641772	-0.717640	
1632.643378	-0.628908	
1632.645043	-0.645908	
1632.646625	-0.565640	
1632.648330	-0.555166	
1632.649895	-0.490379	
1632.651611	-0.488453	
1632.653158	-0.406618	
1632.654848	-0.439646	
1632.656404	-0.371434	
1632.658116	-0.385529	
1632.659621	-0.332400	
1632.661388	-0.323368	
1632.662869	-0.279081	
1632.664655	-0.286791	
1632.666144	-0.235204	
1632.667929	-0.249698	
1632.669418	-0.195042	
1632.671208	-0.198688	
1632.672695	-0.190095	
