time (s)	det(V)
3965.906167	-0.122905	
3965.907640	-0.105668	
3965.909367	-0.138269	
3965.910852	-0.133072	
3965.912563	-0.122297	
3965.914048	-0.114438	
3965.915750	-0.094554	
3965.917237	-0.114119	
3965.919004	-0.109277	
3965.920491	-0.118804	
3965.922274	-0.135119	
3965.923769	-0.133918	
3965.925514	-0.123211	
3965.927025	-0.109257	
3965.928748	-0.114538	
3965.930273	-0.118144	
3965.931983	-0.103513	
3965.933526	-0.127086	
3965.935233	-0.109511	
3965.936792	-0.121519	
3965.938469	-0.111453	
3965.940042	-0.116170	
3965.941716	-0.100423	
3965.943299	-0.118430	
3965.944957	-0.110216	
3965.946548	-0.110530	
3965.948186	-0.109519	
3965.949806	-0.138910	
3965.951417	-0.104588	
3965.953079	-0.110546	
3965.954686	-0.109640	
3965.956329	-0.115626	
3965.957930	-0.112669	
3965.959596	-0.110300	
3965.961178	-0.116516	
3965.962878	-0.133181	
3965.964438	-0.106167	
3965.966115	-0.116202	
3965.967668	-0.110409	
3965.969365	-0.108693	
3965.970850	-0.116375	
3965.972481	-0.111126	
3965.973993	-0.113084	
3965.975612	-0.116407	
3965.977129	-0.123155	
3965.978797	-0.122957	
3965.980314	-0.102353	
3965.981950	-0.107823	
3965.983502	-0.110675	
3965.985126	-0.105442	
3965.986713	-0.111352	
3965.988305	-0.115682	
3965.989912	-0.126494	
3965.991543	-0.110490	
3965.993164	-0.133850	
3965.994805	-0.115880	
3965.996427	-0.125483	
3965.998056	-0.102546	
3965.999714	-0.117560	
3966.001319	-0.103368	
3966.003010	-0.117950	
3966.004608	-0.111295	
3966.006298	-0.116005	
3966.007869	-0.105769	
3966.009565	-0.125415	
3966.011139	-0.104894	
3966.012827	-0.127477	
3966.014390	-0.103754	
3966.016101	-0.124528	
3966.017646	-0.109825	
3966.019350	-0.099811	
3966.020863	-0.107319	
3966.022603	-0.110603	
3966.024094	-0.102723	
3966.025856	-0.117821	
3966.027348	-0.120464	
3966.029144	-0.118901	
3966.030631	-0.113930	
3966.032413	-0.119517	
3966.033894	-0.105104	
3966.035661	-0.103678	
3966.037157	-0.097813	
3966.038910	-0.120174	
3966.040410	-0.109938	
3966.042180	-0.110490	
3966.043701	-0.122107	
3966.045266	-0.108149	
3966.046846	-0.118772	
3966.048351	-0.110461	
3966.049986	-0.097958	
3966.051571	-0.101889	
3966.053180	-0.098659	
3966.054725	-0.109543	
3966.056372	-0.128621	
3966.057849	-0.120842	
3966.059580	-0.113386	
3966.061054	-0.121173	
3966.062788	-0.129584	
3966.064339	-0.104733	
3966.066036	-0.120508	
3966.067600	-0.094300	
3966.069297	-0.094892	
3966.070813	-0.114973	
3966.072557	-0.107956	
3966.074036	-0.101072	
3966.075828	-0.119304	
3966.077315	-0.117382	
3966.079088	-0.105350	
3966.080573	-0.117793	
3966.082344	-0.097555	
3966.083839	-0.115529	
3966.085619	-0.093958	
3966.087111	-0.105205	
3966.088869	-0.104894	
3966.090380	-0.105781	
3966.092120	-0.109225	
3966.093639	-0.120488	
3966.095345	-0.116726	
3966.096884	-0.107025	
3966.098598	-0.104919	
3966.100149	-0.108701	
3966.101839	-0.118796	
3966.103398	-0.138603	
3966.105093	-0.119284	
3966.106666	-0.137874	
3966.108325	-0.124347	
3966.109916	-0.144030	
3966.111564	-0.135433	
3966.113171	-0.129963	
3966.114821	-0.127658	
3966.116427	-0.123360	
3966.117956	-0.126341	
3966.119583	-0.137878	
3966.121081	-0.160115	
3966.122717	-0.163067	
3966.124211	-0.164207	
3966.125930	-0.159116	
3966.127414	-0.151035	
3966.129132	-0.168062	
3966.130617	-0.163478	
3966.132330	-0.165364	
3966.133809	-0.182496	
3966.135489	-0.181263	
3966.137001	-0.185195	
3966.138734	-0.193546	
3966.140273	-0.189078	
3966.142004	-0.181477	
3966.143545	-0.207339	
3966.145250	-0.215315	
3966.146803	-0.219198	
3966.148507	-0.218340	
3966.150073	-0.248822	
3966.151778	-0.234050	
3966.153362	-0.251493	
3966.155021	-0.251835	
3966.156613	-0.280501	
3966.158271	-0.272231	
3966.159854	-0.291547	
3966.161503	-0.295285	
3966.163113	-0.316615	
3966.164726	-0.315451	
3966.166400	-0.336889	
3966.167995	-0.348773	
3966.169649	-0.349760	
3966.171252	-0.375170	
3966.172912	-0.401516	
3966.174501	-0.406463	
3966.176189	-0.456474	
3966.177750	-0.444413	
3966.179458	-0.463524	
3966.181001	-0.491460	
3966.182715	-0.541234	
3966.184280	-0.531465	
3966.185952	-0.559349	
3966.187465	-0.567519	
3966.189233	-0.632568	
3966.190727	-0.661185	
3966.192359	-0.675482	
3966.193854	-0.718444	
3966.195467	-0.736966	
3966.196995	-0.764544	
3966.198564	-0.792807	
3966.200122	-0.850379	
3966.201746	-0.882630	
3966.203331	-0.925218	
3966.204909	-0.962971	
3966.206512	-1.016064	
3966.208056	-1.043175	
3966.209697	-1.102129	
3966.211288	-1.126658	
3966.212968	-1.173475	
3966.214554	-1.219627	
3966.216201	-1.269973	
3966.217794	-1.309084	
3966.219478	-1.369767	
3966.221049	-1.386404	
3966.222758	-1.454116	
3966.224308	-1.495749	
3966.226025	-1.550582	
3966.227573	-1.572758	
3966.229289	-1.615080	
3966.230795	-1.649868	
3966.232546	-1.695823	
3966.234037	-1.722056	
3966.235822	-1.727433	
3966.237308	-1.728046	
3966.239097	-1.728203	
3966.240581	-1.728211	
3966.242364	-1.728154	
3966.243843	-1.728239	
3966.245621	-1.728263	
3966.247115	-1.728320	
3966.248885	-1.727695	
3966.250388	-1.728328	
3966.252129	-1.727989	
3966.253647	-1.728130	
3966.255354	-1.727828	
3966.256891	-1.728098	
3966.258597	-1.726906	
3966.260145	-1.725520	
3966.261863	-1.697088	
3966.263444	-1.646331	
3966.264944	-1.618729	
3966.266619	-1.552919	
3966.268122	-1.510275	
3966.269761	-1.454930	
3966.271303	-1.405885	
3966.272928	-1.340271	
3966.274407	-1.290494	
3966.276134	-1.243149	
3966.277608	-1.169434	
3966.279334	-1.094407	
3966.280813	-1.025466	
3966.282531	-0.934680	
3966.284011	-0.889482	
3966.285770	-0.808231	
3966.287258	-0.732406	
3966.289046	-0.660045	
3966.290524	-0.586545	
3966.292309	-0.520887	
3966.293790	-0.431660	
3966.295530	-0.359553	
3966.297037	-0.292904	
3966.298793	-0.201796	
3966.300317	-0.138007	
3966.302038	-0.041364	
3966.303577	0.032101	
3966.305308	0.113324	
3966.306851	0.184073	
3966.308550	0.283496	
3966.310093	0.334740	
3966.311786	0.435577	
3966.313348	0.496772	
3966.315034	0.586692	
3966.316614	0.652196	
3966.318276	0.739063	
3966.319865	0.792297	
3966.321514	0.879071	
3966.323125	0.933683	
3966.324746	1.021895	
3966.326379	1.054666	
3966.327990	1.140912	
3966.329670	1.205442	
3966.331253	1.267248	
3966.332940	1.304716	
3966.334532	1.375114	
3966.336184	1.413887	
3966.337674	1.459512	
3966.339311	1.500291	
3966.340808	1.515292	
3966.342447	1.525617	
3966.343927	1.525995	
3966.345565	1.526813	
3966.347065	1.526463	
3966.348753	1.526926	
3966.350265	1.526833	
3966.351910	1.526620	
3966.353463	1.526906	
3966.355058	1.526765	
3966.356632	1.526781	
3966.358308	1.526801	
3966.359902	1.526845	
3966.361555	1.526511	
3966.363157	1.526418	
3966.364811	1.527083	
3966.366403	1.520871	
3966.368043	1.514220	
3966.369681	1.458493	
3966.371287	1.423712	
3966.372957	1.372190	
3966.374537	1.345708	
3966.376223	1.271860	
3966.377804	1.255723	
3966.379467	1.181501	
3966.381044	1.163358	
3966.382768	1.093358	
3966.384318	1.059963	
3966.386033	1.015837	
3966.387583	0.964230	
3966.389296	0.917884	
3966.390811	0.862136	
3966.392560	0.809204	
3966.394068	0.759571	
3966.395858	0.715868	
3966.397342	0.677518	
3966.399159	0.641094	
3966.400643	0.599171	
3966.402434	0.560334	
3966.403919	0.520893	
3966.405698	0.475977	
3966.407182	0.438675	
3966.408948	0.415810	
3966.410441	0.373424	
3966.412036	0.359390	
3966.413567	0.335474	
3966.415127	0.319896	
3966.416728	0.282376	
3966.418227	0.250460	
3966.419869	0.245779	
3966.421420	0.210725	
3966.423052	0.177024	
3966.424552	0.173076	
3966.426254	0.139318	
3966.427734	0.129832	
3966.429467	0.134920	
3966.431023	0.105013	
3966.432736	0.089049	
3966.434281	0.078185	
3966.435984	0.055755	
3966.437534	0.048246	
3966.439268	0.027476	
3966.440768	0.036931	
3966.442542	0.020286	
3966.444023	0.012326	
3966.445814	-0.007989	
3966.447292	-0.007917	
3966.449070	-0.023172	
3966.450562	-0.030411	
3966.452351	-0.036365	
3966.453829	-0.035994	
3966.455606	-0.048768	
3966.457092	-0.051668	
3966.458856	-0.056522	
3966.460360	-0.065594	
3966.462109	-0.069191	
3966.463626	-0.076608	
3966.465363	-0.073111	
3966.466890	-0.096769	
3966.468586	-0.067471	
3966.470126	-0.073711	
3966.471807	-0.085019	
3966.473362	-0.100081	
3966.475043	-0.090050	
3966.476609	-0.115034	
3966.478270	-0.104145	
3966.479863	-0.128287	
3966.481502	-0.096552	
3966.483109	-0.114103	
3966.484630	-0.117443	
3966.486260	-0.116403	
3966.487749	-0.128275	
3966.489396	-0.117616	
3966.490888	-0.117036	
3966.492527	-0.123803	
3966.494023	-0.127268	
3966.495742	-0.113934	
3966.497228	-0.135788	
3966.498929	-0.118228	
3966.500424	-0.136170	
3966.502095	-0.097140	
3966.503611	-0.123405	
3966.505340	-0.114208	
3966.506870	-0.135421	
3966.508597	-0.114611	
3966.510149	-0.133918	
3966.511836	-0.124943	
3966.513394	-0.134047	
3966.515076	-0.113390	
3966.516640	-0.125713	
3966.518312	-0.120415	
3966.519897	-0.146926	
3966.521555	-0.125914	
3966.523165	-0.126518	
3966.524782	-0.127131	
3966.526417	-0.140259	
3966.528054	-0.123940	
3966.529657	-0.144183	
3966.531269	-0.123437	
3966.532922	-0.136694	
3966.534506	-0.124859	
3966.536200	-0.147115	
3966.537770	-0.114035	
3966.539452	-0.153597	
3966.541026	-0.138209	
3966.542721	-0.140904	
3966.544273	-0.132919	
3966.545998	-0.145528	
3966.547548	-0.124625	
3966.549250	-0.137367	
3966.550757	-0.125080	
3966.552517	-0.130237	
3966.553998	-0.136267	
3966.555647	-0.121241	
3966.557148	-0.137633	
3966.558734	-0.124814	
3966.560282	-0.131276	
3966.561826	-0.123054	
3966.563392	-0.147172	
3966.564984	-0.127832	
3966.566584	-0.137580	
3966.568153	-0.129222	
3966.569756	-0.138942	
3966.571281	-0.133524	
3966.572956	-0.131066	
3966.574564	-0.129600	
3966.576237	-0.145073	
3966.577805	-0.126486	
3966.579495	-0.133918	
3966.581051	-0.134341	
3966.582753	-0.128976	
3966.584321	-0.128923	
3966.586014	-0.134434	
3966.587577	-0.128508	
3966.589275	-0.132484	
3966.590813	-0.120403	
3966.592567	-0.134438	
3966.594065	-0.122961	
3966.595829	-0.133028	
3966.597312	-0.132529	
3966.599089	-0.136041	
3966.600580	-0.135063	
3966.602341	-0.135349	
3966.603837	-0.121036	
3966.605631	-0.128327	
3966.607111	-0.125153	
3966.608866	-0.137258	
3966.610364	-0.137467	
3966.612109	-0.136416	
3966.613626	-0.128899	
3966.615350	-0.126333	
3966.616890	-0.123735	
3966.618617	-0.116919	
3966.620158	-0.123723	
3966.621858	-0.121954	
3966.623409	-0.133721	
3966.625095	-0.125419	
3966.626690	-0.126502	
3966.628175	-0.125632	
3966.629825	-0.124565	
3966.631346	-0.129302	
3966.632994	-0.119670	
3966.634474	-0.134523	
3966.636125	-0.124025	
3966.637601	-0.126462	
3966.639302	-0.127264	
3966.640783	-0.117560	
3966.642503	-0.132799	
3966.643990	-0.141951	
3966.645683	-0.125709	
3966.647168	-0.125765	
3966.648949	-0.119952	
3966.650432	-0.130853	
3966.652202	-0.134740	
3966.653709	-0.128299	
3966.655445	-0.126655	
3966.656969	-0.139494	
3966.658699	-0.117136	
3966.660233	-0.133302	
3966.661962	-0.118651	
3966.663494	-0.124359	
3966.665202	-0.121004	
3966.666756	-0.138543	
3966.668436	-0.110393	
3966.670002	-0.113587	
3966.671676	-0.125560	
3966.673248	-0.124726	
3966.674900	-0.110550	
3966.676491	-0.151921	
3966.678133	-0.122986	
3966.679738	-0.130539	
3966.681366	-0.117378	
3966.682980	-0.116738	
3966.684588	-0.118667	
3966.686259	-0.126659	
3966.687844	-0.124351	
3966.689511	-0.143043	
3966.691086	-0.121821	
3966.692754	-0.121141	
3966.694323	-0.111158	
3966.695997	-0.110014	
3966.697570	-0.113777	
3966.699284	-0.131510	
3966.700769	-0.138483	
3966.702398	-0.123014	
3966.703872	-0.118563	
3966.705493	-0.125902	
3966.707001	-0.134390	
3966.708574	-0.110458	
3966.710130	-0.145762	
3966.711755	-0.136859	
3966.713343	-0.140944	
3966.714911	-0.122406	
3966.716521	-0.147587	
3966.718068	-0.118204	
3966.719692	-0.140803	
3966.721319	-0.108963	
3966.722972	-0.136263	
3966.724566	-0.122514	
3966.726214	-0.138519	
3966.727810	-0.118228	
3966.729487	-0.140477	
3966.731052	-0.118430	
3966.732756	-0.107255	
3966.734312	-0.114385	
3966.736033	-0.126313	
3966.737590	-0.114550	
3966.739295	-0.118579	
3966.740832	-0.126402	
3966.742560	-0.139449	
3966.744068	-0.119848	
3966.745818	-0.131034	
3966.747299	-0.123324	
3966.749071	-0.121334	
3966.750566	-0.122595	
3966.752334	-0.130474	
3966.753817	-0.118434	
3966.755622	-0.123372	
3966.757102	-0.135626	
3966.758864	-0.117298	
3966.760356	-0.123252	
3966.762104	-0.122413	
3966.763617	-0.124130	
3966.765346	-0.122434	
3966.766873	-0.123251	
3966.768606	-0.117817	
3966.770145	-0.140767	
3966.771869	-0.123695	
3966.773434	-0.113636	
3966.774938	-0.126108	
3966.776605	-0.113841	
3966.778098	-0.128927	
3966.779707	-0.124077	
3966.781240	-0.110010	
3966.782886	-0.109495	
3966.784361	-0.130764	
3966.786083	-0.099013	
3966.787555	-0.116947	
3966.789280	-0.124089	
3966.790761	-0.119823	
3966.792465	-0.135018	
3966.793950	-0.123034	
3966.795741	-0.122486	
3966.797239	-0.128561	
3966.799020	-0.117487	
3966.800505	-0.123320	
3966.802288	-0.121120	
3966.803770	-0.127312	
3966.805530	-0.113825	
3966.807028	-0.120911	
3966.808764	-0.115352	
3966.810283	-0.129503	
3966.812014	-0.126623	
3966.813550	-0.113575	
3966.815255	-0.113853	
3966.816789	-0.115030	
3966.818485	-0.122470	
3966.820046	-0.115372	
3966.821752	-0.108645	
3966.823328	-0.139131	
3966.825011	-0.116319	
3966.826589	-0.148602	
3966.828256	-0.119461	
3966.829842	-0.123276	
3966.831478	-0.110578	
3966.833077	-0.106308	
3966.834724	-0.111227	
3966.836344	-0.130909	
3966.837967	-0.108480	
3966.839634	-0.135896	
3966.841229	-0.107013	
3966.842884	-0.145943	
3966.844489	-0.114913	
3966.846138	-0.129620	
3966.847625	-0.113318	
3966.849268	-0.116629	
3966.850762	-0.125689	
3966.852418	-0.127360	
3966.853905	-0.128871	
3966.855537	-0.133169	
3966.857028	-0.150825	
3966.858704	-0.112915	
3966.860217	-0.127497	
3966.861864	-0.120834	
3966.863417	-0.121112	
3966.865022	-0.117193	
3966.866613	-0.121668	
3966.868298	-0.110941	
3966.869899	-0.129173	
3966.871567	-0.124416	
3966.873165	-0.140867	
3966.874826	-0.123179	
3966.876430	-0.136146	
3966.878077	-0.116863	
3966.879708	-0.125221	
3966.881333	-0.112049	
3966.882977	-0.130611	
3966.884581	-0.109600	
3966.886227	-0.123127	
3966.887814	-0.115610	
3966.889467	-0.129483	
3966.891044	-0.109869	
3966.892755	-0.120980	
3966.894311	-0.103211	
3966.896024	-0.132440	
3966.897567	-0.110582	
3966.899270	-0.130402	
3966.900797	-0.115497	
3966.902530	-0.106578	
3966.904024	-0.117564	
3966.905809	-0.119586	
3966.907291	-0.125906	
3966.909071	-0.129959	
3966.910555	-0.110736	
3966.912342	-0.112806	
3966.913831	-0.115304	
3966.915618	-0.115481	
3966.917104	-0.107223	
3966.918890	-0.116431	
3966.920381	-0.120371	
3966.921971	-0.126905	
3966.923497	-0.109120	
3966.925048	-0.110155	
3966.926661	-0.117709	
3966.928158	-0.124061	
3966.929789	-0.134978	
3966.931361	-0.110083	
3966.932992	-0.133761	
3966.934474	-0.116907	
3966.936207	-0.119952	
3966.937689	-0.106993	
3966.939425	-0.134116	
3966.940990	-0.105922	
3966.942698	-0.123952	
3966.944247	-0.123006	
3966.945948	-0.125495	
3966.947489	-0.110792	
3966.949229	-0.106969	
3966.950739	-0.112403	
3966.952510	-0.101861	
3966.953995	-0.112045	
3966.955757	-0.112359	
3966.957249	-0.118224	
3966.959005	-0.115574	
3966.960500	-0.115525	
3966.962291	-0.120931	
3966.963773	-0.115062	
3966.965563	-0.109591	
3966.967062	-0.117382	
3966.968824	-0.104753	
3966.970323	-0.116754	
3966.972073	-0.116294	
3966.973597	-0.126204	
3966.975344	-0.114619	
3966.976871	-0.120834	
3966.978597	-0.097700	
3966.980131	-0.114135	
3966.981842	-0.112258	
3966.983389	-0.136460	
3966.985093	-0.108355	
3966.986658	-0.117205	
3966.988346	-0.125592	
3966.989932	-0.117531	
3966.991609	-0.113269	
3966.993216	-0.099118	
3966.994713	-0.118087	
3966.996344	-0.138918	
3966.997876	-0.117426	
3966.999525	-0.110558	
3967.001012	-0.120935	
3967.002659	-0.106413	
3967.004144	-0.119803	
3967.005851	-0.119324	
3967.007338	-0.128476	
3967.009059	-0.121064	
3967.010539	-0.121116	
3967.012250	-0.112351	
3967.013739	-0.117233	
3967.015512	-0.111803	
3967.017019	-0.108226	
3967.018785	-0.103629	
3967.020290	-0.112202	
3967.022026	-0.116150	
3967.023546	-0.120311	
3967.025265	-0.115533	
3967.026796	-0.118325	
3967.028509	-0.111642	
3967.030077	-0.122458	
3967.031767	-0.099077	
3967.033334	-0.116726	
3967.035002	-0.105982	
3967.036577	-0.116295	
3967.038262	-0.102518	
3967.039857	-0.108629	
3967.041503	-0.106345	
3967.043109	-0.135058	
3967.044760	-0.108206	
3967.046366	-0.138132	
3967.047990	-0.101172	
3967.049624	-0.129596	
3967.051243	-0.098755	
3967.052918	-0.104987	
3967.054509	-0.104016	
3967.056181	-0.110679	
3967.057768	-0.107017	
3967.059453	-0.117185	
3967.061036	-0.114087	
3967.062712	-0.133359	
3967.064274	-0.100910	
3967.065965	-0.112903	
3967.067449	-0.130728	
3967.069099	-0.111561	
3967.070585	-0.115505	
3967.072235	-0.113652	
3967.073719	-0.132835	
3967.075328	-0.113382	
3967.076854	-0.124065	
3967.078499	-0.108886	
3967.080057	-0.112403	
3967.081668	-0.102498	
3967.083262	-0.105789	
3967.084844	-0.092604	
3967.086442	-0.119114	
3967.088087	-0.107835	
3967.089710	-0.119815	
3967.091341	-0.097849	
3967.092960	-0.117004	
3967.094579	-0.103529	
3967.096257	-0.125121	
3967.097847	-0.093704	
3967.099520	-0.129769	
3967.101109	-0.107694	
3967.102786	-0.113197	
3967.104368	-0.101897	
3967.106051	-0.117370	
3967.107619	-0.096246	
3967.109342	-0.115912	
3967.110882	-0.111924	
3967.112599	-0.103964	
3967.114139	-0.105434	
3967.115872	-0.116641	
3967.117384	-0.094731	
3967.119146	-0.102796	
3967.120638	-0.112778	
3967.122407	-0.102429	
3967.123891	-0.099585	
3967.125662	-0.101225	
3967.127142	-0.127364	
3967.128933	-0.120754	
3967.130415	-0.101466	
3967.132166	-0.111940	
3967.133665	-0.103980	
3967.135435	-0.096656	
3967.136938	-0.104955	
3967.138684	-0.105297	
3967.140211	-0.131779	
3967.141765	-0.118127	
3967.143370	-0.111775	
3967.144867	-0.123078	
3967.146527	-0.119658	
3967.148019	-0.129157	
3967.149660	-0.112182	
3967.151175	-0.119348	
3967.152880	-0.123312	
3967.154359	-0.125221	
3967.156079	-0.135896	
3967.157555	-0.133326	
3967.159258	-0.139111	
3967.160810	-0.118329	
3967.162536	-0.121471	
3967.164047	-0.123384	
3967.165786	-0.116307	
3967.167264	-0.135042	
3967.169052	-0.122236	
3967.170539	-0.136843	
3967.172327	-0.148976	
3967.173810	-0.140662	
3967.175597	-0.164336	
3967.177086	-0.154060	
3967.178865	-0.143550	
3967.180359	-0.150366	
3967.182110	-0.159176	
3967.183614	-0.169791	
3967.185359	-0.164783	
3967.186876	-0.169118	
3967.188576	-0.166391	
3967.190111	-0.184639	
3967.191824	-0.185046	
3967.193381	-0.197775	
3967.195060	-0.195644	
3967.196623	-0.212495	
3967.198312	-0.197139	
3967.199884	-0.239763	
3967.201555	-0.217981	
3967.203158	-0.238695	
3967.204806	-0.229905	
3967.206418	-0.252621	
3967.208051	-0.258317	
3967.209662	-0.286793	
3967.211293	-0.281242	
3967.212943	-0.295216	
3967.214444	-0.315922	
3967.216096	-0.323165	
3967.217580	-0.345151	
3967.219227	-0.338690	
3967.220709	-0.368101	
3967.222346	-0.378784	
3967.223840	-0.417121	
3967.225531	-0.424610	
3967.227020	-0.434101	
3967.228693	-0.463471	
3967.230213	-0.494082	
3967.231871	-0.508065	
3967.233418	-0.524674	
3967.235108	-0.547695	
3967.236670	-0.588627	
3967.238344	-0.608273	
3967.239903	-0.658333	
3967.241591	-0.673423	
3967.243163	-0.720672	
3967.244821	-0.742747	
3967.246420	-0.772395	
3967.248053	-0.810487	
3967.249674	-0.855141	
3967.251296	-0.891078	
3967.252937	-0.938382	
3967.254530	-0.969747	
3967.256183	-1.052448	
3967.257788	-1.065770	
3967.259471	-1.143500	
3967.261048	-1.162389	
3967.262751	-1.233436	
3967.264309	-1.260539	
3967.266026	-1.328315	
3967.267583	-1.346793	
3967.269260	-1.419078	
3967.270816	-1.453097	
3967.272527	-1.518976	
3967.274043	-1.565418	
3967.275785	-1.603470	
3967.277269	-1.644402	
3967.279045	-1.678280	
3967.280535	-1.724436	
3967.282295	-1.727083	
3967.283780	-1.728050	
3967.285551	-1.727027	
3967.287048	-1.728018	
3967.288647	-1.728110	
3967.290157	-1.728424	
3967.291720	-1.728239	
3967.293320	-1.727909	
3967.294819	-1.728038	
3967.296453	-1.728412	
3967.298009	-1.728299	
3967.299645	-1.728122	
3967.301155	-1.728308	
3967.302846	-1.728231	
3967.304325	-1.728134	
3967.306051	-1.728114	
3967.307524	-1.728219	
3967.309223	-1.727921	
3967.310749	-1.728183	
3967.312485	-1.727635	
3967.313981	-1.698313	
3967.315732	-1.647753	
3967.317228	-1.595631	
3967.319011	-1.540701	
3967.320496	-1.485569	
3967.322280	-1.411682	
3967.323765	-1.367128	
3967.325544	-1.304331	
3967.327024	-1.228051	
3967.328787	-1.166820	
3967.330299	-1.084530	
3967.332061	-1.002888	
3967.333570	-0.947526	
3967.335305	-0.847781	
3967.336826	-0.786845	
3967.338532	-0.710899	
3967.340082	-0.621293	
3967.341797	-0.537254	
3967.343359	-0.464813	
3967.345038	-0.382820	
3967.346612	-0.313150	
3967.348287	-0.207983	
3967.349859	-0.149532	
3967.351516	-0.055906	
3967.353112	0.036129	
3967.354780	0.121300	
3967.356396	0.204678	
3967.358022	0.282239	
3967.359652	0.343051	
3967.361275	0.436536	
3967.362905	0.521409	
3967.364396	0.586945	
3967.366034	0.666400	
3967.367523	0.723763	
3967.369161	0.821241	
3967.370656	0.882342	
3967.372301	0.964214	
3967.373791	1.021356	
3967.375495	1.086570	
3967.376981	1.146109	
3967.378657	1.211472	
3967.380172	1.274495	
3967.381812	1.330944	
3967.383366	1.365261	
3967.385069	1.444990	
3967.386625	1.481402	
3967.388312	1.516827	
3967.389888	1.525455	
3967.391548	1.526950	
3967.393135	1.526696	
3967.394791	1.526974	
3967.396394	1.526551	
3967.398031	1.526982	
3967.399655	1.526894	
3967.401264	1.527184	
3967.402928	1.526837	
3967.404547	1.527103	
3967.406217	1.526749	
3967.407833	1.525693	
3967.409501	1.525834	
3967.411075	1.527075	
3967.412759	1.526064	
3967.414328	1.527075	
3967.416022	1.524871	
3967.417591	1.513278	
3967.419269	1.466920	
3967.420831	1.432764	
3967.422573	1.381318	
3967.424117	1.344862	
3967.425833	1.282713	
3967.427337	1.248331	
3967.429107	1.191999	
3967.430594	1.155422	
3967.432379	1.105841	
3967.433868	1.080479	
3967.435658	1.011305	
3967.437150	0.977821	
3967.438786	0.937466	
3967.440285	0.889315	
3967.441871	0.842289	
3967.443405	0.794621	
3967.444943	0.755132	
3967.446543	0.707360	
3967.448119	0.681776	
3967.449721	0.621774	
3967.451258	0.611989	
3967.452934	0.577898	
3967.454419	0.528692	
3967.456144	0.488143	
3967.457717	0.467103	
3967.459404	0.439634	
3967.460990	0.414715	
3967.462678	0.355140	
3967.464254	0.354072	
3967.465975	0.308492	
3967.467519	0.311513	
3967.469230	0.288669	
3967.470768	0.259709	
3967.472495	0.230802	
3967.474007	0.222805	
3967.475762	0.188891	
3967.477258	0.179594	
3967.479040	0.157756	
3967.480531	0.154086	
3967.482315	0.128732	
3967.483798	0.106830	
3967.485594	0.093106	
3967.487075	0.076090	
3967.488851	0.068774	
3967.490342	0.051086	
3967.492100	0.035899	
3967.493606	0.040701	
3967.495361	0.015971	
3967.496869	0.024237	
3967.498575	0.012918	
3967.500099	-0.001741	
3967.501793	0.001526	
3967.503340	-0.028135	
3967.505041	-0.019438	
3967.506605	-0.038995	
3967.508279	-0.032296	
3967.509867	-0.029226	
3967.511365	-0.048720	
3967.512997	-0.059834	
3967.514520	-0.062851	
3967.516158	-0.062859	
3967.517655	-0.072152	
3967.519300	-0.071991	
3967.520780	-0.066787	
3967.522501	-0.076704	
3967.523991	-0.087935	
3967.525698	-0.082614	
3967.527182	-0.080966	
3967.528885	-0.090908	
3967.530365	-0.092721	
3967.532117	-0.091246	
3967.533621	-0.093240	
3967.535370	-0.083601	
3967.536901	-0.107340	
3967.538649	-0.101668	
3967.540178	-0.117483	
3967.541904	-0.107827	
3967.543432	-0.101217	
3967.545135	-0.102800	
3967.546680	-0.111251	
3967.548367	-0.089998	
3967.549930	-0.113547	
3967.551601	-0.103497	
3967.553159	-0.122373	
3967.554821	-0.109003	
3967.556405	-0.121048	
3967.558043	-0.111416	
3967.559650	-0.124609	
3967.561253	-0.109696	
3967.562893	-0.127352	
3967.564480	-0.113974	
3967.566162	-0.128347	
3967.567755	-0.118252	
3967.569412	-0.137492	
3967.571004	-0.120250	
3967.572669	-0.143333	
3967.574242	-0.131066	
3967.575950	-0.149081	
3967.577498	-0.129995	
3967.579221	-0.132243	
3967.580776	-0.119755	
3967.582477	-0.124786	
3967.583954	-0.122998	
3967.585587	-0.126962	
3967.587088	-0.119501	
3967.588687	-0.139550	
3967.590229	-0.143087	
3967.591792	-0.123775	
3967.593346	-0.136420	
3967.594973	-0.136537	
3967.596553	-0.141653	
3967.598158	-0.131401	
3967.599762	-0.131691	
3967.601323	-0.121918	
3967.602956	-0.128166	
3967.604574	-0.128746	
3967.606230	-0.135687	
3967.607823	-0.130990	
3967.609522	-0.124126	
3967.611120	-0.132758	
3967.612793	-0.145975	
3967.614395	-0.129846	
3967.616087	-0.125810	
3967.617643	-0.120895	
3967.619333	-0.127030	
3967.620886	-0.120577	
3967.622590	-0.140110	
3967.624154	-0.135655	
3967.625857	-0.148702	
3967.627416	-0.124307	
3967.629161	-0.128521	
3967.630680	-0.122796	
3967.632434	-0.131328	
3967.633910	-0.122534	
3967.635692	-0.130728	
3967.637173	-0.129616	
3967.638944	-0.137765	
3967.640424	-0.117608	
3967.642200	-0.131715	
3967.643696	-0.136170	
3967.645486	-0.124472	
3967.646976	-0.127405	
3967.648717	-0.126240	
