crossing time (s)	slope (V/s)	crossing number
3965.264643	49.758270	2596
3966.306244	48.037091	2597
3967.341769	50.181242	2598
3968.384320	48.912025	2599
3969.429997	46.913284	2600
3970.492470	48.519094	2601
3971.521446	48.359716	2602
3972.558282	46.788281	2603
3973.620087	45.707486	2604
3974.649807	47.814972	2605
3975.706436	44.880038	2606
3976.742236	43.677461	2607
3977.772895	46.498561	2608
3978.823816	43.401886	2609
3979.877025	42.378578	2610
3980.910370	45.110610	2611
3981.950356	41.865766	2612
3982.997580	40.910522	2613
3984.056878	43.210312	2614
3985.079011	41.087905	2615
3986.127925	40.560654	2616
3987.177390	40.639936	2617
3988.206900	40.647742	2618
3989.252516	39.693477	2619
3990.304088	38.900038	2620
3991.340637	39.559422	2621
3992.378734	38.361437	2622
3993.419122	36.735902	2623
3994.471539	38.327673	2624
3995.505100	36.839003	2625
3996.558355	36.628557	2626
3997.602583	35.751359	2627
3998.653915	36.916138	2628
3999.687730	35.502954	2629
4000.725470	34.704488	2630
4001.773167	34.600459	2631
4002.814327	35.133455	2632
4003.864611	33.910324	2633
4004.899295	32.727393	2634
4005.951542	32.783735	2635
4006.984561	32.897161	2636
4008.032901	32.377321	2637
4009.075187	31.698152	2638
4010.123726	31.169420	2639
4011.168131	31.336385	2640
4012.198412	30.519395	2641
4013.246595	30.550455	2642
4014.284071	29.801732	2643
4015.344996	30.404225	2644
4016.371501	29.143689	2645
4017.421343	28.639578	2646
4018.452115	28.806907	2647
4019.507456	28.151251	2648
4020.543912	27.926782	2649
4021.578711	27.613428	2650
4022.628879	27.378034	2651
4023.665244	26.989789	2652
4024.709293	26.273474	2653
4025.777900	26.468832	2654
4026.792504	25.968791	2655
4027.854557	25.247180	2656
4028.882567	24.656674	2657
4029.949103	24.919049	2658
4030.981109	24.355229	2659
4032.020438	23.780423	2660
4033.060718	24.341833	2661
4034.101957	23.864361	2662
4035.141040	22.949164	2663
4036.193164	22.878590	2664
4037.232925	22.327013	2665
4038.282909	22.468907	2666
4039.310899	22.012961	2667
4040.353996	21.733636	2668
4041.388255	21.937868	2669
4042.460947	20.819460	2670
4043.467587	21.316675	2671
4044.530334	20.576071	2672
4045.565263	20.555825	2673
4046.628488	19.956383	2674
4047.648113	19.922367	2675
4048.714023	19.455638	2676
4049.733773	19.499011	2677
4050.802686	18.881520	2678
4051.815748	18.381800	2679
4052.893525	18.361050	2680
4053.904401	18.417789	2681
