time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3456.804183	265.555298	2.487995	0.100000	105
3458.888776	267.089386	2.471663	0.100000	107
3460.976330	268.475403	2.431130	0.100000	109
3463.066972	266.796539	2.376984	0.100000	111
3465.158754	264.648224	2.374281	0.100000	113
3467.240379	268.644226	2.355772	0.100000	115
3469.331018	91.847710	1.975168	-0.100000	117
3471.421686	265.554321	2.297646	0.100000	119
3473.503397	269.128479	2.197034	0.100000	121
3475.598262	265.348450	2.218201	0.100000	123
3477.680784	269.018036	2.219483	0.100000	125
3479.769831	288.732941	2.046456	0.100000	127
3481.860475	265.931183	2.153633	0.100000	129
3483.941896	289.674866	1.996753	0.100000	131
3486.033917	267.552521	2.058089	0.093620	133
3488.123628	265.829956	2.054623	0.100000	135
3490.205234	97.078995	1.928323	-0.100000	137
3492.290870	286.761108	1.857663	0.100000	139
3494.382181	273.230377	1.894903	0.100000	141
3496.472149	267.589569	1.919710	0.100000	143
3498.560190	267.406464	1.900707	0.092880	145
3500.647687	291.261536	1.732527	0.100000	147
3502.734526	268.082977	1.836829	0.100000	149
3504.820875	289.415070	1.684420	0.100000	151
3506.904877	269.056549	1.795953	0.087313	153
3508.987547	282.578064	1.626561	0.100000	155
3511.074612	292.981659	1.570724	0.100000	157
3513.167717	285.300598	1.560988	0.100000	159
3515.256273	252.638428	1.509069	0.100000	161
3517.336197	264.802185	1.610461	0.100000	163
3519.421946	267.668518	1.540222	0.100000	165
3521.517243	274.407166	1.504684	0.100000	167
3523.600655	281.182617	1.448585	0.100000	169
3525.680321	263.131165	1.499198	0.100000	171
3527.771509	269.131989	1.428120	0.100000	173
3529.863984	270.291901	1.464932	0.100000	175
3531.947246	269.503571	1.453664	0.100000	177
3534.027597	269.358643	1.426269	0.071762	179
3536.112275	268.385101	1.380665	0.100000	181
3538.202512	269.624115	1.357083	0.071919	183
3540.291820	286.788727	1.208085	0.100000	185
3542.381189	269.758148	1.317013	0.068203	187
3544.468008	269.826569	1.289019	0.100000	189
3546.553569	269.706299	1.268773	0.065420	191
3548.637562	275.116791	1.171670	0.100000	193
3550.720998	269.677856	1.214333	0.100000	195
3552.803810	270.998199	1.190898	0.062089	197
3554.889960	272.657288	1.177392	0.100000	199
3556.983581	270.025879	1.135258	0.056002	201
3559.075935	268.518311	1.119863	0.100000	203
3561.158867	269.343872	1.109939	0.058096	205
3563.236109	271.207520	1.083539	0.056898	207
3565.320526	271.599304	1.048399	0.052158	209
3567.415124	269.868195	1.019098	0.048845	211
3569.508168	268.662659	1.010577	0.050356	213
3571.590194	269.788513	0.994900	0.051325	215
3573.667933	91.111855	-0.965950	-0.049496	217
3575.750655	90.041435	-0.931662	-0.100000	219
3577.840710	91.161438	-0.915196	-0.045064	221
3579.932929	80.766846	-0.847525	-0.100000	223
3582.023152	89.926102	-0.875996	-0.043152	225
3584.112206	89.855766	-0.858382	-0.042391	227
3586.200812	89.956299	-0.841584	-0.041311	229
3588.286057	90.146797	-0.821432	-0.040261	231
3590.372007	90.390366	-0.803039	-0.039275	233
3592.453482	90.559402	-0.783666	-0.037960	235
3594.534755	90.610222	-0.763035	-0.036400	237
3596.615445	90.248322	-0.743196	-0.035165	239
3598.699205	89.879921	-0.718500	-0.034909	241
3600.794202	90.488968	-0.695857	-0.035188	243
3602.893444	91.231392	-0.685451	-0.033504	245
3604.984112	91.239296	-0.677722	-0.030884	247
3607.061151	90.803345	-0.665408	-0.028960	249
3609.135168	90.176025	-0.645513	-0.027575	251
3611.217951	89.714516	-0.620462	-0.027469	253
3613.310865	90.223694	-0.599070	-0.028113	255
3615.412858	90.967140	-0.588884	-0.026527	1
3617.504044	91.043663	-0.580907	-0.024393	3
3619.596064	90.776154	-0.569511	-0.023388	5
3621.682058	90.612335	-0.557208	-0.022109	7
3623.766963	90.528358	-0.541366	-0.021241	9
3625.849754	90.561684	-0.525234	-0.020497	11
3627.941348	90.577354	-0.510904	-0.019439	13
3630.026527	90.399506	-0.497034	-0.018449	15
3632.120654	90.231613	-0.483161	-0.017362	17
3634.213076	89.893112	-0.472394	-0.016180	19
3636.307538	89.660965	-0.461544	-0.015292	21
3638.399831	89.691963	-0.451116	-0.014655	23
3640.478985	90.210777	-0.436504	-0.014630	25
3642.556147	91.010048	-0.420843	-0.015235	27
3644.633504	91.862427	-0.399588	-0.017210	29
3646.722699	92.237587	-0.383112	-0.016435	31
3658.564462	339.616760	-0.026238	0.031358	33
