crossing time (s)	slope (V/s)	crossing number
3455.737254	69.972598	2152
3456.802482	62.040866	2153
3457.852831	69.095295	2154
3458.868687	63.419498	2155
3459.924325	60.149471	2156
3460.978152	61.758760	2157
3462.014992	65.710226	2158
3463.062601	59.628128	2159
3464.100299	59.242939	2160
3465.158383	62.253040	2161
3466.184328	60.170611	2162
3467.229250	57.619055	2163
3468.284425	58.458353	2164
3469.323950	57.606011	2165
3470.358159	58.497441	2166
3471.418320	54.644961	2167
3472.458845	55.582234	2168
3473.501912	56.134796	2169
3474.539232	53.898028	2170
3475.616750	52.648413	2171
3476.639772	52.987825	2172
3477.685048	51.470122	2173
3478.737820	51.212800	2174
3479.769745	49.723303	2175
3480.798075	50.061914	2176
3481.857819	49.552965	2177
3482.889255	47.384022	2178
3483.948410	47.659172	2179
3484.989769	47.740592	2180
3486.041523	45.665891	2181
3487.063855	45.495180	2182
3488.126676	45.440205	2183
3489.148864	45.154670	2184
3490.198685	43.805761	2185
3491.253296	43.276079	2186
3492.283312	42.791500	2187
3493.335806	41.898563	2188
3494.392265	41.612928	2189
3495.417476	41.083129	2190
3496.469538	40.331300	2191
3497.491790	40.284567	2192
3498.553347	39.390215	2193
3499.588294	37.776854	2194
3500.645145	38.344282	2195
3501.672148	38.562402	2196
3502.730582	36.434606	2197
3503.774138	36.931248	2198
3504.822203	35.854470	2199
3505.858809	35.138400	2200
3506.910118	34.846450	2201
3507.948260	33.939619	2202
3508.987335	34.120480	2203
3510.034174	33.080776	2204
3511.071552	32.140673	2205
3512.127517	32.699875	2206
3513.165920	30.412793	2207
3514.198028	32.074469	2208
3515.256351	30.599288	2209
3516.282591	29.440282	2210
3517.337042	29.822092	2211
3518.377755	29.155090	2212
3519.414737	28.123802	2213
3520.450786	28.713399	2214
3521.526339	27.348244	2215
3522.549215	27.153028	2216
3523.594906	27.098158	2217
3524.630733	26.048048	2218
3525.679313	26.137732	2219
3526.721934	25.271177	2220
3527.772494	24.160600	2221
3528.802147	24.869934	2222
3529.856868	23.876061	2223
3530.901144	23.531328	2224
3531.947664	22.567228	2225
3532.978059	22.062144	2226
3534.029579	22.193836	2227
3535.074785	21.466446	2228
3536.104263	21.295897	2229
3537.159120	21.141152	2230
3538.206957	20.200768	2231
3539.229652	20.577504	2232
3540.281834	19.438040	2233
3541.333029	19.740720	2234
3542.386552	18.938705	2235
3543.399906	18.839975	2236
3544.470302	18.713704	2237
3545.504853	18.230790	2238
3546.556865	17.937829	2239
3547.593845	17.551679	2240
3548.631767	17.327247	2241
3549.674957	16.507053	2242
3550.727285	16.375060	2243
3551.757152	15.894355	2244
3552.811820	15.973836	2245
3553.853761	15.672990	2246
3554.886883	15.306460	2247
3555.945821	15.261862	2248
3556.990556	14.873378	2249
3558.009439	14.228165	2250
3559.084158	14.178768	2251
3560.097091	13.983755	2252
3561.154436	13.326875	2253
3562.194147	13.489464	2254
3563.235027	13.353672	2255
3564.286508	12.851980	2256
3565.320309	12.460522	2257
3566.360918	12.293532	2258
3567.409563	12.208533	2259
3568.443628	12.255579	2260
3569.507691	11.740120	2261
3570.522941	10.991462	2262
3571.590810	10.893890	2263
3572.630495	11.087956	2264
3573.670176	10.246913	2265
3574.713757	10.248416	2266
3575.750059	9.753754	2267
3576.804384	10.152704	2268
3577.843787	9.699711	2269
3578.872879	8.601414	2270
3579.934697	9.114738	2271
3580.962313	8.717087	2272
3582.019649	8.885673	2273
3583.034859	7.970841	2274
3584.112481	8.802678	2275
3585.138603	8.699114	2276
3586.210723	8.404139	2277
3587.201027	8.023419	2278
3588.290298	7.667445	2279
3589.293526	7.134994	2280
3590.388205	7.109150	2281
3591.386566	6.985411	2282
3592.455033	6.480023	2283
3593.485607	7.334232	2284
3594.540870	6.299356	2285
3595.596245	6.680137	2286
3596.621374	6.183836	2287
3597.664934	5.975217	2288
3598.693339	5.789205	2289
3599.739708	5.988743	2290
3600.792119	5.533894	2291
3601.832544	6.305399	2292
3602.901633	5.286221	2293
3603.905352	5.224895	2294
3604.989495	5.036195	2295
3605.987106	5.056664	2296
3607.060173	5.031656	2297
3608.093876	4.095331	2298
3609.129344	4.887958	2299
3610.187625	4.782371	2300
3611.217764	4.600595	2301
3612.266925	4.633528	2302
3613.311968	4.010863	2303
3614.352481	3.933618	2304
3615.430067	3.915944	2305
3616.430189	4.429796	2306
3617.508637	4.038411	2307
3618.506863	3.990505	2308
3619.606518	3.240598	2309
3620.607706	3.793606	2310
3621.692275	3.399530	2311
3622.672430	3.323584	2312
3623.778413	3.322915	2313
3624.783441	3.226431	2314
3625.855198	3.202281	2315
3626.882608	3.130133	2316
3627.959034	2.918655	2317
3628.966929	3.055336	2318
3630.037284	3.129552	2319
3631.041299	2.492887	2320
3632.136042	2.608746	2321
3633.133372	2.583592	2322
3634.227964	2.510126	2323
3635.214822	2.525586	2324
3636.330536	2.054425	2325
3637.305860	1.883278	2326
3638.433834	2.161180	2327
3639.391279	2.273757	2328
3640.503581	1.649399	2329
3641.507412	1.986718	2330
3642.589464	1.721645	2331
3643.597805	2.277012	2332
3644.664289	1.670876	2333
3645.722393	1.904236	2334
3646.758876	1.788180	2335
3647.799290	1.702202	2336
3658.562097	10.223303	2337
3659.118876	4.471051	2338
