time (s)	magX	magY	magZ
1484.833431	288.123901	98.863815	-147.153137
1484.836766	279.590881	96.467560	-136.925201
1484.839670	271.583862	94.246643	-128.801285
1484.843011	264.278198	92.025711	-120.326714
1484.846335	256.271179	90.389244	-112.144363
1484.849665	249.257736	87.642319	-104.254242
1484.853002	242.302750	85.421394	-97.533020
1484.856334	234.821732	83.726471	-91.045593
1484.859711	228.509644	81.563995	-85.785507
1484.862999	222.548218	79.576859	-80.466980
1484.866334	216.528351	77.765045	-75.908241
1484.869663	210.800690	75.485680	-71.817070
1484.873001	205.423721	74.609001	-67.141441
1484.876334	200.222092	72.680305	-62.232033
1484.879666	194.962006	70.459381	-58.666862
1484.882998	189.877258	69.173584	-55.452370
1484.886362	184.792511	67.595558	-51.945648
1484.890963	175.850372	64.205727	-46.159557
1484.893882	171.291641	62.978374	-42.945065
1484.897205	167.375793	61.751022	-40.431915
1484.900132	163.167740	59.939217	-38.035656
1484.903435	158.492096	58.361191	-35.464058
1484.906782	154.459381	57.659847	-33.652252
1484.910092	150.368210	55.614258	-31.489777
1484.912993	146.101685	54.270020	-27.983055
1484.916323	142.594971	52.750435	-25.586792
1484.919660	139.088257	51.581532	-23.658096
1484.922993	135.406189	50.178841	-21.729401
1484.926327	131.782578	49.126827	-19.508476
1484.929685	127.223846	48.016365	-17.112217
1484.932992	123.658676	47.081238	-15.125076
1484.936322	119.684387	45.678551	-13.547054
1484.939656	116.762131	44.100525	-11.384575
1484.943000	113.196960	42.814728	-9.864994
1484.946329	110.157806	41.996494	-8.111633
1484.949653	107.177086	40.593803	-6.416718
1484.952992	103.670364	39.950905	-4.780247
1484.956317	100.338982	38.898888	-3.845123
1484.959656	97.708939	37.437756	-2.734657
1484.963949	92.682640	35.918175	0.129158
1484.967255	90.227936	35.099941	0.362938
1484.970505	87.831680	33.931034	0.830505
1484.973442	85.493866	33.463470	1.882523
1484.976752	83.389832	32.820572	2.759201
1484.980084	81.227356	32.294563	3.285210
1484.982982	79.064873	31.417885	3.402100
1484.986334	77.369957	30.190533	4.044998
1484.989652	75.382812	29.606079	4.863235
1484.992981	73.921684	28.963179	4.103439
1484.996318	71.992989	27.618937	4.863235
1484.999651	71.291641	27.092928	6.090591
1485.002983	69.888954	26.625364	5.272346
1485.006322	68.194038	25.924021	5.447685
1485.009650	65.914665	25.398012	6.149033
1485.012984	65.213326	25.164230	5.447685
1485.016320	64.395088	24.872005	5.330795
1485.019672	63.109291	24.872005	6.207481
1485.022992	62.174168	24.229105	6.149033
1485.026318	61.472824	23.527761	5.389236
1485.029685	61.063705	23.177090	5.798363
1485.032983	59.544125	22.826416	5.155457
1485.037161	57.907654	22.300409	6.090591
1485.040504	56.855640	21.891293	6.149033
1485.043872	56.095848	21.774401	6.265923
1485.046741	55.452950	21.365284	6.382812
1485.050100	54.517826	20.839275	6.382812
1485.053434	53.991817	21.189947	6.791931
1485.056314	52.881355	20.254822	6.324371
1485.059644	52.530685	19.962595	7.084160
1485.062990	51.244884	19.962595	7.084160
1485.066310	50.835770	19.378141	7.317940
1485.069643	49.316189	19.787258	7.434830
1485.073009	48.497955	18.969025	7.434830
1485.076315	47.504379	18.852133	8.253067
1485.079647	46.803040	18.326126	7.960838
1485.082985	46.335476	18.501461	8.369957
1485.086318	45.108124	17.975452	8.428406
1485.089644	44.172997	16.689655	8.194626
1485.092981	43.997662	17.157219	8.895966
1485.096305	42.887199	16.631210	8.895966
1485.099640	42.010521	16.806545	9.188187
1485.102973	41.835182	16.280537	8.720627
1485.106310	40.666275	16.046757	8.779076
1485.110516	39.497368	15.696084	9.421974
1485.113904	39.088253	15.696084	8.779076
1485.117270	38.503799	15.579194	8.895966
1485.120072	37.802452	15.345411	9.421974
1485.123394	37.860901	15.053185	10.123314
1485.126736	37.101112	14.410286	9.246635
1485.129667	36.691994	14.936295	9.597313
1485.132973	36.516655	14.936295	9.538864
1485.136304	36.399765	14.410286	9.480423
1485.139638	36.049091	14.527177	8.779076
1485.142969	35.347748	14.410286	9.071297
1485.146305	35.347748	14.410286	9.421974
1485.149632	35.639973	14.118059	9.421974
1485.152975	35.464638	14.293396	9.246635
1485.156297	35.581528	14.410286	8.662186
1485.159641	34.471069	14.118059	9.012856
1485.162969	35.172413	14.059614	8.895966
1485.166300	35.055523	14.059614	8.603737
1485.169634	34.938629	13.767387	8.311516
1485.172974	34.997074	14.351841	7.727058
1485.176304	34.938629	14.176505	8.077728
1485.179674	35.347748	13.825833	7.843948
1485.183817	34.997074	14.410286	7.785500
1485.187145	35.113968	14.468732	7.376389
1485.190521	34.471069	14.702513	6.675041
1485.193389	35.289303	14.234950	7.142609
1485.196730	34.587959	14.234950	6.733482
1485.200054	34.646404	14.410286	8.194626
1485.202983	34.997074	13.825833	8.720627
1485.206300	34.178841	14.118059	7.551720
1485.209627	34.061951	14.293396	8.837517
1485.212971	33.769722	14.410286	8.019287
1485.216292	34.471069	14.468732	8.662186
1485.219633	33.828171	13.942723	7.902390
1485.222991	33.769722	14.410286	8.136177
1485.226301	33.535942	14.234950	7.785500
1485.229625	33.360607	14.293396	8.662186
1485.232961	33.419052	14.001169	9.129745
1485.236294	33.068378	14.468732	9.305084
1485.239632	33.068378	13.533607	9.421974
1485.242965	32.542374	14.234950	9.597313
1485.246318	32.659264	14.176505	10.357094
1485.249627	33.068378	13.533607	9.597313
1485.252962	33.243717	13.825833	9.363525
1485.257144	32.951488	14.410286	9.714203
1485.260498	33.185272	13.884278	10.240204
1485.263831	33.652832	14.293396	10.415543
1485.266743	33.302162	14.176505	10.590881
1485.270082	33.243717	14.176505	9.655754
1485.272994	33.360607	14.702513	10.006424
1485.276330	33.652832	14.819404	9.714203
1485.279625	34.178841	14.994740	9.188187
1485.282959	34.821739	15.462302	10.006424
1485.286292	35.230858	15.520748	8.895966
1485.289647	35.815311	15.228521	9.363525
1485.292959	36.049091	15.403857	9.305084
1485.296286	36.399765	15.637639	8.428406
1485.299621	36.049091	16.105202	8.837517
1485.302959	37.159554	16.397429	8.662186
1485.306289	37.685562	16.748100	8.486847
1485.309623	38.036236	16.748100	8.369957
1485.312957	38.620689	16.923435	8.077728
1485.316291	39.731152	17.274109	8.253067
1485.319613	39.380478	17.390999	8.136177
1485.322955	40.783165	17.683226	8.720627
1485.327210	41.484512	18.443016	8.194626
1485.330572	42.419636	18.092344	7.610168
1485.333894	42.244301	18.150789	7.960838
1485.336709	43.237869	18.969025	7.434830
1485.340039	43.413208	19.378141	7.084160
1485.343381	44.056107	19.495031	7.201050
1485.346289	44.699005	20.079487	7.727058
1485.349618	45.458794	20.021040	8.019287
1485.352955	45.517242	20.079487	7.610168
1485.356287	45.867912	20.371712	8.194626
1485.359618	46.277031	21.189947	7.084160
