time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1910.088063	29.080276	2.379701	-0.042077	145
1912.181162	29.782423	2.340863	-0.040244	147
1914.272213	30.988468	2.272438	-0.040843	149
1916.371097	28.410517	2.203841	-0.048169	151
1918.457078	31.590227	2.176147	-0.035832	153
1920.556361	28.513823	2.134321	-0.023696	155
1922.648842	28.778248	2.023069	-0.055949	157
1924.735058	30.969099	1.970972	-0.052930	159
1926.826549	31.185890	1.963290	-0.021332	161
1928.926450	28.176577	1.898862	-0.021722	163
1931.013111	30.212233	1.792529	-0.047628	165
1933.107517	29.186573	1.789850	-0.020926	167
1935.195601	30.776642	1.695012	-0.032352	169
1937.291685	29.711714	1.635193	-0.029373	171
1939.386118	29.853443	1.589990	-0.026917	173
1941.473016	29.342272	1.541199	-0.028776	175
1943.561675	27.963156	1.469736	-0.024381	177
1945.662257	31.142239	1.410589	-0.016527	179
1947.746686	28.024908	1.384444	-0.031958	181
1949.846407	31.058731	1.296707	-0.010624	183
1951.928324	27.478832	1.273353	-0.026107	185
1954.032102	31.357115	1.204225	-0.013302	187
1956.109779	27.563059	1.172303	-0.021106	189
1958.210693	30.230125	1.100253	-0.008561	191
1960.302452	30.054506	1.083527	-0.018661	193
1962.384511	28.673386	1.031386	-0.013979	195
1964.474230	28.991634	0.983539	-0.011019	197
1966.564096	29.627903	0.941451	-0.009693	199
1968.662505	29.670372	0.898597	-0.010752	201
1970.766753	28.073908	0.866681	-0.011879	203
1972.852985	28.936800	0.852922	-0.002125	205
1974.932557	30.812651	0.791992	-0.009304	207
1977.045085	27.359207	0.766244	-0.007782	209
1979.116662	30.363029	0.746224	0.001441	211
1981.217769	29.748436	0.684731	-0.009407	213
1983.320577	27.710657	0.674000	-0.003166	215
1985.398999	29.134411	0.651133	0.000142	217
1987.485183	29.743355	0.612442	-0.001364	219
1989.571002	29.334864	0.578806	-0.001570	221
1991.662301	28.762894	0.550524	-0.001425	223
1993.760661	28.652864	0.521154	0.000567	225
1995.874364	30.036230	0.501635	0.004786	227
1997.975455	30.739267	0.493449	0.000623	229
2000.039036	27.819504	0.465844	-0.003218	231
2002.136257	28.076748	0.421665	0.004321	233
