crossing time (s)	slope (V/s)	crossing number
1909.064452	-57.113400	2960
1910.085692	-56.074779	2961
1911.145272	-54.754551	2962
1912.192030	-54.628171	2963
1913.245455	-54.064216	2964
1914.265010	-53.335559	2965
1915.333445	-50.077755	2966
1916.369505	-48.473009	2967
1917.401438	-46.155602	2968
1918.459338	-46.136545	2969
1919.511642	-44.429835	2970
1920.545185	-44.038670	2971
1921.598864	-43.300654	2972
1922.634290	-42.158626	2973
1923.700925	-42.091924	2974
1924.740587	-40.269848	2975
1925.774681	-39.113910	2976
1926.843295	-37.533388	2977
1927.897287	-37.034948	2978
1928.921554	-36.420278	2979
1929.965592	-34.965964	2980
1931.047180	-33.345010	2981
1932.064114	-32.807118	2982
1933.112853	-32.778139	2983
1934.158178	-30.377742	2984
1935.176831	-29.523124	2985
1936.257700	-28.390618	2986
1937.289244	-27.754020	2987
1938.324322	-27.630512	2988
1939.368516	-25.510416	2989
1940.440015	-24.359880	2990
1941.489402	-24.381619	2991
1942.532965	-23.242974	2992
1943.552089	-22.514907	2993
1944.600676	-21.610542	2994
1945.679814	-21.362142	2995
1946.694999	-19.731913	2996
1947.734697	-19.546884	2997
1948.795738	-18.966382	2998
1949.846211	-17.490055	2999
1950.899633	-16.384474	3000
1951.922808	-16.582129	3001
1952.973777	-16.193645	3002
1954.022561	-16.104161	3003
1955.075635	-15.369800	3004
1956.117935	-14.579375	3005
1957.167134	-13.683361	3006
1958.217230	-11.661551	3007
1959.241142	-12.602674	3008
1960.304461	-12.065538	3009
1961.343963	-11.012876	3010
1962.391116	-10.851966	3011
1963.453279	-9.538920	3012
1964.471357	-9.967971	3013
1965.540781	-9.281081	3014
1966.573708	-8.877501	3015
1967.608672	-9.427570	3016
1968.658792	-8.149064	3017
1969.704646	-7.586908	3018
1970.758871	-8.499695	3019
1971.791717	-6.988950	3020
1972.832582	-7.754176	3021
1973.891877	-6.738476	3022
1974.928942	-6.645812	3023
1975.990999	-6.671790	3024
1977.029459	-5.452808	3025
1978.086408	-6.608062	3026
1979.118295	-5.716333	3027
1980.170660	-4.626925	3028
1981.195139	-5.482389	3029
1982.252839	-4.430430	3030
1983.323135	-4.898376	3031
1984.341068	-3.654232	3032
1985.404163	-5.308932	3033
1986.458334	-3.873291	3034
1987.469310	-4.319321	3035
1988.555410	-4.105028	3036
1989.573551	-3.209858	3037
1990.647247	-2.944688	3038
1991.668721	-3.274649	3039
1992.737837	-3.257238	3040
1993.767657	-3.012030	3041
1994.810625	-2.815627	3042
1995.877263	-2.774752	3043
1996.907364	-2.620703	3044
1997.960240	-3.450701	3045
1999.013400	-2.049723	3046
2000.043845	-1.146673	3047
2001.127450	-2.043466	3048
2002.136530	-1.760667	3049
2003.189107	-2.118062	3050
